Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
CSO-cum-District Manager,"Odisha State Civil Supplies Corporation Ltd., College Chhak, Kendrapara 754211",1,Fee/PreQual/Technical,.pdf,Tender Document for Selection and Appointment of Level-II Transport Contractor for biennial 2023-25,e-Tender for Selection and Appointment of Level-II Transport Contractor of the Unit- Kendrapara MPL for biennial 2023-25,Transportation of food grains from rice receiving centre (RRC-cum-DSC/PEG/CWC) to Retail Centres (FPS) for the biennial 2023-25.,Pls.refer to tender documents ,NA ,,Handling and Transportation,NA ,Tender,45.0,NA ,PEG-Laxminarayanpur to FPS of Kendrapara MPL,754211.0,"CSO-cum-District Manager, OSCSC Ltd., Kendrapara. ","Odisha State Civil Supplies Corporation Ltd., College Chhak, Kendrapara 754211 ",26-Apr-2023 11:00 AM ,"Collectorate, Kendrapara.",No ,No,"5,900",0.0,Nil,Nil,No,1,ICICI BANK,24-Apr-2023 04:00 PM,10-May-2023 11:00 AM,24-Apr-2023 04:00 PM,09-May-2023 05:00 PM,NA ,NA ,24-Apr-2023 04:05 PM,09-May-2023 05:00 PM,30-May-2023 02:00 PM,"1,00,000",No,fixed,,Nil,Nil,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kendrapada,OSC/PDS/II/6/2023-896/20.04.23,2023_OSCSC_88336_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,AOC,Finance,Price Bid Opening,Prasanta Kumar Gantayat,30-May-2023 03:18 PM,finance_435653.pdf,BOQ Comparative Chart,Technical,Techn. Bid Opening,Prasanta Kumar Gantayat,10-May-2023 01:47 PM,technical_435653.pdf,1,2129722,BIKASH SEKHAR NAYAK,09-May-2023 12:33 AM,Rejected-Finance,Rejected,23-Aug-2023 12:33 PM,23-Aug-2023,INR 35.51,595.0,Subhalaxmi Beura,23-Aug-2023 12:39 PM,KDPMPL.pdf (391.00 KB),AOC for Kendrapara MPL,Collector Kendrapara,Internal,As per Proceeding,Subhalaxmi Beura,23-Aug-2023 12:33 PM,finsummary_435653.pdf (2265.30 KB),Collector Kendrapara,Internal,details as per proceeding,Prasanta Kumar Gantayat,30-May-2023 11:46 AM,30-May-2023 02:00 PM,techsummary_435653.pdf (1982.44 KB),1.0,2129695.0,GUNANIDHI JAGATI,INR,35.51,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kendrapada,2023_OSCSC_88336_1,OSC/PDS/II/6/2023-896/20.04.23,e-Tender for Selection and Appointment of Level-II Transport Contractor of the Unit- Kendrapara MPL for biennial 2023-25,AOC
,,2,Finance,.xls,BoQ for Selection and Appointment of Level-II Transport Contractor for the biennial 2023-25,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,2,2129695,GUNANIDHI JAGATI,08-May-2023 04:45 PM,Accepted-AOC,AOC,23-Aug-2023 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
