EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"7,50,000",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,"Tender Paper Cost, EMD, GSTIN, PAN, Contractor RC,",1.0,ICICI BANK,Improvement to RFB of river Badanadi near village Raghunath Nagar,Improvement to RFB of river Badanadi near village Raghunath Nagar,Please refer Tender documents. ,NA ,"7,49,53,111",Civil Works - Others,NA ,Tender,90.0,360.0,Aska,761110.0,NA ,NA ,NA ,"O/o the Additional CE, RB Basin, Berhampur",No ,No,"Additional CE, RB Basin, Berhampur","Office of the Additional CE, RB Basin, Berhampur PIN 760004","10,000",0.0,Nil,Nil,No,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur","ACE,RBB-40/2022-23",2023_CEBMB_86190_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,15-Feb-2023 10:00 AM,03-Mar-2023 11:30 AM,15-Feb-2023 10:00 AM,02-Mar-2023 05:00 PM,15-Feb-2023 10:00 AM ,23-Feb-2023 05:00 PM ,15-Feb-2023 10:00 AM,02-Mar-2023 05:00 PM,01-May-2023 11:30 AM,AOC,"EIC, PROCUREMENT",Internal,,Sanjeev Kumar Das Sharma,29-Apr-2023 12:20 PM,01-May-2023 11:30 AM,techsummary_428576.pdf (595.79 KB),"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur",2023_CEBMB_86190_1,"ACE,RBB-40/2022-23",Improvement to RFB of river Badanadi near village Raghunath Nagar,1.0,2090220.0,Ganesh Chandra Mohanty,INR,"65,943,747.01",Finance,Financial Bid of 3 bidders downloaded.,Sucharita Panda,01-May-2023 11:42 AM,,BOQ Comparative Chart,Technical,Technical bid of 3 bidders downloaded.,Sucharita Panda,03-Mar-2023 12:09 PM,,1.0,2093902.0,Gajendra Prasad Panda,02-Mar-2023 11:52 AM,Rejected-Finance,2nd lowest but did not extended his bid validity.,01-Jul-2023 11:00 AM,16-Nov-2023,"INR 65,943,747",360.0,Sanjeev Kumar Das Sharma,18-Aug-2023 05:01 PM,AOC.pdf (1047.00 KB),"Agt. No. 185 P1 of 2023-24 of Bhanjanagar Irrigation Division, Bhanjanagar with date of commencement being 16.11.2023 and period of completion is 12 months.","EIC, PROCUREMENT",Internal,,Sanjeev Kumar Das Sharma,01-Jul-2023 11:00 AM,finsummary_428576.pdf (873.85 KB),AOC
,,,,,,,,.pdf,Affidavit under taking declaring no Relationship with Department officials,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2090220.0,Ganesh Chandra Mohanty,02-Mar-2023 03:36 PM,Accepted-AOC,1st lowest and responsive to LoA.,18-Aug-2023 05:06 PM,,,,,,,,,,,,,,AOC
,,,,,,,,.pdf,And any other documents as per SBD and DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2094110.0,Rajendra Patra,02-Mar-2023 01:09 PM,Rejected-Finance,3rd lowest and did not extended his bid validity.,01-Jul-2023 11:00 AM,,,,,,,,,,,,,,AOC
,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
