S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2141708.0,DEEPAK KUMAR BEHERA,INR,"3,333,041",Municipal Bodies||Brahmapur Municipal Corporation,2023_ORULB_88877_6,BMC(BAM)/275/2023-24,Const. of drain at Gandhi Nagar 5th line west side ( near Spectrum Colony west to maruti vihar main drain in w. no. 20,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,22-Aug-2023 11:38 AM,techsummary_437404.pdf (184.85 KB),22-Aug-2023,"INR 3,235,962.7",120.0,Ranjan Kumar Panda,22-Aug-2023 11:44 AM,Aoc_275_6.pdf (223.00 KB),As per estimated rate,Finance,Admitted,Moningi Nageswara Subudhi,29-May-2023 12:48 PM,finance_437404.pdf,BOQ Comparative Chart,Commissioner,Internal,City Engineer Executive Engineer Junior Engineer,Ranjan Kumar Panda,22-Aug-2023 11:42 AM,finsummary_437404.pdf (180.07 KB),1,2141748,DEBASISH PATNAIK,18-May-2023 12:41 PM,Rejected-Finance,Rejected,22-Aug-2023 11:42 AM,AOC,1,ICICI BANK,COMMISSIONER,"BERHAMPUR MUNICIPAL CORPORATION, BERHAMPUR","32,359",Yes,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,Const. of drain at Gandhi Nagar 5th line west side ( near Spectrum Colony west to maruti vihar main drain in w. no. 20,Const. of drain at Gandhi Nagar 5th line west side ( near Spectrum Colony west to maruti vihar main drain in w. no. 20,Please refer Tender documents. ,NA ,"32,35,937",Civil Works - Others,NA ,Tender,120.0,120.0,BERHAMPUR,760002.0,NA ,NA ,NA ,BERHAMPUR MUNICIPAL CORPORATION,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN, GST, AFFIDAVIT, REGISTRATION ETC AS PER DTCN",12-May-2023 03:00 PM,29-May-2023 11:30 AM,12-May-2023 03:00 PM,26-May-2023 05:00 PM,12-May-2023 03:00 PM ,22-May-2023 02:00 PM ,12-May-2023 03:00 PM,26-May-2023 05:00 PM,Municipal Bodies||Brahmapur Municipal Corporation,BMC(BAM)/275/2023-24,2023_ORULB_88877_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2141708,DEEPAK KUMAR BEHERA,18-May-2023 11:47 AM,Accepted-AOC,Admitted,22-Aug-2023 11:44 AM,AOC,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,AOC
