Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage
Finance,Three bids are opened,Manoranjan Biswal,17-Jun-2023 04:11 PM,finance_439950.pdf,BOQ Comparative Chart,1.0,2159142.0,MANOJ KUMAR MOHANTY,INR,"935,227",EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB-DIVN-DHENKANAL,2023_EICCL_89532_11,SE DKL (R and B) 06 2023-24,Construction of Contentment area at CHC Bhuban in the district of Dhenkanal,Superitending Engineer,Internal,SE Sr DAO AEE Estimator JE Estimator,Manoranjan Biswal,19-Aug-2023 09:52 AM,finsummary_439950.pdf (19.37 KB),Superintending Engineer Dhenkanal R and B Division,Internal,SE Sr DAO AEE estimator JEE estimator,Manoranjan Biswal,05-Jul-2023 08:25 PM,techsummary_439950.pdf (139.44 KB),1,2159142,MANOJ KUMAR MOHANTY,15-Jun-2023 09:58 AM,Accepted-AOC,work has been awarded,19-Aug-2023 09:55 AM,19-Aug-2023,"INR 1,100,137",90.0,Manoranjan Biswal,19-Aug-2023 09:54 AM,bhuban_chc.pdf (311.00 KB),Agreement done on 26.07.2023,AOC,"6,000",0.0,Nil,Nil,No,02-Jun-2023 10:00 AM,17-Jun-2023 11:00 AM,02-Jun-2023 10:00 AM,16-Jun-2023 05:00 PM,NA ,NA ,02-Jun-2023 10:00 AM,16-Jun-2023 05:00 PM,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB-DIVN-DHENKANAL,SE DKL (R and B) 06 2023-24,2023_EICCL_89532_11,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,SE R and B Dhenkanal,SE R and B Dhenkanal,1.0,Fee/PreQual/Technical/Finance,.pdf,RC PAN GST,Construction of Contentment area at CHC Bhuban in the district of Dhenkanal,Construction of Contentment area at CHC Bhuban in the district of Dhenkanal,Please refer tender documents ,NA ,"11,00,137",Civil Works - Buildings,NA ,Tender,90.0,90.0,Dhenkanal,759001.0,NA ,NA ,NA ,SE R and B Dhenkanal,No ,No,"11,100",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2159823,SASMITA PRUSTY,15-Jun-2023 10:45 AM,Rejected-AOC,Disqualified in transparent lottery,19-Aug-2023 09:55 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Machineries,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2160706,Srikanta Kumar Aich,16-Jun-2023 01:04 PM,Rejected-AOC,Disqualified in transparent lottery,19-Aug-2023 09:55 AM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
