Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Construction of Contentment area at CHC Jiral in DhenkanalDistrict,Construction of Contentment area at CHC Jiral in DhenkanalDistrict,Please refer tender documents ,NA ,"11,88,324",Civil Works - Buildings,NA ,Tender,90.0,90.0,Dhenkanal,759001.0,NA ,NA ,NA ,SE R and B Dhenkanal,No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,RC PAN GST,"11,900",Yes,fixed,,Nil,Nil,EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB-DIVN-DHENKANAL,SE DKL (R and B) 06 2023-24,2023_EICCL_89532_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,SE R and B Dhenkanal,SE R and B Dhenkanal,02-Jun-2023 10:00 AM,17-Jun-2023 11:00 AM,02-Jun-2023 10:00 AM,16-Jun-2023 05:00 PM,NA ,NA ,02-Jun-2023 10:00 AM,16-Jun-2023 05:00 PM,1.0,ICICI BANK,AOC,19-Aug-2023,"INR 1,010,195",90.0,Manoranjan Biswal,19-Aug-2023 08:38 AM,jiral_chc.pdf (306.00 KB),Agreement is done on 24.07.2023,Superitending Engineer,Internal,SE Sr DAO AEE Estimator JE Estimator,Manoranjan Biswal,19-Aug-2023 08:35 AM,finsummary_439943.pdf (19.37 KB),Finance,six bids are opened,Manoranjan Biswal,17-Jun-2023 02:15 PM,finance_439943.pdf,BOQ Comparative Chart,1,2160505,ASHOK KUMAR SETHY,16-Jun-2023 08:16 AM,Rejected-AOC,Disqualified in transparent lottery,19-Aug-2023 08:42 AM,1.0,2160152.0,NIMAIN CHARAN TARAI,INR,"1,010,195",EIC-CIVIL||SERNB-CIRCLE-DHENKANAL||EERNB-DIVN-DHENKANAL,2023_EICCL_89532_6,SE DKL (R and B) 06 2023-24,Construction of Contentment area at CHC Jiral in DhenkanalDistrict,Superintending Engineer Dhenkanal R and B Division,Internal,SE Sr DAO AEE estimator JEE estimator,Manoranjan Biswal,05-Jul-2023 08:40 PM,techsummary_439943.pdf (152.04 KB),AOC
,,,,,,,,,,,,,,,,,,,,.pdf,Affidavit Machineries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,2,2160978,BODHINATH JAGADISH CHANDRA,16-Jun-2023 12:21 PM,Rejected-AOC,Disqualified in transparent lottery,19-Aug-2023 08:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2159692,MANOJ KUMAR MOHANTY,15-Jun-2023 10:20 AM,Rejected-AOC,Disqualified in transparent lottery,19-Aug-2023 08:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2160152,NIMAIN CHARAN TARAI,16-Jun-2023 10:40 AM,Accepted-AOC,work has been awarded,19-Aug-2023 08:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,5,2161358,RASHMITA ROUT,16-Jun-2023 12:36 PM,Rejected-AOC,Disqualified in transparent lottery,19-Aug-2023 08:42 AM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,6,2161021,Sujit Kumar Parida,16-Jun-2023 11:14 AM,Rejected-AOC,Disqualified in transparent lottery,19-Aug-2023 08:42 AM,,,,,,,,,,,,,,,,AOC
