EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Corrigendum Title,Corrigendum Type,View,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No.1,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,Tender Stage
"61,486",Yes,percentage,1.0%,Nil,Nil,1.0,EXTENSION OF DATE,Date,,CE-NH||SE NH Circle Keonjhar||EENH DIVN KEONJHAR,EE-NH-KJR-03/2023-24,2023_CENH_88757_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,05-May-2023 10:00 AM,22-May-2023 11:30 AM,05-May-2023 10:00 AM,20-May-2023 05:00 PM,NA ,NA ,05-May-2023 10:00 AM,20-May-2023 05:00 PM,12-Jun-2023 10:30 AM,"EXECUTIVE ENGINEER, N.H. DIVISION, KEONJHAR.","N.H. DIVISION OFFICE, KEONJHAR",1.0,Fee/PreQual/Technical,.pdf,"ONLINE PROOF OF TENDER PAPER COST, EMD, GSTIN, PAN, CONTRACTOR REGISTRATION CERTIFICATE, AFFIDAVIT",Constrution of 2 nos. Flat type D-Type Qtrs. at Kendeiposi PHC for the year 2022-23 under OMBADC.,BUILDING WORKS.,Please refer Tender documents. ,NA ,"61,48,575",Civil Works - Buildings,NA ,Tender,90.0,180.0,"OFFICE OF EXECUTIVE ENGINEER,N.H DIVISION,KEONJHAR",758014.0,NA ,NA ,NA ,"N.H. DIVISION OFFICE, KEONJHAR",No ,No,"10,000",0.0,Nil,Nil,No,AOC,Er Harekrishna Panda,Internal,EE NH Division Keonjhar DAO NH Division Keonjhar AEE Estimator NH Division Keonjhar AEE Keonjhar NH SubDivision,Hare Krishna Panda,07-Jun-2023 01:55 PM,12-Jun-2023 10:30 AM,techsummary_436871.pdf (1058.80 KB),1.0,2142983.0,ASHOK KUMAR SETHY,20-May-2023 04:06 PM,Rejected-Finance,"The percentage rate tender of Lottery winner Sri. Bijay Kumar Naik B Class Contractor amounting to Rs. 55,34,331.98 is hereby accepted.",01-Aug-2023 02:15 PM,1.0,2142177.0,BIJAY KUMAR NAIK,INR,"5,534,331.98",Finance,Bid opening summary,Hare Krishna Panda,13-Jun-2023 02:27 PM,finance_436871.pdf,BOQ Comparative Chart,01-Aug-2023,"INR 5,534,331.98",180.0,Rajani Kanta Muna,01-Aug-2023 02:19 PM,KENDWORKORDER.pdf (877.00 KB),"02 (Two) out of 03 (Three) bidders are qualified for Financial Evaluation.The percentage rate tender of Lottery winner Sri. Bijay Kumar Naik B Class Contractor amounting to Rs. 55,34,331.98 is hereby",CE-NH||SE NH Circle Keonjhar||EENH DIVN KEONJHAR,2023_CENH_88757_1,EE-NH-KJR-03/2023-24,Constrution of 2 nos. Flat type D-Type Qtrs. at Kendeiposi PHC for the year 2022-23 under OMBADC.,"Er Harekrishna Panda, Executive Engineer",Internal,"Er Harekrishna Panda, Executive Engineer ,Sri Surajit Barik, D.A.O, Smt.Jayashree Marandi,A.E.E(Estimator), Smt.Punam Nilima Toppo,A.E.E Keonjhar Sub-Division",Rajani Kanta Muna,01-Aug-2023 02:15 PM,finsummary_436871.pdf (1025.87 KB),Technical,4 (Four) out of 4 (Four) bidders are qualified for Technical evaluation.,Hare Krishna Panda,22-May-2023 12:47 PM,technical_436871.pdf,AOC
,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,.pdf,WORK EXPERIENCE CERTIFICATE ON SIMILAR NATURE OF WORK,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,2142177.0,BIJAY KUMAR NAIK,19-May-2023 01:33 PM,Accepted-AOC,"The percentage rate tender of Lottery winner Sri. Bijay Kumar Naik B Class Contractor amounting to Rs. 55,34,331.98 is hereby accepted.",01-Aug-2023 02:19 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DOCUMENTS FOR OWNED / HIRED / LEASED PLANT AND MACHINERIES,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,3.0,2142161.0,CHINTAMANI SAHOO,19-May-2023 01:10 PM,Rejected-Finance,"The percentage rate tender of Lottery winner Sri. Bijay Kumar Naik B Class Contractor amounting to Rs. 55,34,331.98 is hereby accepted.",01-Aug-2023 02:15 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,OTHER DOCUMENT AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,4.0,2142527.0,MANJARIMANI SETHY,20-May-2023 03:21 PM,Rejected-Technical,As per decision of technical evaluation committee,07-Jun-2023 01:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
