Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,S.No,Bank Name,Tender Stage
"Er. S.B.Mohapatra, ACE",External,"Er. S.C.De, EE, Er. C.Sethi, AEE, Er. P.N.Behera, AE and Smt. R.Sarkar, DAO-1",Samir Chandra De,20-Jan-2023 05:37 PM,20-Jan-2023 06:00 PM,techsummary_415215.pdf (504.81 KB),1,1990340,AMARJIT MAHAPATRA,23-Nov-2022 04:57 PM,Accepted-AOC,Awarded,23-Aug-2023 11:13 AM,Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Balasore,2022_RWSS_82813_1,TCN NO. 31 DT. 28.10.2022,"EXECUTION OF CLUBBED UP 5 NOS. RPWS SCHEMES TO VILLAGE 1. TIKIRAPALI, 2. MUNDAPAL, 3. BELBARIA, 4. PARIKUL, 5. DUMURIA UNDER BALASORE BLOCK OF BALASORE DISTRICT WITH 5 YRS OM-JJM",Technical,"Out of 4 bids, 2 bids are technically qualified",Samir Chandra De,20-Jan-2023 05:26 PM,technical_415215.pdf,"Er. S.B.Mohapatra, ACE",External,"Er. S.C.De, EE, Er. C.Sethi, AEE, Er. P.N.Behera, aE and Smt. R.Sarkar, DAO-I",Paramananda Behera,24-Jan-2023 07:46 PM,finsummary_415215.pdf (725.62 KB),23-Aug-2023,"INR 33,741,706",330.0,Paramananda Behera,23-Aug-2023 11:12 AM,Tikirapali_WO.pdf (460.00 KB),Awarded,Finance,Two financial bids are received for evaluation,Paramananda Behera,21-Jan-2023 07:29 PM,finance_415215.pdf,BOQ Comparative Chart,1.0,1990340.0,AMARJIT MAHAPATRA,INR,"33,741,706",AOC,1.0,Fee/PreQual/Technical,.pdf,"BID COST, BSD, GST, PAN, CRC AND AFFIDAVIT",Rural Water Supply and Sanitation||RWSS Circle Cuttack||RWSS Balasore,TCN NO. 31 DT. 28.10.2022,2022_RWSS_82813_1,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"10,000",0.0,Nil,Nil,No,"EXECUTION OF CLUBBED UP 5 NOS. RPWS SCHEMES TO VILLAGE 1. TIKIRAPALI, 2. MUNDAPAL, 3. BELBARIA, 4. PARIKUL, 5. DUMURIA UNDER BALASORE BLOCK OF BALASORE DISTRICT WITH 5 YRS OM-JJM",RPWS WITH RCC ESR,Please refer Tender documents. ,NA ,"3,68,31,903",Civil Works - Water Works,NA ,Tender,180.0,330.0,BALASORE,756001.0,O/O EE RESS DIVISION BALASORE ,O/O EE RESS DIVISION BALASORE ,11-Nov-2022 11:00 AM ,O/O EE RESS DIVISION BALASORE,No ,No,0.0,No,fixed,,Nil,Nil,09-Nov-2022 04:00 PM,24-Nov-2022 11:00 AM,09-Nov-2022 04:00 PM,23-Nov-2022 05:00 PM,09-Nov-2022 04:00 PM ,19-Nov-2022 03:00 PM ,09-Nov-2022 04:00 PM,23-Nov-2022 05:00 PM,20-Jan-2023 06:00 PM,EE RESS DIVISION BALASORE,O/O EE RESS DIVISION BALASORE,1.0,ICICI BANK,AOC
,,,,,,,2,1989852,BATA KRUSHNA ROUT,23-Nov-2022 04:17 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Jan-2023 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,OTHER DOCUMENTS AS PER DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,3,1990204,Corro Protection Engineering,23-Nov-2022 04:41 PM,Not Admitted-Fee/PreQual/Technical,Not Complied with technical specification,20-Jan-2023 05:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,4,1989623,SUMIT KUMAR BHUYAN,23-Nov-2022 02:28 PM,Rejected-AOC,Rejected,23-Aug-2023 11:13 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
