S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No.1,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
1.0,2ND CORRIGENDUM,Other,,"Superintending Engineer Mahanadi Barrage Division,","Superintending Engineer Mahanadi Barrage Division,","CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",e PROCUREMENT NOTICE NO- 04/2023-24,2023_CELBB_89783_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,12-Jun-2023 10:00 AM,23-Jun-2023 11:30 AM,12-Jun-2023 10:00 AM,22-Jun-2023 05:00 PM,12-Jun-2023 10:00 AM ,22-Jun-2023 04:00 PM ,12-Jun-2023 10:00 AM,22-Jun-2023 05:00 PM,"8,376",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,"Electrical repairing of Gates at Mahanadi Barrage left side, Kendrapara Canal, Birupa Barrage and HLC Canal for the ensuing monsoon season for the year 2023-24. (MBD24/2023-24)","Electrical repairing of Gates at Mahanadi Barrage left side, Kendrapara Canal, Birupa Barrage and HLC Canal for the ensuing monsoon season for the year 2023-24. (MBD24/2023-24)",Please refer Tender documents. ,NA ,"8,37,637",Electrical Works,NA ,Tender,90.0,30.0,Cuttack,753003.0,NA ,NA ,NA ,"Superintending Engineer Mahanadi Barrage Division,",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"REGISTRATION CERTIFICATE,PAN,GST,Labour License,ESI andEPF registrationandother details as per DTCN",AOC,"CE-BM,LMB Basin,BBSR||SE, Eastern Circle,Cuttack||EE Mahanadi Barrage Division Cuttack",2023_CELBB_89783_7,e PROCUREMENT NOTICE NO- 04/2023-24,"Electrical repairing of Gates at Mahanadi Barrage left side, Kendrapara Canal, Birupa Barrage and HLC Canal for the ensuing monsoon season for the year 2023-24. (MBD24/2023-24)",1.0,2164990.0,MESSERS TATHAGATA ENGINEERING,INR,"712,075",SUPERINTENDING ENGINEER,Internal,"DAO,ESTIMATOR",Sandeep Kumar,04-Jul-2023 04:15 PM,techsummary_440911.pdf (415.09 KB),SUPERINTENDING ENGINEER,Internal,"DAO,ESTIMATOR",Sandeep Kumar,04-Jul-2023 04:38 PM,finsummary_440911.pdf (415.09 KB),Finance,Total 06 nos bidders are Participated.,Sandeep Kumar,04-Jul-2023 11:34 AM,finance_440911.pdf,BOQ Comparative Chart,24-Jul-2023,"INR 712,075",30.0,Sandeep Kumar,05-Aug-2023 04:47 PM,TathagataEng.pdf (580.00 KB),Work has been awarded to M/S Tathagat Engineering.The date of commencement/contract may please be recorded as dt.24.07.2023.,1,2161317,CITY ELECTRONS PROP PRADEEPTA KANUNGO,17-Jun-2023 11:47 AM,Rejected-AOC,being unsuccessful tenderer on lottery system,05-Aug-2023 04:48 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2164990,MESSERS TATHAGATA ENGINEERING,21-Jun-2023 12:51 PM,Accepted-AOC,Work has been awarded to M/S Tathagat Engineering.The date of commencement/contract may please be recorded as dt.24.07.2023.,05-Aug-2023 04:48 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2162355,M/S GANGA ELECTRIC,22-Jun-2023 03:54 PM,Rejected-AOC,being unsuccessful tenderer on lottery system,05-Aug-2023 04:48 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2166118,Peace Pride Project,22-Jun-2023 04:43 PM,Rejected-AOC,being unsuccessful tenderer on lottery system,05-Aug-2023 04:48 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2165867,Power Links,22-Jun-2023 02:14 PM,Rejected-AOC,being unsuccessful tenderer on lottery system,05-Aug-2023 04:48 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2165757,SK SOAEB ALLI,22-Jun-2023 03:53 PM,Rejected-AOC,being unsuccessful tenderer on lottery system,05-Aug-2023 04:48 PM,AOC
