S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
1,2065751,ICON BUILDERS,30-Jan-2023 02:35 PM,Not Admitted-Fee/PreQual/Technical/Finance,Others-emd,28-Feb-2023 04:48 PM,Executive Engineer,Internal,"Executive Engineer, DAO, Estimator",Susanta Kumar Panda,28-Feb-2023 05:04 PM,techsummary_425049.pdf (1387.34 KB),Finance,Bid Opening Summary,Susanta Kumar Panda,28-Feb-2023 04:48 PM,finance_425049.pdf,BOQ Comparative Chart,Executive Engineer,Internal,"Executive Engineer, DAO, AEE, Estimator, JE Estimator",Susanta Kumar Panda,25-Aug-2023 06:39 PM,finsummary_425049.pdf (564.38 KB),"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EERWSS,Bhadrak",2023_RWSS_85293_5,EE RWSandS BDK 26 Dt-09.01.2023,"Supplying all materials, labour, TandP for Power supply to RWSS Point including 3ph3W 11 KV line with 55mm2 AAAC and installation of 1 No 25 KVA 11/0.4 KV S/S transformer etc for RPWS Point to village Tillo under Bonth Block",1.0,2065509.0,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,INR,"426,211.14",25-Aug-2023,"INR 426,211.14",60.0,Susanta Kumar Panda,25-Aug-2023 06:41 PM,TILLO-AOC.pdf (460.00 KB),aoc,AOC,"5,100",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Tender paper cost, EMD, GSTIN, PAN card, Contractor registration certificate , Affidavit",1.0,ICICI BANK,Executive Engineer RWSandS Division Bhadrak,O/o The Superintending Engineer RWSandS Division Bhadrak,"Supplying all materials, labour, TandP for Power supply to RWSS Point including 3ph3W 11 KV line with 55mm2 AAAC and installation of 1 No 25 KVA 11/0.4 KV S/S transformer etc for RPWS Point to village Tillo under Bonth Block","Supplying all materials, labour, TandP for Power supply to RWSS Point including 3ph3W 11 KV line with 55mm2 AAAC and installation of 1 No 25 KVA 11/0.4 KV S/S transformer etc for RPWS Point to village Tillo under Bonth Block",Please refer Tender documents. ,NA ,"5,01,000",Civil Works - Water Works,NA ,Tender,90.0,60.0,village Tillo under Bonth Block,756100.0,NA ,NA ,NA ,O/o The Superintending Engineer RWSandS Division B,No ,No,16-Jan-2023 04:00 PM,31-Jan-2023 11:00 AM,16-Jan-2023 04:00 PM,30-Jan-2023 05:00 PM,16-Jan-2023 04:00 PM ,24-Jan-2023 11:00 AM ,16-Jan-2023 04:00 PM,30-Jan-2023 05:00 PM,"Rural Water Supply and Sanitation||RWSS Circle Cuttack||EERWSS,Bhadrak",EE RWSandS BDK 26 Dt-09.01.2023,2023_RWSS_85293_5,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,AOC
2,2065509,MESSERS BIRAJA ELECTRICAL AND CONSTRUCTION,30-Jan-2023 01:44 PM,Accepted-AOC,The L1 bidder has submitted all the required documents for agreement in time,25-Aug-2023 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.pdf,"Work experience, ATO, Other document as per DTCN",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
3,2063214,Santosh Kumar Parida,28-Jan-2023 10:26 AM,Rejected-AOC,Rejected as L2 bidder,25-Aug-2023 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
4,2065430,TAPAS RANJAN PATI,30-Jan-2023 01:01 PM,Rejected-AOC,Rejected as L2 bidder,25-Aug-2023 06:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
