S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Name,Address,Tender Stage
1,2127350,MAA BHUBANESWARI ELECTRICALS,01-May-2023 01:11 PM,Rejected-Technical,Disqualified,14-Aug-2023 05:01 PM,Finance,2 nos bidder are admitted,Sujit Kumar Naik,04-May-2023 05:30 PM,,BOQ Comparative Chart,Superintending Engineer,Internal,,Prakash Kumar Behera,14-Aug-2023 05:03 PM,finsummary_435157.pdf (413.52 KB),14-Aug-2023,"INR 1,516,071",30.0,Prakash Kumar Behera,14-Aug-2023 05:04 PM,NRPHTandLTLine.pdf (414.00 KB),Superintending Engineer,Internal,,Prakash Kumar Behera,14-Aug-2023 05:01 PM,techsummary_435157.pdf (413.52 KB),1.0,2127507.0,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL",INR,"1,516,071",EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,2023_EICCL_88207_3,BC KLD-01/2023-2024,Construction of HL Bridge with approach road over river sandol on Narla Rupra Palam road MDR-116 at Ch.4/200 km such as shifting of HT and LT line in the district of kalahandi,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"CONTRACTOR RC,PAN,GSTIN,AFFIDAVIT,OTHER DOCUMENTS AS PER DTCN",Construction of HL Bridge with approach road over river sandol on Narla Rupra Palam road MDR-116 at Ch.4/200 km such as shifting of HT and LT line in the district of kalahandi,Electrical Work,Please refer Tender documents. ,NA ,"15,31,385",Electrical Works,NA ,Tender,90.0,30.0,Narla Kalahandi,766100.0,NA ,NA ,NA ,O/O SE Kalahandi R and B Division Bhawanipatna,No ,No,"15,314",Yes,fixed,,Nil,Nil,20-Apr-2023 05:00 PM,02-May-2023 11:00 AM,20-Apr-2023 05:00 PM,01-May-2023 05:00 PM,20-Apr-2023 05:00 PM ,25-Apr-2023 05:00 PM ,20-Apr-2023 05:00 PM,01-May-2023 05:00 PM,"6,000",0.0,Nil,Nil,No,EIC-CIVIL||SERNB-CIRCLE-BOLANGIR||EERNB-DIVN-KALAHANDI,BC KLD-01/2023-2024,2023_EICCL_88207_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,Executive Engineer,O/O Superintending Engineer Kalahandi R and B Division Bhawanipatna,AOC
2,2127507,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL",01-May-2023 03:19 PM,Accepted-AOC,Qualified,14-Aug-2023 05:04 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.xls,BILL OF QUANTITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,AOC
