Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Name,Address,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Financial Bid Opening Date:,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.3,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.4,Updated on :.1,AOC document :,AOC Description :,Tender Stage
Lighting Provision to Children Park in base camp of Gandhamardhan Iron Ore Mines in the dist of Keojhar.,Lighting Provision to Children Park in base camp of Gandhamardhan Iron Ore Mines in the dist of Keojhar.,"RC, EPF Regd., GSTN, PAN, Registration in CDMS portal,Affidavits etc. as per DTCN requirements ",NA ,,Electrical Works,NA ,Tender,180.0,60.0,GANDHAMARDAN,758018.0,NA ,NA ,NA ,"OMC Ltd., Bhubaneswar",No ,No,Orissa Mining Corporation,NIT No. 02/ OMC/CIVIL/2021,2021_OMC_65659_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,"4,000",720.0,Nil,Nil,No,20-Jan-2021 05:00 PM,04-Feb-2021 11:00 AM,20-Jan-2021 05:00 PM,03-Feb-2021 05:00 PM,NA ,NA ,20-Jan-2021 05:00 PM,03-Feb-2021 05:00 PM,25-Mar-2021 10:00 AM,"CGM(C), OMC Ltd., Bhubaneswar","Office of the CGM(C), OMC Ltd., Bhubaneswar",1.0,Fee/PreQual/Technical,.pdf,TECHNICAL BID,"9,520",Yes,fixed,,Nil,Nil,1.0,ICICI BANK,AOC,1.0,1463573.0,M/S JANAKI ENGINEERING,INR,"808,841.25",Technical,12 (Twelve) numbers of bids has been received subject to evaluation by committee.,NIBEDITA SAHOO,04-Feb-2021 02:37 PM,,N C BEHERA,Internal,J N CHNDRA S K BISWAL R SAMANTARAY,JAYANTA KUMAR MEKAP,26-May-2021 10:39 AM,finsummary_341737.pdf (1259.65 KB),N C BEHERA,Internal,J N CHANDRA S K BISWAL R SAMANTARAY,JAYANTA KUMAR MEKAP,24-Mar-2021 08:38 PM,25-Mar-2021 10:00 AM,techsummary_341737.pdf (812.40 KB),1,1463339,Jay Maa Engineering,03-Feb-2021 10:20 AM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,Finance,Financial bid of 12 (Twelve) qualified bidders had been open,NIBEDITA SAHOO,25-Mar-2021 08:28 PM,,BOQ Comparative Chart,Orissa Mining Corporation,2021_OMC_65659_2,NIT No. 02/ OMC/CIVIL/2021,Lighting Provision to Children Park in base camp of Gandhamardhan Iron Ore Mines in the dist of Keojhar.,21-Jun-2022,"INR 808,841.25",60.0,Satyajit Jena,25-Aug-2023 02:52 PM,2021_OMC_65659_2.pdf (409.00 KB),Lighting Provision to Children Park in base camp of Gandhamardhan Iron Ore Mines in the dist of Keojhar.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,2,1463711,MAA SANTOSHI ENGINEERS,03-Feb-2021 02:18 PM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,3,1463240,MARUTI CONSTRUCTIONS,03-Feb-2021 10:32 AM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,4,1462885,M/s. EASTERN ENGINEERING,02-Feb-2021 06:29 PM,Rejected-AOC,NOT BEING L1,25-Aug-2023 02:52 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,5,1463573,M/S JANAKI ENGINEERING,03-Feb-2021 02:44 PM,Accepted-AOC,BEING L1,25-Aug-2023 02:52 PM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,6,1463293,M/S SOUDAMINI ELECTRICAL WORKS,03-Feb-2021 07:42 AM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,7,1461678,M/S SRADHA SAI,03-Feb-2021 03:49 PM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,8,1462873,Power Links,03-Feb-2021 03:52 PM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,9,1463613,RAJESH KUMAR SAHU,03-Feb-2021 01:15 PM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,10,1463637,RANISATI INDUSTRIES,03-Feb-2021 01:36 PM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,11,1463616,SANSKRUTI ASSOCIATES PRIVATE LIMITED,03-Feb-2021 01:56 PM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,12,1452715,SOUMIT PANDA,23-Jan-2021 10:30 PM,Rejected-Finance,NOT BEING L1 OR L2,26-May-2021 10:39 AM,,,,,,,,,,,,,,,,,,AOC
