Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,lottery,Maruvada Srinivas,19-Aug-2023 06:40 PM,finance_399451.pdf,BOQ Comparative Chart,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,22-Aug-2023 01:50 PM,finsummary_399451.pdf (156.15 KB),22-Aug-2023,"INR 645,313",60.0,Maruvada Srinivas,22-Aug-2023 01:50 PM,7.pdf (106.00 KB),AOC,1.0,1859071.0,Gyanaranjan Amanta,01-Jun-2022 08:00 AM,Rejected-Technical,L2,21-Aug-2023 05:00 PM,1.0,1859161.0,MADAN NAIK (S.C),INR,"645,313",Municipal Bodies||Hindol NAC,2022_ORULB_77859_7,HDL NAC-01/2022-23,Construction of Community Center at Champati Sahi (HarizanSahi) in ward No-03.,Executive Officer,Internal,"CP, EO, ME, JE, ACCT.",Maruvada Srinivas,21-Aug-2023 05:00 PM,techsummary_399451.pdf (156.15 KB),AOC,Municipal Bodies||Hindol NAC,HDL NAC-01/2022-23,2022_ORULB_77859_7,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Construction of Community Center at Champati Sahi (HarizanSahi) in ward No-03.,As per DTCN,Please refer Tender documents. ,NA ,"7,59,200",Civil Works - Others,NA ,Tender,120.0,60.0,HINDOL NAC,759022.0,NA ,NA ,NA ,HINDOL NAC,No ,No,1.0,ICICI BANK,0.0,No,fixed,,Nil,Nil,EXECUTIVE OFFICER,HINDOL NAC,23-May-2022 01:00 PM,03-Jun-2022 11:00 AM,23-May-2022 01:00 PM,01-Jun-2022 05:00 PM,NA ,NA ,23-May-2022 01:00 PM,01-Jun-2022 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,NIT,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,2.0,1859161.0,MADAN NAIK (S.C),01-Jun-2022 03:05 AM,Accepted-AOC,L1,22-Aug-2023 01:51 PM,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,.pdf,DTCN,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,AOC
