Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
17-May-2023 11:00 AM,29-May-2023 10:00 AM,17-May-2023 11:00 AM,28-May-2023 05:00 PM,NA ,NA ,17-May-2023 11:00 AM,28-May-2023 05:00 PM,"4,500",Yes,fixed,,Nil,Nil,Executive Officer,"Rajgangpur Municipality, Dist-Sundargarh","2,000",0.0,Nil,Nil,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper Cost, EMD, GST, PAN, Reg.-Renewal of Contractor license, Exp. and other document as per NIT",Municipal Bodies||Rajgangpur Municipality,EO/RGP/01 of 2023-24,2023_ORULB_88991_51,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Construction of road and Drain with cover slab from Dadal Chakravorty house towards Raja Dukan at Sarkar gali, W.No.17","Construction of road and Drain with cover slab from Dadal Chakravorty house towards Raja Dukan at Sarkar gali, W.No.17",Please refer Tender documents ,NA ,"4,50,000",Civil Works - Others,C.C. road and drain ,Tender,90.0,90.0,Rajgangpur Municipality Area,770017.0,NA ,NA ,NA ,Rajgangpur Municipality,No ,No,AOC,1,2149053,GITA SAGAR,28-May-2023 01:06 PM,Rejected-AOC,Rejected,23-Aug-2023 02:32 PM,23-Aug-2023,"INR 450,000",90.0,Gobinda Dansena,23-Aug-2023 02:32 PM,51.pdf (393.00 KB),Madhuri Lugun,Internal,,Hajam Tudu,17-Aug-2023 04:58 PM,techsummary_438049.pdf (1293.95 KB),Municipal Bodies||Rajgangpur Municipality,2023_ORULB_88991_51,EO/RGP/01 of 2023-24,"Construction of road and Drain with cover slab from Dadal Chakravorty house towards Raja Dukan at Sarkar gali, W.No.17",Madhuri Lugun,Internal,,Gobinda Dansena,18-Aug-2023 03:30 PM,finsummary_438049.pdf (1292.53 KB),Finance,Sucessfully opened,Hajam Tudu,17-Aug-2023 03:01 PM,,BOQ Comparative Chart,1.0,2149230.0,RAJANI LAKRA (S.T.),INR,"450,000",AOC
,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2149230,RAJANI LAKRA (S.T.),28-May-2023 04:59 PM,Accepted-AOC,Selected,23-Aug-2023 02:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
