S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1,ICICI BANK,ST and SC Development Deptt||ITDA Rairangpur,01/2023-24 of ITDA Rairangpur,2023_STSCD_88153_22,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender documents,"Construction of ICT and Smart Learning Facility Centre at Govt. (SSD) High School, Deopata under Bisoi Block.","Construction of ICT and Smart Learning Facility Centre at Govt. (SSD) High School, Deopata under Bisoi Block.",As per tender documents. ,NA ,"12,45,000",Civil Works - Buildings,NA ,Tender,90.0,120.0,Deopata,757033.0,NA ,NA ,NA ,"ITDA, Rairangpur",No ,No,"12,450",Yes,percentage,1.0%,Nil,Nil,"Project Administrator, ITDA, Rairangpur","At-Ward No-03, Mandir Sahi, PO/PS-Rairangpur, Dist-Mayurbhanj",21-Apr-2023 10:00 AM,06-May-2023 10:30 AM,21-Apr-2023 10:00 AM,04-May-2023 01:00 PM,NA ,NA ,21-Apr-2023 10:00 AM,04-May-2023 01:00 PM,AOC,1,2128674,DIPTIRANI RAY,02-May-2023 10:03 PM,Rejected-AOC,L1,06-Aug-2023 07:05 PM,06-Aug-2023,"INR 1,058,374.47",120.0,Apurba Kumar Patra,06-Aug-2023 07:04 PM,AOCsummary.pdf (1459.00 KB),"Thakurdas Marndi C Class ST Contractor selected as valid and L1 in transparent lottery system and he has been deposited EMD, ISD and APSD as per OPWD Code and work order has been issued accordingly",Parikshita Dash,Internal,BasudevPrasadSahuAERBRRPSantoshKumarNayakAEEITDARRPApurbaKumarPatraAERameswarSethyAESureshKumarMajhiSRA,Apurba Kumar Patra,06-Aug-2023 07:00 PM,techsummary_435112.pdf (621.48 KB),ST and SC Development Deptt||ITDA Rairangpur,2023_STSCD_88153_22,01/2023-24 of ITDA Rairangpur,"Construction of ICT and Smart Learning Facility Centre at Govt. (SSD) High School, Deopata under Bisoi Block.",Parikshita Dash,Internal,BasudevPrasadSahuAERBRRPSantoshKumarNayakAEEITDARRPApurbaKumarPatraAERameswarSethyAESureshKumarMajhiSRA,Apurba Kumar Patra,06-Aug-2023 07:02 PM,finsummary_435112.pdf (621.48 KB),Finance,All the bidders of Work SI. No. 22 of Bid Identification No. 01/2023-24 are provisionally admitted for overall evaluation process.,Trilochan Ojha,09-May-2023 08:37 AM,finance_435112.pdf,BOQ Comparative Chart,1.0,2125644.0,THAKURDAS MARNDI,INR,"1,058,374.47",AOC
2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2125644,THAKURDAS MARNDI,28-Apr-2023 03:13 PM,Accepted-AOC,Lottery Winner L1,06-Aug-2023 07:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
