Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1,Fee/PreQual/Technical,.pdf,Technical Bid,"5,900",0.0,Nil,Nil,No,04-Apr-2023 03:15 PM,20-Apr-2023 11:00 AM,04-Apr-2023 03:15 PM,19-Apr-2023 05:30 PM,04-Apr-2023 03:15 PM ,10-Apr-2023 05:30 PM ,04-Apr-2023 03:15 PM,19-Apr-2023 05:30 PM,26-Apr-2023 11:00 AM,"2,13,643",No,fixed,,Nil,Nil,1,ICICI BANK,"CSO-cum-District Manager, OSCSC Ltd., Rayagada","Collectorate Campus, Rayagada, Dist.Rayagada, Odisha-765001",L-II Transport Contractor for K.Singpur Block of Rayagada District,Transportation of Custom Milled Rice (CMR) from Rice Receiving Centre (RRC) to Retail Centre (FPS),Please refer Tender documents. ,NA ,"42,72,863",Handling and Transportation,Transportation ,Tender,45.0,700.0,K.Singpur Block of Rayagada District,765001.0,Rayagada ,"Meeting Hall of CSO-cum-District Manager, OSCSC Ltd., Rayagada  ",11-Apr-2023 11:00 AM ,"Collectorate, Rayagada",No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,617_5,2023_OSCSC_87491_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,AOC,COLLECTOR,Mixed,ADMDLODSWORTODMcumCSO,Rajkishor Panigrahy,25-Aug-2023 05:28 PM,finsummary_433075.pdf (296.78 KB),25-Aug-2023,"INR 4,272,863",583.0,Rajkishor Panigrahy,25-Aug-2023 05:32 PM,1285.pdf (1499.00 KB),Appointed Sri P.Ravi,Technical,2 Bidder are qualified for process of Price Bid.,Rajkishor Panigrahy,26-Apr-2023 08:59 AM,technical_433075.pdf,1,2114254,G TIRUPATI RAO,18-Apr-2023 11:35 AM,Rejected-Finance,L2 Bidder,25-Aug-2023 05:28 PM,Finance,Selected L1 Bidder,Rajkishor Panigrahy,25-Aug-2023 05:19 PM,finance_433075.pdf,BOQ Comparative Chart,1.0,2115386.0,P RAVI,INR,59.31,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Raygada,2023_OSCSC_87491_1,617_5,L-II Transport Contractor for K.Singpur Block of Rayagada District,COLLECTOR,Mixed,,Rajkishor Panigrahy,26-Apr-2023 09:28 AM,26-Apr-2023 11:00 AM,techsummary_433075.pdf (482.46 KB),AOC
2,Finance,.xls,Financial Bid,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2115386,P RAVI,17-Apr-2023 08:51 PM,Accepted-AOC,Appointed LII TC,25-Aug-2023 05:33 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
