Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender Cost, Bid Security Declaration, GSTIN, PAN, RC and Affidavit","32,92,000",No,fixed,,Nil,Nil,Improvement such as widening and strengthening of Dhangidisole -Deuli-Baghra-Morada road from 24/900 km to 44/396 km in the district of Mayurbhanj under State Plan,Improvement such as widening and strengthening of Dhangidisole- Deuli-Baghra-Morada road from 24/900 km to 44/396 km in the district of Mayurbhanj under State Plan,Please refer Tender documents. ,NA ,"32,92,00,218",Civil Works - Roads,NA ,Tender,90.0,540.0,In Mayurbhanj Dist,751001.0,NA ,NA ,NA ,"O/o the E.I.C. Civil, Odisha, Bhubaneswar",No ,No,"Chief Engineer, DPI and Roads, Odisha","Office of the E.I.C. Civil, Odisha, Nirman Soudha, New Building, Unit-V, Bhubaneswar","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,27-Jan-2023 09:00 AM,08-Feb-2023 04:30 PM,27-Jan-2023 09:00 AM,08-Feb-2023 04:00 PM,NA ,NA ,27-Jan-2023 09:00 AM,08-Feb-2023 04:00 PM,10-Mar-2023 11:30 AM,EIC-CIVIL,CE-DPI AND R-34/2022-23,2022_EICCL_84731_47,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,CE DPI and R Odisha,Internal,CE DPI and R Odisha,Pradipta Kumar Nayak,22-Aug-2023 11:30 AM,finsummary_426547.pdf (649.43 KB),Technical,Opening of technical bid,Tara Prasad Mishra,09-Feb-2023 06:36 PM,,EIC-CIVIL,2022_EICCL_84731_47,CE-DPI AND R-34/2022-23,Improvement such as widening and strengthening of Dhangidisole -Deuli-Baghra-Morada road from 24/900 km to 44/396 km in the district of Mayurbhanj under State Plan,1.0,2073540.0,Sri Sanjay Kumar Agrawalla,INR,"349,775,232",1.0,2062812.0,MACKINTOSH BURN LIMITED,04-Feb-2023 04:26 PM,Rejected-Finance,Other than L1 and L2 bidder,22-Aug-2023 11:30 AM,22-Aug-2023,"INR 349,775,232",540.0,Pradipta Kumar Nayak,22-Aug-2023 11:34 AM,DDBM_aoc.pdf (649.00 KB),185 p1 OF 2023-24,Finance,Opening of financial bid,Siba Prasad Panigrahy,10-Mar-2023 11:45 AM,,BOQ Comparative Chart,EIC Civil Odisha,Internal,CE DPI and R Odisha Addl CE Roads EE Civil FA,Tara Prasad Mishra,09-Mar-2023 06:44 PM,10-Mar-2023 11:30 AM,techsummary_426547.pdf (1094.46 KB),AOC
,,.pdf,Machineries and work experience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,2.0,2074138.0,M/S SANTOSH KUMAR KHANDELWAL,08-Feb-2023 02:55 PM,Rejected-AOC,L2 bidder,22-Aug-2023 11:35 AM,,,,,,,,,,,,,,,,,,,,,AOC
,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,3.0,2073540.0,Sri Sanjay Kumar Agrawalla,08-Feb-2023 01:19 PM,Accepted-AOC,L1 bidder,22-Aug-2023 11:35 AM,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of quantities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
