Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
24-Aug-2023,"INR 37,749,504",180.0,Manoranjan Biswal,24-Aug-2023 01:06 PM,AOC.pdf (935.00 KB),1st Lowest Bidder winner of lottery,Manoranjan Biswal,Internal,SE Sundargarh R and B Division DAO-I Sundargarh R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,24-Aug-2023 01:05 PM,finsummary_440868.pdf (671.56 KB),Finance,Bid opening summary,Manoranjan Biswal,01-Jul-2023 11:58 AM,finance_440868.pdf,BOQ Comparative Chart,1.0,2165790.0,Ashok Kumar Jalan,23-Jun-2023 03:10 PM,Rejected-Finance,2nd Lowest Bidder,24-Aug-2023 01:05 PM,Technical,Bid opening summary,Manoranjan Biswal,26-Jun-2023 11:55 AM,technical_440868.pdf,1.0,2161125.0,PAWAN KUMAR AGRAWAL,INR,"37,749,504",EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,2023_EICCL_89776_1,"C.C.E.K.C., Keonjhar No. 07/ 2023-24",Construction of Four Lane road with road side drain of Sundargarh - Lephripada road (MDR-27) (Sundargarh Town Portion) from 0/000 km to 0/628 km under State Plan for the year 2022-23,Manoranjan Biswal,Internal,SE Sundargarh R and B Division DAO-I Sundargarh R and B Division PA to CCE Keonjhar R and B Circle,Manoranjan Biswal,29-Jun-2023 06:05 PM,01-Jul-2023 11:30 AM,techsummary_440868.pdf (671.56 KB),AOC,CCE Keonjhar (R and B) Circle,"O/o the CCE Keonjhar (R and B) Circle, Keonjhar-758001",1.0,Fee/PreQual/Technical,.pdf,"Online proof copy of Tender paper Cost and EMD,PAN,GSTIN,Contractor RC,Affidavit","10,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"4,44,100",Yes,fixed,,Nil,Nil,09-Jun-2023 06:40 PM,26-Jun-2023 11:30 AM,09-Jun-2023 06:40 PM,23-Jun-2023 04:00 PM,NA ,NA ,09-Jun-2023 06:40 PM,23-Jun-2023 04:00 PM,01-Jul-2023 11:30 AM,Construction of Four Lane road with road side drain of Sundargarh - Lephripada road (MDR-27) (Sundargarh Town Portion) from 0/000 km to 0/628 km under State Plan for the year 2022-23,Construction of Four Lane road with road side drain of Sundargarh - Lephripada road (MDR-27) (Sundargarh Town Portion) from 0/000 km to 0/628 km under State Plan for the year 2022-23,Please refer Tender Documents ,NA ,"4,44,06,000",Civil Works - Roads,NA ,Tender,90.0,180.0,Sundargarh,770001.0,NA ,NA ,NA ,O/o the CCE Keonjhar (R and B) Circle,No ,No,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR,"C.C.E.K.C., Keonjhar No. 07/ 2023-24",2023_EICCL_89776_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,2.0,2161125.0,PAWAN KUMAR AGRAWAL,23-Jun-2023 10:47 AM,Accepted-AOC,1st Lowest Bidder winner of lottery,24-Aug-2023 01:07 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,"Machineries, work in hand, work experience",,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,3.0,2166487.0,RANJEET KUMAR BARUA,23-Jun-2023 01:22 PM,Rejected-Finance,1st Lowest Bidder,24-Aug-2023 01:05 PM,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
