Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
Orissa State Police Housing and Welfare Corporation Ltd,13/OPHWC/2023-24,2023_OSPHW_89893_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,1.0,ICICI BANK,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","3,69,500",Yes,fixed,,Nil,Nil,"Construction of Fully Furnished PWD Hostel at Rama Devi Womens University,Vidya vihar, Bhubaneswar, Dist-Khurda",Building Work,Please refer Tender documents  ,NA ,"3,69,46,582",Civil Works - Buildings,NA ,Tender,90.0,360.0,Khurda,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,17-Jun-2023 06:30 PM,05-Jul-2023 11:00 AM,17-Jun-2023 06:30 PM,03-Jul-2023 05:00 PM,17-Jun-2023 06:30 PM ,21-Jun-2023 05:00 PM ,17-Jun-2023 06:30 PM,03-Jul-2023 05:00 PM,14-Jul-2023 11:00 AM,AOC,AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,13-Jul-2023 07:12 PM,14-Jul-2023 11:00 AM,techsummary_441457.pdf (143.04 KB),1.0,2170214.0,Ms GOLDEN WOOD PECKER,INR,"33,255,618",Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_89893_3,13/OPHWC/2023-24,"Construction of Fully Furnished PWD Hostel at Rama Devi Womens University,Vidya vihar, Bhubaneswar, Dist-Khurda",Technical,six bidder have participate,Bikram Keshari Malla,05-Jul-2023 11:50 AM,,1,2171090,HAV CREATORS PVT LTD,03-Jul-2023 12:21 PM,Rejected-Finance,DUE TO L2 BIDDER,04-Aug-2023 11:33 AM,Finance,FINANCIAL BID OPEN AND COMPARATIVE GENERATED,Bikram Keshari Malla,14-Jul-2023 11:37 AM,,BOQ Comparative Chart,04-Aug-2023,"INR 33,255,618",360.0,Bikram Keshari Malla,04-Aug-2023 11:35 AM,WORKEDY.pdf (374.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 02.08.2023,AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,04-Aug-2023 11:33 AM,finsummary_441457.pdf (293.69 KB),AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2170801,MITALIKA SWAIN,02-Jul-2023 11:47 AM,Rejected-Finance,DUE TO L2 BIDDER,04-Aug-2023 11:33 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2170214,Ms GOLDEN WOOD PECKER,01-Jul-2023 05:35 PM,Accepted-AOC,QUALIFIED BIDDER,04-Aug-2023 11:35 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,4,2171030,PRAVAT KUMAR ROUTARAY,02-Jul-2023 03:46 PM,Rejected-Finance,DUE TO L1 BIDDER BUT LOWEST TURNOVER,04-Aug-2023 11:33 AM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,5,2171495,Ravi Realcons Private Limited,03-Jul-2023 04:57 PM,Rejected-Technical,"Due to non submission of EMD in online mode, Cl. No-07 and 110(e), Cl. No-14 and 110(g), Cl. No-13 and 110(f), Cl. No-15 and 110(k), Cl. No-11 and 110(j), Cl. No-12 and 110(i) and Cl. No-10 and 110(h) of DTCN",13-Jul-2023 07:12 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,6,2171676,SUSHIL KUMAR SAHOO,03-Jul-2023 01:17 PM,Rejected-Technical,Due to non submission of adequate similar nature of work as per DTCN clause no-11 and 110 (J) and Sch-C i.e required Tools and Plant to secure qualifying marks as per DTCN clause no-13 and 110 (f),13-Jul-2023 07:12 PM,,,,,,,,,,,,,,,,,,,,AOC
