Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Type :,Summary :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-KEONJHAR,Bid Identification No PWDK- 04 / 2023-24.,2023_EICCL_88920_1,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical,.pdf,"Tender paper cost, EMD, PAN, GSTIN, Contractor registration Certificate, Affidavit, etc.",S/R to Kutchery Chhak to Bodapalasa via D.D. College Road for the year 2023-24 (Such as providing Mastic Asphalt Wearing Course from 0/450 Km to 1/100 Km),S/R to Kutchery Chhak to Bodapalasa via D.D. College Road for the year 2023-24 (Such as providing Mastic Asphalt Wearing Course from 0/450 Km to 1/100 Km),Please refer Tender documents. ,NA ,"81,75,469",Civil Works - Roads,NA ,Tender,90.0,120.0,Keonjhar,758001.0,NA ,NA ,NA ,"O/o the Superintending Engineer,Keonjhar(RandB)Div",No ,No,12-May-2023 09:00 AM,26-May-2023 11:30 AM,12-May-2023 09:00 AM,25-May-2023 05:00 PM,NA ,NA ,12-May-2023 09:00 AM,25-May-2023 05:00 PM,09-Jun-2023 11:00 AM,"81,800",Yes,fixed,,Nil,Nil,"The Superintending Engineer,Keonjhar(R and B) Divi","O/o the Superintending Engineer, Keonjhar (R and B) Division, Keonjhar -758001","10,000",0.0,Nil,Nil,No,AOC,Technical,Bid opening summary,Santosh kumar Behera,26-May-2023 02:42 PM,technical_437571.pdf,1.0,2146150.0,Bibekananda Mohapatra,25-May-2023 04:37 PM,Rejected-AOC,General Bidder,02-Aug-2023 05:08 PM,Finance,Bid opening summary,Santosh kumar Behera,09-Jun-2023 01:17 PM,finance_437571.pdf,BOQ Comparative Chart,02-Aug-2023,"INR 8,555,628",120.0,Santosh kumar Behera,02-Aug-2023 05:07 PM,72_Sabita_Behera.pdf (335.00 KB),Negotiated rate,Er Santosh Kumar Behera,Internal,"Superintending Engineer, Divisional Accounts Officer No-I, Assistant Executive Engineer Keonjhar R and B Division Keonjhar",Santosh kumar Behera,02-Aug-2023 05:05 PM,finsummary_437571.pdf (78.87 KB),Er Santosh Kumar Behera,Internal,"Superintending Engineer, Divisional Accounts Officer No-I, Assistant Executive Engineer Keonjhar R and B Division Keonjhar",Santosh kumar Behera,08-Jun-2023 12:34 PM,09-Jun-2023 11:00 AM,techsummary_437571.pdf (126.50 KB),1.0,2146139.0,SABITA BEHERA,INR,"8,555,628",EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-KEONJHAR,2023_EICCL_88920_1,Bid Identification No PWDK- 04 / 2023-24.,S/R to Kutchery Chhak to Bodapalasa via D.D. College Road for the year 2023-24 (Such as providing Mastic Asphalt Wearing Course from 0/450 Km to 1/100 Km),AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.pdf,"Machineries, work in hand, work experience",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,2146139.0,SABITA BEHERA,25-May-2023 12:09 PM,Accepted-AOC,Negotiated rate due to SC Bidder,02-Aug-2023 05:08 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
