S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Jatni Municipal Council,EO/JMC/065/2022-23,2023_ORULB_86761_39,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,09-Mar-2023 05:00 PM,29-Mar-2023 11:00 AM,09-Mar-2023 05:00 PM,28-Mar-2023 05:00 PM,NA ,NA ,09-Mar-2023 05:00 PM,28-Mar-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,LICENCE PAN GST AFFIDAVIT ETC AS PER DTCN,"Construction of Road and Drain from Basu Sahoo House to Bipin Bihari Mohanty House, W.No.-10","Construction of Road and Drain from Basu Sahoo House to Bipin Bihari Mohanty House, W.No.-10",Please refer Tender documents. ,NA ,"5,00,000",Civil Works - Others,NA ,Tender,30.0,30.0,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",752050.0,NA ,NA ,NA ,"EXECUTIVE OFFICER,JATNI MUNICIPALITY",No ,No,"EXECUTIVE OFFICER,JATNI MUNICIPALITY","EXECUTIVE OFFICER,JATNI MUNICIPALITY","5,000",Yes,percentage,1.0%,Nil,Nil,AOC,09-Aug-2023,"INR 360,186",30.0,Dillip Kumar Mohanty,09-Aug-2023 12:32 PM,3987.pdf (375.00 KB),1.0,2105340.0,BATAKRUSHNA BEHERA,28-Mar-2023 01:20 AM,Rejected-Finance,lottery,09-Aug-2023 12:14 PM,chairperson,Internal,eo aee je,Dillip Kumar Mohanty,09-Aug-2023 12:08 PM,techsummary_430740.pdf (375.21 KB),chairperson,Internal,eo aee je,Dillip Kumar Mohanty,09-Aug-2023 12:14 PM,finsummary_430740.pdf (375.21 KB),Municipal Bodies||Jatni Municipal Council,2023_ORULB_86761_39,EO/JMC/065/2022-23,"Construction of Road and Drain from Basu Sahoo House to Bipin Bihari Mohanty House, W.No.-10",1.0,2104763.0,prasanta kumar mahapatra,INR,"360,186",Finance,two bidders are participated,Dillip Kumar Mohanty,05-Apr-2023 12:21 PM,finance_430740.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,2.0,2104763.0,prasanta kumar mahapatra,27-Mar-2023 02:12 PM,Accepted-AOC,work order issued,09-Aug-2023 12:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,boq,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
