Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,Season,Scheme,Erosion,Roads_Bridges_Embkt,Response Type,Flood Response - Subhead
2023_CERWI_87061_1,BPT/Online-28/2022-23,Construction of Bridge Matuljore Nallah on Gidhamal to Naikparha (PS Road) in the district of Kalahandi under BSY.,Construction of Bridge Matuljore Nallah on Gidhamal to Naikparha (PS Road) in the district of Kalahandi under BSY.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,18-Mar-2023 03:00 PM,NA ,90.0,No ,No,Online,04-Apr-2023 11:00 AM,CE RW I||RWCIRCLE-BHAWANIPATNA,KESINGA/KALAHANDI,766012.0,2.0,"3,69,43,000",DEMANTI AGRAWAL,"31,404,272",Accepted-AOC,15-Aug-2023,CE RW I||RWCIRCLE-BHAWANIPATNA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 2, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 2}"
2023_CERWI_88189_1,Bridge Online N.C.B. No-278 Bridge work,Construction of Bridge over Baniapasara Nallah on Gendagadia to Parasbadi road in the District of Mayurbhanj under B.S.Y.,Construction of Bridge over Baniapasara Nallah on Gendagadia to Parasbadi road in the District of Mayurbhanj under B.S.Y.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,20-Apr-2023 01:00 PM,NA ,90.0,No ,No,Online,08-May-2023 11:00 AM,CE RW I||RWCIRCLE-BARIPADA,"SERW Division, Baripada",757105.0,2.0,"3,05,99,000",BISWA RANJAN PANDA,"30,454,850",Accepted-AOC,02-Aug-2023,CE RW I||RWCIRCLE-BARIPADA,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 4, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 2, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'Construction': 2, 'Bridge': 4}"
2023_CEDC_89979_1,EE-DD-CTC- 03/ 2023-24 / EE-DD-CTC-12/2023-24,Weed Clearance of Hatimara link drain near village Gadadharpur of Tigiria Block for the year 2023-24.,Weed Clearance of Hatimara link drain near village Gadadharpur of Tigiria Block for the year 2023-24.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-Jun-2023 10:00 AM,NA ,90.0,No ,No,Online,04-Jul-2023 11:30 AM,"CE,Drainage,Cuttack||SE,Drainage,Cuttack||EE, Drainage Divn, Cuttack",Tigiria Block,754030.0,1.0,"6,69,648",MAHIMA PRASAD SAHOO,"569,268",Rejected-Finance,15-Jul-2023,"CE,Drainage,Cuttack||SE,Drainage,Cuttack||EE, Drainage Divn, Cuttack",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2023_JICA_87070_3,ACEJPC 01/ 2022-23,"Construction of field channel work in Mantira Sub-Minor, Dudhajodi Sub-Minor I and II, Mangalpur Sub-Minor I and Mulakhamba Minor under Rengali Left Bank Canal System in Irrigation Block-A","Construction of field channel work in Mantira Sub-Minor, Dudhajodi Sub-Minor I and II, Mangalpur Sub-Minor I and Mulakhamba Minor under Rengali Left Bank Canal System in Irrigation Block-A",Works,National Competitive Bid,Percentage,Civil Works - Canal,No,No,NA ,20-Mar-2023 10:00 AM,NA ,120.0,No ,No,Online,13-Apr-2023 11:00 AM,CE JICA Project BLB Sukinda,Mantira,755018.0,2.0,"2,13,65,165",PRIYABRATA MOHAPATRA,"18,162,526.72",Rejected-Finance,21-Aug-2023,CE JICA Project BLB Sukinda,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Repair and Restoration,{'Construction': 2}
2023_CEBBU_88766_9,MDD-e-01/2023-24,Improvement to U/S riprap such as removing and repacking of disturbed stone pitching within RD 1440.00 Mtr to RD 1500.00 Mtr between RL 605 ft to RL 630 ft of Left Earth Dam under lump critical for the year 2023-24,Improvement to U/S riprap such as removing and repacking of disturbed stone pitching within RD 1440.00 Mtr to RD 1500.00 Mtr between RL 605 ft to RL 630 ft of Left Earth Dam under lump critical for the year 2023-24,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,06-May-2023 01:00 PM,NA ,90.0,No ,No,Online,17-May-2023 11:00 AM,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Main Dam Divn,Burla",BURLA,768017.0,1.0,"8,35,963",RAM SINGH VEDI,"710,652",Rejected-AOC,09-Aug-2023,"CE-BM,UM Basin,Burla||SE,Hirakud Dam Circle,Burla||EE,Main Dam Divn,Burla",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 2, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,False,Repair and Restoration,{'improvement': 2}
2022_EICCL_83604_1,Bid Identification No PWDK- 25 / 2022-23.,Construction of VRB at RD 790 M of Tail Minor Off-Taking from Left Main Distributary of Deo Irrigation Project (Box Cell of (1 x 3.000 x 3.300 m) Crossing at Ch. 15/470 Km) on Udayapur - Saharpada Road ODR for 2022-23.,Construction of VRB at RD 790 M of Tail Minor Off-Taking from Left Main Distributary of Deo Irrigation Project (Box Cell of (1 x 3.000 x 3.300 m) Crossing at Ch. 15/470 Km) on Udayapur - Saharpada Road ODR for 2022-23.,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,29-Nov-2022 09:00 AM,NA ,90.0,No ,No,Online,12-Dec-2022 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-KEONJHAR,Keonjhar,758001.0,1.0,"44,61,778",SOMANATH JENA,"3,792,957.67",Rejected-AOC,05-Aug-2023,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-KEONJHAR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,{'Construction': 2}
2023_CEBMT_89299_22,e-Procurement Notice No-(NID)01/2023-24,M/R to Nandpur minor from RD 1505m to 2817m of RMC of Upper Jonk Irrigation Project for the year 2023-24 (Embankment raising for strengthening of embankment),M/R to Nandpur minor from RD 1505m to 2817m of RMC of Upper Jonk Irrigation Project for the year 2023-24 (Embankment raising for strengthening of embankment),Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,29-May-2023 10:00 AM,NA ,90.0,No ,No,Online,09-Jun-2023 10:00 AM,"CE-BM, Tel Basin,Bhawanipatna||SE Western Irr Circle Bhawanipatna||EE Nuapada Irr Divn. Nuapada",Nuapada,766105.0,1.0,"5,68,260",Sarita Agrawal,"483,078",Rejected-Finance,04-Aug-2023,"CE-BM, Tel Basin,Bhawanipatna||SE Western Irr Circle Bhawanipatna||EE Nuapada Irr Divn. Nuapada",True,"{'Flood': 0, 'Embankment': 4, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 2, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,"{'raising': 2, 'strengthening': 2}"
2023_ORULB_88734_48,BM_02_2023_24,Constn. of CC Road and drain from kalu Saha Res to Buna res at Balibila Arad Bazar in W.N-18 under Balasore Municipality,Constn. of CC Road and drain from kalu Saha Res to Buna res at Balibila Arad Bazar in W.N-18 under Balasore Municipality,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,08-May-2023 05:00 PM,NA ,90.0,No ,No,Online,22-May-2023 11:00 AM,Municipal Bodies||Balasore Municipality,Balasore Municipality,756003.0,1.0,"7,79,578",SUJIT KUMAR MAJHI,"771,782.22",Rejected-Finance,11-Aug-2023,Municipal Bodies||Balasore Municipality,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'Drain': 2}
2023_CEDC_88436_1,EE-DD-CTC- 02/2023-24/ EE-DD-CTC No.08/2023-24,"Repair, Renovation and refurnishing of Conference Hall, E.E., Design and Monitoring Room, AEE Room, AE and JE Room of Design Wing of Office of the Chief Engineer, Drainage, Cuttack for the year 2023-24.","Repair, Renovation and refurnishing of Conference Hall, E.E., Design and Monitoring Room, AEE Room, AE and JE Room of Design Wing of Office of the Chief Engineer, Drainage, Cuttack for the year 2023-24.",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Apr-2023 11:00 AM,NA ,90.0,No ,No,Online,08-May-2023 11:30 AM,"CE,Drainage,Cuttack||SE,Drainage,Cuttack||EE, Drainage Divn, Cuttack",Cuttack Sadar Block,753003.0,1.0,"21,80,388",Pradeep Patra,"1,853,548",Rejected-Finance,25-May-2023,"CE,Drainage,Cuttack||SE,Drainage,Cuttack||EE, Drainage Divn, Cuttack",True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 2, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 0, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Pre-Monsoon,,True,False,Repair and Restoration,"{'repair': 2, 'renovation': 2}"
2020_ORULB_60268_2,E.O/N.A.C/PLS-05/2019-20,Imp of approach road and drain for Deulopedi community toilet of NAC Polasara,Imp of approach road and drain for Deulopedi community toilet of NAC Polasara,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,28-Feb-2020 11:00 AM,NA ,60.0,No ,No,Online,17-Mar-2020 11:00 AM,Municipal Bodies||Polasara NAC,N.A.C POLASARA,761105.0,1.0,"1,84,500",SATYA NARAYAN BEHERA,"206,685.08",Rejected-Finance,28-Apr-2020,Municipal Bodies||Polasara NAC,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0, 'flood': 0, 'Bridge': 0, 'River': 0, 'Drain': 2, 'Restoration': 0, 'Protection': 0, 'irr': 0, 'irrigation': 0, 'dam': 0, 'Nallah': 0, 'Retrofitting': 0, 'Pond': 0, 'Pokhari': 0, 'D/C': 0, 'Recharge shaft': 0, 'LFB': 0, 'RFB': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0, 'supply': 0, 'Beautification': 0, 'Installation': 0}",Post-Monsoon,,False,True,Repair and Restoration,"{'imp.': 2, 'Drain': 2}"
