Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2025_OLIC_112565_29,02/2025-26 OLIC (BAM),Gamundi-I R/L,Revival and Energisation of L.I. Project,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,17-Apr-2025 12:00 PM,NA ,365.0,No ,No,Online,28-Apr-2025 12:00 PM,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur,Gamundi under Bhanjanagar Block,760006.0,1.0,"13,58,000",Sankarsana Pradhan,"1,357,113.36",Accepted-AOC,11-Sep-2025,Orissa Lift Irrigation Corporation||LI Southern Circle Berhampur||LI Division Berhampur
2025_EICCL_114497_2,SE RANDB 05/2025-26,Repair and renovation of Sub Divisional Veterinary office at Jeypore for the year 2025-26,Civil,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,20-Jun-2025 11:00 AM,NA ,90.0,No ,No,Online,01-Jul-2025 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-JEYPORE,Jeypore,764001.0,1.0,"11,31,000",BRAJA KISHOR ROUT,"960,889",Rejected-AOC,12-Sep-2025,EIC-CIVIL||SERNB-CIRCLE-JEYPORE||EERNB-DIVN-JEYPORE
2025_GWSI_113215_1,06/GWDBPD/CHHATA/2025-26,Construction of 06 Nos. RRHS in Government buildings of Bahanaga and Remuna Block of Balasore District Under CHHATA Scheme for the FY 2025-26,Construction of 06 Nos. RRHS in Government buildings of Bahanaga and Remuna Block of Balasore District Under CHHATA Scheme for the FY 2025-26,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,08-May-2025 11:30 AM,NA ,90.0,No ,No,Online,20-May-2025 09:00 AM,Ground Water Survey and Investigation,BAHANAGA AND REMUNA,756042.0,1.0,,RAMAKANTA BISWAL,"1,321,790.352",Rejected-AOC,05-Jun-2025,Ground Water Survey and Investigation
2025_OLIC_112006_37,OLIC-NPD-03/2024-25,Revival of Sandohel-I defunct LI. Project under Khariar Block in Nuapada District under State Plan Fund 2024-25.,Revival of Sandohel-I defunct LI. Project under Khariar Block in Nuapada District under State Plan Fund 2024-25.,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,04-Apr-2025 11:00 AM,NA ,90.0,No ,No,Online,15-Apr-2025 11:00 AM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Nuapada,Nuapada,766105.0,1.0,"14,50,891",MOHAMMED SALMAN,"1,233,402",Accepted-AOC,07-Sep-2025,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Nuapada
2024_CERWI_108802_6,Online Tender 08/SERW Division Boudh 2024-25,Construction of Day care Sub Centre Cum Health and Wellness centre at Charbati under kantamal Block for the year 2024-25,Construction of Day care Sub Centre Cum Health and Wellness centre at Charbati under kantamal Block for the year 2024-25,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,28-Dec-2024 10:00 AM,NA ,90.0,No ,No,Online,06-Jan-2025 11:00 AM,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH,O/o SERW Division Boudh,762014.0,1.0,"37,17,213",BABITA AGRAWAL,"3,085,331",Rejected-Technical,01-Sep-2025,CE RW I||RWCIRCLE-BERHAMPUR||RWDIVISION-BOUDH
2025_CCEBA_114498_14,SE-PID-BML-01/2025-26,Construction of RCC Foot Bridge at RD 5.600 km of GMC,Construction of RCC Foot Bridge at RD 5.600 km of GMC,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,18-Jun-2025 10:00 AM,NA ,90.0,No ,No,Online,02-Jul-2025 11:00 AM,"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Potteru Canal Divn-III,MV79,Bhubanapali",BALIMELA,764051.0,1.0,,Bhabesh Dhali,"1,114,430",Rejected-Finance,04-Sep-2025,"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Potteru Canal Divn-III,MV79,Bhubanapali"
2025_CERWI_109100_9,RWD / KPD-08 of 2024-25,S/R to D Type Quarter At-Mahakalapada Tahasil in the District of Kendrapara for 2024-25,Building Work,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,08-Jan-2025 06:00 PM,NA ,90.0,No ,No,Online,17-Jan-2025 11:00 AM,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION-KENDRAPARA,Kendrapara,754211.0,1.0,"2,97,000",BISWAJEET MALLICK,"252,032",Accepted-AOC,15-Sep-2025,CE RW I||RWCIRCLE-KENDRAPARA||RWDIVISION-KENDRAPARA
2025_OLIC_112006_23,OLIC-NPD-03/2024-25,Revival of Gorla-II defunct L.I. Project under Sinapali Block in Nuapada District under State Plan Fund 2024-25.,Revival of Gorla-II defunct L.I. Project under Sinapali Block in Nuapada District under State Plan Fund 2024-25.,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,04-Apr-2025 11:00 AM,NA ,90.0,No ,No,Online,15-Apr-2025 11:00 AM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Nuapada,Nuapada,766105.0,1.0,"9,10,019",SURENDRA KUMAR AGRAWAL,"773,607",Rejected-Finance,03-Sep-2025,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Nuapada
2025_OSPHW_115875_4,08/OPHWC/2025-26,"Cluster of 1. Constn. Of 6 Nos. E type Qtr. and 2. Constn. Of 6 Nos. F type Qtr. at Krushnaprasad PS, Puri",Building Work,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,24-Jul-2025 09:00 AM,NA ,90.0,No ,No,Online,11-Aug-2025 10:30 AM,Orissa State Police Housing and Welfare Corporation Ltd,Puri.,751022.0,2.0,"3,67,48,624",SUBHENDU KUMAR MOHANTY,"33,077,436",Rejected-Finance,26-Sep-2025,Orissa State Police Housing and Welfare Corporation Ltd
2025_CCEBA_114498_28,SE-PID-BML-01/2025-26,De-silting of canal bed from RD 0.530 km to tail and construction of cement concrete channel wall from RD 0.100 km to RD 0.530 km of Panimetla Sub-Minor-III of Koimetla Distributary,De-silting of canal bed from RD 0.530 km to tail and construction of cement concrete channel wall from RD 0.100 km to RD 0.530 km of Panimetla Sub-Minor-III of Koimetla Distributary,Works,Open Tender,Percentage,Civil Works - Canal,No,No,NA ,18-Jun-2025 10:00 AM,NA ,90.0,No ,No,Online,02-Jul-2025 11:00 AM,"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Potteru Canal Divn-III,MV79,Bhubanapali",BALIMELA,764051.0,1.0,,ARUN KUMAR SAHA,"1,649,085",Rejected-Finance,04-Sep-2025,"CCE Potteru Irr.Project,Balimela||CCE Potteru Irr.Project||Potteru Canal Divn-III,MV79,Bhubanapali"
