Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_ORULB_92969_13,EONM-03/2023-24(51),Construction of Paver Surface over Kutcha road from Maitrivihar lane-02 (Left side) PWD (KV) Road to Surabhi Res in Ward No 16,Please referee the Tender Documents,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,24-Aug-2023 11:00 AM,NA ,90.0,No ,No,Online,04-Sep-2023 11:00 AM,Municipal Bodies||Nabarangpur Municipality,Nabarangpur,764059.0,1.0,"10,63,427",DAYANIDHI BHATARA,"1,042,159",Accepted-AOC,02-Nov-2023,Municipal Bodies||Nabarangpur Municipality
2023_ORULB_94835_7,DKL MPLTY/03/2023-24,Renovation of Well in ward No. 06 (4 nos.),As per DTCN,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Sep-2023 12:00 PM,NA ,120.0,No ,No,Online,09-Oct-2023 11:00 AM,Municipal Bodies||Dhenkanal Municipality,Dhenkanal,759001.0,1.0,,,,,22-Nov-2023,Municipal Bodies||Dhenkanal Municipality
2023_ORULB_92666_63,NP-NAC-01/2023-24,Improvement of CC road to Paver Block from Bada Bhoi Sahi Babuli Bhoi house to Gadi Brahama Temple at Ward No 9,Improvement of CC road to Paver Block from Bada Bhoi Sahi Babuli Bhoi house to Gadi Brahama Temple at Ward No 9,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,29-Aug-2023 12:00 PM,NA ,120.0,No ,No,Online,13-Sep-2023 11:00 AM,Municipal Bodies||Nimapara NAC,"Nimapara NAC, Ward No-9",752106.0,1.0,"2,92,630",KHITISH PRASAD MOHANTY,"292,629",Accepted-AOC,18-Nov-2023,Municipal Bodies||Nimapara NAC
2023_EICCL_92915_2,SE/R AND B/SBP/11/2023-24,P/R of Naktideul to Deogarh boarder from0/000Km to 5/000km in the District of Sambalpur for the year 2022-23,Road Work,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,24-Aug-2023 09:00 AM,NA ,90.0,No ,No,Online,05-Sep-2023 06:00 PM,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-SAMBALPUR,Naktideul,768005.0,1.0,"32,76,102",BIKRAM SATAPATHY,"2,785,014",Accepted-AOC,10-Nov-2023,EIC-CIVIL||SERNB-CIRCLE-NORTHERN||EERNB-DIVN-SAMBALPUR
2023_ORULB_92666_77,NP-NAC-01/2023-24,Improvement of Earthen road to Paver Block from Main Canal Bandha to Chandra Mishra house Ward No 11,Improvement of Earthen road to Paver Block from Main Canal Bandha to Chandra Mishra house Ward No 11,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,29-Aug-2023 12:00 PM,NA ,120.0,No ,No,Online,13-Sep-2023 11:00 AM,Municipal Bodies||Nimapara NAC,"Nimapara NAC, Ward No-11",752106.0,1.0,"1,95,341",BISWAJIT KANUNGO,"166,059",Accepted-AOC,28-Nov-2023,Municipal Bodies||Nimapara NAC
2023_ORULB_91673_4,SNP-MUN-14/2023-24,Construction of Drain from Meher house to gangadhar Meher chhak w.no-15,Construction of Drain from Meher house to gangadhar Meher chhak w.no-15,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,04-Aug-2023 11:00 AM,NA ,60.0,No ,No,Online,14-Aug-2023 11:00 AM,Municipal Bodies||Sonepur Municipal Council,Sonepur Municipality,767017.0,1.0,"3,48,494",Artatrana Sanyasi,"296,255.1",Accepted-AOC,10-Nov-2023,Municipal Bodies||Sonepur Municipal Council
2023_OLIC_93179_33,Bid Id No.02 /OLIC (CTC) / Dt. 23/08/2,REVIVAL OF BALIPADIA-I LIFT IRRIGATION PROJECT,REVIVAL OF BALIPADIA-I LIFT IRRIGATION PROJECT,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,31-Aug-2023 10:00 AM,NA ,90.0,No ,No,Online,12-Sep-2023 10:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",MAHANGA BLOCK,754001.0,1.0,"11,02,456",ABUBAKAR SIDDIQU,"1,102,456",Accepted-AOC,13-Nov-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack"
2023_OLIC_93500_61,EEOLICSBP-07/2023-24,Revival of Dhubenbuda-II RL Project under Kolabira Block in Jharsuguda District,Revival of Dhubenbuda-II RL Project under Kolabira Block in Jharsuguda District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,01-Sep-2023 10:00 AM,NA ,90.0,No ,No,Online,12-Sep-2023 10:00 AM,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,Kolabira,768213.0,1.0,"9,64,030",ADVIK CONSTRUCTIONS PROP-ALIN KUMAR NAYAK,"819,522.21",Accepted-AOC,04-Nov-2023,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur
2023_EICCL_91735_3,SE.BLG-03/2023-24,"Construction of Bio Medical Waste Management Equipment Room i n CHC, Sarangada (Composite Tender for Civil, E.I and P.H Work)","Construction of Bio Medical Waste Management Equipment Room i n CHC, Sarangada (Composite Tender for Civil, E.I and P.H Work)",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,05-Aug-2023 12:05 PM,NA ,90.0,No ,No,Online,16-Aug-2023 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB DIVN BALIGUDA,BALLIGUDA (R AND B) DIVISION,762103.0,1.0,"10,31,389",ARUP CHAND PRADHAN,"1,031,383",Accepted-AOC,15-Nov-2023,EIC-CIVIL||SERNB-CIRCLE-PHULBANI||EERNB DIVN BALIGUDA
2023_ORULB_92874_95,DKL MPLTY/02/2023-24,Construction of Paver road from From Gatikrushna Das res. to Surendra Rout res. via Bhramarabara Sahoo res. in ward no. 08 (From Bhramarbar Sahoo res. towards Surendra Rout res.) Part-2,As per DTCN,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,23-Aug-2023 12:00 PM,NA ,120.0,No ,No,Online,04-Sep-2023 11:00 AM,Municipal Bodies||Dhenkanal Municipality,Dhenkanal Municipality,759001.0,1.0,,,,,01-Nov-2023,Municipal Bodies||Dhenkanal Municipality
