Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_STSCD_89121_8,ITDAKCD-01/2023-24,"Infrastructure development of ICT Education and smart learning facility centre at Govt SSD Girls High School, Fashimal","Infrastructure development of ICT Education and smart learning facility centre at Govt SSD Girls High School, Fashimal",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,19-May-2023 09:00 AM,NA ,90.0,No ,No,Online,26-May-2023 09:00 AM,ST and SC Development Deptt||ITDA Kuchinda,Fashimal Jamankira,768222.0,1.0,,ROJASH MAHAKUL,"1,195,785",Rejected-AOC,01-Jul-2023,ST and SC Development Deptt||ITDA Kuchinda
2023_STSCD_88153_61,01/2023-24 of ITDA Rairangpur,"Heightening of Compound wall at 100 seated STGH of Govt. (SSD) High School, Bisoi under Bisoi Block.","Heightening of Compound wall at 100 seated STGH of Govt. (SSD) High School, Bisoi under Bisoi Block.",Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,21-Apr-2023 10:00 AM,NA ,90.0,No ,No,Online,06-May-2023 10:30 AM,ST and SC Development Deptt||ITDA Rairangpur,Bisoi,757033.0,1.0,"5,00,000",DIPTIRANI RAY,"425,050.01",Rejected-AOC,18-Jul-2023,ST and SC Development Deptt||ITDA Rairangpur
2023_PRBD_87557_1,BDB-03/2022-23,Construction of Day Care Sub-Centre Cum Health and Wellness Centre At Banra.,Construction of Day Care Sub-Centre Cum Health and Wellness Centre At Banra.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,06-Apr-2023 10:00 AM,NA ,90.0,No ,No,Online,27-Apr-2023 11:30 AM,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||BANKI- DAMPARA Block,Banki-Dampada,754008.0,1.0,"28,77,222",GURUDEV SAHOO,"2,733,648",Rejected-AOC,26-Jul-2023,Panchayati Raj and Drinking Water Department Odisha||Zilla Parisad Cuttack||BANKI- DAMPARA Block
2023_OSCSC_88302_1,2447/23.04.2023,Unit Buguda Block/ NAC for appointment of Level-II TC for the F.Y 2023-25,Appointment of Level- II Transport Contractor,Services,Open Tender,Percentage,Handling and Transportation,No,No,NA ,24-Apr-2023 11:00 AM,29-Apr-2023 04:00 PM ,45.0,No ,No,Online,09-May-2023 11:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam,Buguda Block and NAC,761020.0,2.0,,SIMANCHAL RAUTA,43.1,Rejected-Finance,01-Aug-2023,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Ganjam
2023_STSCD_88153_3,01/2023-24 of ITDA Rairangpur,"Construction of Multipurpose Hall at STGH No. 3 of Govt. (SSD) Girls High School, Mundathakura under Bijatala Block.","Construction of Multipurpose Hall at STGH No. 3 of Govt. (SSD) Girls High School, Mundathakura under Bijatala Block.",Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,21-Apr-2023 10:00 AM,NA ,90.0,No ,No,Online,06-May-2023 10:30 AM,ST and SC Development Deptt||ITDA Rairangpur,Mundathakura,757048.0,1.0,"26,66,666",DIPTIREKHA KHUNTIA,"2,266,932.68",Rejected-AOC,27-Jul-2023,ST and SC Development Deptt||ITDA Rairangpur
2023_OSCSC_88918_1,1104 / 09.05.2023,Selection and Appointment of Level-II Transport Contractor for 2023-25,Selection and Appointment of Level-II Transport Contractor for Bhograi block for 2023-25,Services,Open Tender,Percentage,Handling and Transportation,No,No,NA ,12-May-2023 05:00 PM,17-May-2023 10:00 AM ,700.0,No ,No,Online,29-May-2023 10:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Balasore,Balasore,756001.0,2.0,"1,21,72,060",SRI SURANJAN BARIK,"10,348,613",Rejected-Technical,17-Jul-2023,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Balasore
2023_OSPHW_88871_20,06/OPHWC/2023-24,Constn. of Beat House Building at Dhenkikote Keonjhar,Building Work,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,11-May-2023 02:00 PM,NA ,90.0,No ,No,Online,29-May-2023 11:00 AM,Orissa State Police Housing and Welfare Corporation Ltd,Keonjhar,751022.0,2.0,"64,14,847",BISMAY KUMAR SAHOO,"5,766,306",Accepted-AOC,26-Jul-2023,Orissa State Police Housing and Welfare Corporation Ltd
2023_STSCD_87799_17,PA (ITDA)-BLG-1/23-24,Construction of ICT Education and Smart learning facility centre at Govt. SSD Girls High School Penagoberi under Tikabali Block.,Construction of ICT Education and Smart learning facility centre at Govt. SSD Girls High School Penagoberi under Tikabali Block.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,12-Apr-2023 05:00 PM,NA ,90.0,No ,No,Online,21-Apr-2023 11:00 AM,ST and SC Development Deptt||ITDA Baliguda,Girls High School Penagoberi under Tikabali Block,762103.0,2.0,"12,50,190","MANORAMA TRADE LINK, PROP-ASWINI KUMAR ACHARYA","1,062,786.74",Rejected-Finance,24-Jul-2023,ST and SC Development Deptt||ITDA Baliguda
2023_OSPHW_89239_10,09/OPHWC/2023-24,"Construction of 15 Capacity Hospital Ward at Sub-Jail, Jharsuguda in the District of Jharsuguda.",Building Work,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,24-May-2023 09:00 AM,NA ,90.0,No ,No,Online,08-Jun-2023 11:00 AM,Orissa State Police Housing and Welfare Corporation Ltd,JHARSUGUDA,751022.0,2.0,"1,53,68,747",M/S AKSHAYA KUMAR SAHOO,"14,601,846",Rejected-Finance,19-Jul-2023,Orissa State Police Housing and Welfare Corporation Ltd
2023_OSPHW_89239_11,09/OPHWC/2023-24,Const. of Administrative bldg. of Driving Testing Track at RTO Koraput,Building Work,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,24-May-2023 09:00 AM,NA ,90.0,No ,No,Online,08-Jun-2023 11:00 AM,Orissa State Police Housing and Welfare Corporation Ltd,Koraput,751022.0,2.0,"1,28,87,572",ASHOK KUMAR SETHI,"12,883,705",Accepted-AOC,21-Jul-2023,Orissa State Police Housing and Welfare Corporation Ltd
