Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_CERWI_87061_1,BPT/Online-28/2022-23,Construction of Bridge Matuljore Nallah on Gidhamal to Naikparha (PS Road) in the district of Kalahandi under BSY.,Construction of Bridge Matuljore Nallah on Gidhamal to Naikparha (PS Road) in the district of Kalahandi under BSY.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,18-Mar-2023 03:00 PM,NA ,90.0,No ,No,Online,04-Apr-2023 11:00 AM,CE RW I||RWCIRCLE-BHAWANIPATNA,KESINGA/KALAHANDI,766012.0,2.0,"3,69,43,000",DEMANTI AGRAWAL,"31,404,272",Accepted-AOC,15-Aug-2023,CE RW I||RWCIRCLE-BHAWANIPATNA
2023_CERWI_87047_2,Road Online N.C.B. No-269,Improvement of RD Road to Tentoposi Road under improvement to existing RD Road Scheme in the District of Mayurbhanj for the year 2022-23.,Improvement of RD Road to Tentoposi Road under improvement to existing RD Road Scheme in the District of Mayurbhanj for the year 2022-23.,Works,National Competitive Bid,Percentage,Civil Works - Roads,No,No,NA ,18-Mar-2023 11:00 AM,NA ,90.0,No ,No,Online,04-Apr-2023 11:00 AM,CE RW I||RWCIRCLE-BARIPADA,"SERW Division, Rairangpur",757043.0,2.0,"3,54,39,000",ARUNADITYA SAHU,"33,630,961",Accepted-AOC,23-Aug-2023,CE RW I||RWCIRCLE-BARIPADA
2023_OSCSC_87910_1,1435 DTD. 15.04.2023,"Selection and appointment of Level-2 Transport Contractor for transportation of CMR to RRC, Panikoili to FPS of Jajpur Block of Jajpur Dist.","Selection and appointment of Level-2 Transport Contractor for transportation of CMR to RRC, Panikoili to FPS of Jajpur Block of Jajpur Dist.",Services,Open Tender,Percentage,Handling and Transportation,No,No,NA ,17-Apr-2023 11:00 AM,21-Apr-2023 11:00 AM ,45.0,No ,No,Online,03-May-2023 10:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jajpur,Jajpur Blcok,755001.0,2.0,,SAMIR KUMAR BISWAL,37.53,Rejected-Finance,21-Aug-2023,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jajpur
2023_CEDC_89984_1,EE-DD-CTC- 03/ 2023-24 / EE-DD-CTC-14/2023-24,Clearance of Drainage Congestion from Drainage System under Cuttack Sadar and Baranga Block for the year 2023-24.,Clearance of Drainage Congestion from Drainage System under Cuttack Sadar and Baranga Block for the year 2023-24.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-Jun-2023 10:00 AM,NA ,90.0,No ,No,Online,04-Jul-2023 11:30 AM,"CE,Drainage,Cuttack||SE,Drainage,Cuttack||EE, Drainage Divn, Cuttack",Cuttack Sadar and Baranga Block,754005.0,1.0,"6,25,744",AMULYA KUMAR SINGH,"531,945",Rejected-Finance,15-Jul-2023,"CE,Drainage,Cuttack||SE,Drainage,Cuttack||EE, Drainage Divn, Cuttack"
2023_CEMIB_88654_7,GMID-II/01/2023-24,Improvement to GadanallaS.ChachinaMIP in BeguniapadaBlock underCritical grant 2023-24.,Improvement to GadanallaS.Chachina MIP in BeguniapadaBlock under Critical grant 2023-24.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,03-May-2023 10:00 AM,NA ,90.0,No ,No,Online,15-May-2023 11:30 AM,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM I","SE, M.I.DIVISION GANJAM-II, BERHAMPUR",760010.0,1.0,"8,45,000",NAMITA PRADHAN,"718,124",Rejected-AOC,16-Oct-2023,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||GANJAM I"
2023_CEMIB_88763_9,BID IDENTIFICATION NO_SEMIDN_01_OF2023_24,Renovation of Chadheyapalli MIP in Odagaon Block of Nayagarh district under RRR grant for the year 2023-24.,Renovation of Chadheyapalli MIP in Odagaon Block of Nayagarh district under RRR grant for the year 2023-24.,Works,National Competitive Bid,Percentage,Civil Works - Others,No,No,NA ,09-May-2023 10:00 AM,NA ,90.0,No ,No,Online,17-May-2023 11:00 AM,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||EE MI Divn. Nayagarh","S.E M.I.Division, Nayagarh",752070.0,1.0,,DEEPAK KUMAR MOHANTY,"4,249,804.41",Rejected-AOC,03-Aug-2023,"CE,Minor Irrigation,BBSR||SECMIC-BHUBANESWAR||EE MI Divn. Nayagarh"
2023_CERWI_88189_1,Bridge Online N.C.B. No-278 Bridge work,Construction of Bridge over Baniapasara Nallah on Gendagadia to Parasbadi road in the District of Mayurbhanj under B.S.Y.,Construction of Bridge over Baniapasara Nallah on Gendagadia to Parasbadi road in the District of Mayurbhanj under B.S.Y.,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,20-Apr-2023 01:00 PM,NA ,90.0,No ,No,Online,08-May-2023 11:00 AM,CE RW I||RWCIRCLE-BARIPADA,"SERW Division, Baripada",757105.0,2.0,"3,05,99,000",BISWA RANJAN PANDA,"30,454,850",Accepted-AOC,02-Aug-2023,CE RW I||RWCIRCLE-BARIPADA
2023_OSPHW_89893_11,13/OPHWC/2023-24,Constn. of 4 Nos. E type Qtr. At- Badasahi P.S. Mayurbhanj,Building Work,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,17-Jun-2023 06:30 PM,NA ,90.0,No ,No,Online,05-Jul-2023 11:00 AM,Orissa State Police Housing and Welfare Corporation Ltd,MAYURBHANJ,751022.0,2.0,"1,13,21,922",RAJESH KUMAR SAHU,"10,190,862",Rejected-Finance,18-Aug-2023,Orissa State Police Housing and Welfare Corporation Ltd
2023_EICCL_86101_1,EE-76 of 2022-23,Construction of RCC Roof Cycle Stand of Odisha Adarsha Vidyalaya at Jualia under Udala Block in the District Mayurbhanj for the year 2022-23,Construction of RCC Roof Cycle Stand of Odisha Adarsha Vidyalaya at Jualia under Udala Block in the District Mayurbhanj for the year 2022-23,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,10-Feb-2023 04:40 PM,NA ,90.0,No ,No,Online,22-Feb-2023 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,Baripada,757001.0,1.0,"17,21,280",BASANTI BEHERA,"1,463,080",Rejected-Finance,23-Aug-2023,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA
2023_PHEO_86147_1,EEPHBLS-54 of 2022-23 dt.02.02.2023,Construction of 4 nos. E type staff quarters in Balasore Municipality. (G Plus 2),Construction of 4 nos. E type staff quarters in Balasore Municipality. (G Plus 2),Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,21-Feb-2023 11:00 AM,NA ,120.0,No ,No,Online,09-Mar-2023 11:00 AM,PHEO||PH Circle Balasore||PH Division Balasore,Balasore,756056.0,2.0,"62,42,000",SOHAM CONSTRUCTION,"5,605,641",Rejected-Technical,16-Aug-2023,PHEO||PH Circle Balasore||PH Division Balasore
