Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2026_ORULB_125603_9,GUD-NAC-05/2025-26,"Installation of RCC Cover Plates and Repair of Pothole at different streets of Ward No. 02 and 08, Gudari NAC","Installation of RCC Cover Plates and Repair of Pothole at different streets of Ward No. 02 and 08, Gudari NAC",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,06-Feb-2026 11:30 AM,NA ,120.0,No ,No,Online,25-Feb-2026 11:30 AM,Municipal Bodies||Gudari NAC,Gudari NAC,765026.0,1.0,"15,00,000",DURJADHANA MAJHI,"1,500,000",Rejected-AOC,08-May-2026,Municipal Bodies||Gudari NAC
2025_OLIC_123977_9,OLIC-BPT-05/2025-26 Dt.24.12.2025,INSTALLATION AND ENERGISATION OF SANDUNGURIGUDA-I L.I. PROJECT UNDER KARLAMUNDA BLOCK IN KALAHANDI DISTRICT OUT OF RIDF-2025-26,INSTALLATION AND ENERGISATION OF SANDUNGURIGUDA-I L.I. PROJECT UNDER KARLAMUNDA BLOCK IN KALAHANDI DISTRICT OUT OF RIDF-2025-26,Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,01-Jan-2026 11:00 AM,NA ,90.0,No ,No,Online,31-Jan-2026 11:00 AM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,KARLAMUNDA,766031.0,1.0,"58,53,811",S KRISHNA KUMARI REDDY,"4,976,325",Rejected-Finance,28-Apr-2026,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna
2025_CERWI_121963_15,EERWPH-46/2025-26,"PH Works (SI,SD AND WS) to Sub Centre Building at Khuntasamalei of Patnagarh block in Balangir District in the F.Y. 2023-24","PH Works (SI,SD AND WS) to Sub Centre Building at Khuntasamalei of Patnagarh block in Balangir District in the F.Y. 2023-24",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,28-Nov-2025 05:00 PM,NA ,90.0,No ,No,Online,09-Dec-2025 11:00 AM,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,Khuntasamalei,767025.0,1.0,"7,05,000",ADIKANDA BISWAL,"599,320",Rejected-Finance,11-May-2026,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR
2026_DFOKJ_125883_7,FEnCC-DFO (T)- KJR-05/2025-26,Construction of RCC Check Dam on Nallah-3 inside Bardhana RF (Part-2) of Champua Range under OMBADC (DPR 2023-24),Construction of RCC Check Dam on Nallah-3 inside Bardhana RF (Part-2) of Champua Range under OMBADC (DPR 2023-24),Works,Open Tender,Percentage,Civil Works - Water Works,No,No,NA ,12-Feb-2026 10:00 AM,NA ,90.0,No ,No,Online,21-Feb-2026 10:00 AM,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar,Bardhana RF Champua,758041.0,1.0,"20,24,789",SUSHREE EKTA SAHU,"1,505,467",Rejected-Finance,01-May-2026,Forest Environment and Climate Change Department||RCCF Rourkela||DFO Keonjhar
2025_ORULB_113116_22,MC(CMC)CTC_Div-IIINo.7/2025-26,Construction of CC road at Chhatra Bazar Behera sahi and Malgodown Behera sahi from Dasa Sahi at Balisahi basti in Ward No.51.,Construction of CC road at Chhatra Bazar Behera sahi and Malgodown Behera sahi from Dasa Sahi at Balisahi basti in Ward No.51.,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,08-May-2025 06:40 PM,NA ,75.0,No ,No,Online,23-May-2025 10:00 AM,Municipal Bodies||Cuttack Municipal Corporation,CMC,753012.0,1.0,"17,99,386",BICHITRA NANDA BEHERA,"1,529,657.72",Rejected-AOC,02-May-2026,Municipal Bodies||Cuttack Municipal Corporation
2026_ORULB_127372_24,ODULB_KGM_22/2025-2026,Special Repair of Road with paver from Sanjib Sahu house to Pati Babu house at Omm Bihar (Balance Work) in Ward No-06,Special Repair of Road with paver from Sanjib Sahu house to Pati Babu house at Omm Bihar (Balance Work) in Ward No-06,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,19-Mar-2026 03:00 PM,NA ,120.0,No ,No,Online,31-Mar-2026 11:00 AM,Municipal Bodies||Keonjhargarh Municipal Council,KEONJHAR,758001.0,1.0,"12,00,000",biswajit behera,"1,017,547.54",Rejected-AOC,10-May-2026,Municipal Bodies||Keonjhargarh Municipal Council
2026_OMFED_125796_1,MM/113/AT/ 2025-26/45,supply of different Packing Materials,supply of different Packing Materials,Goods,Open Tender,Item Rate,Miscellaneous Goods,No,No,NA ,11-Feb-2026 10:00 AM,NA ,365.0,No ,No,Online,27-Feb-2026 03:00 PM,Odisha State Co. Milk Producers Federation Ltd.,ARILO DAIRY,754006.0,2.0,"2,00,00,000",KAIRA CAN COMPANY LIMITED,"3,415,000",Rejected-Technical,17-Apr-2026,Odisha State Co. Milk Producers Federation Ltd.
2025_CERWI_121963_29,EERWPH-46/2025-26,"PH works(SI,SD AND WS) to Sub Centre Building at Bagdia of Khaprakhol block in Balangir Dist in the F.Y.-2023-24","PH works(SI,SD AND WS) to Sub Centre Building at Bagdia of Khaprakhol block in Balangir Dist in the F.Y.-2023-24",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,28-Nov-2025 05:00 PM,NA ,90.0,No ,No,Online,09-Dec-2025 11:00 AM,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR,Bagdia,767065.0,1.0,"7,04,099",ADIKANDA BISWAL,"598,554",Accepted-AOC,11-May-2026,CE RW I||SE RW PH CIRCLE BBSR||EE RW PH DIVN. BBSR
2026_EICCL_125030_1,SC RandB GM-II-28/2025-26,Improvement to Existing Airstrip at Rangailunda to 2B Category in the District of Ganjam for the year 2023-24,Improvement to Existing Airstrip at Rangailunda to 2B Category in the District of Ganjam for the year 2023-24,Works,Open Tender,Percentage,Electrical Works,No,No,NA ,24-Jan-2026 10:00 AM,NA ,90.0,No ,No,Online,31-Jan-2026 11:30 AM,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II,Ganjam,760005.0,1.0,"6,87,597",M/s. Maa Trishakti Traders,"653,286",Accepted-AOC,16-May-2026,EIC-CIVIL||SERNB-CIRCLE-BERHAMPUR||EERNB-DIVN-GANJAM II
2026_CERWI_124309_17,Online-14 Dt. 29.11.2025,Repair to F type Qtr at Kanas Tahasil in the District of Puri for the year 2025-26.,Repair to F type Qtr at Kanas Tahasil in the District of Puri for the year 2025-26.,Works,National Competitive Bid,Percentage,Civil Works - Buildings,No,No,NA ,07-Jan-2026 04:00 PM,NA ,90.0,No ,No,Online,16-Jan-2026 11:30 AM,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-PURI,Puri,752001.0,1.0,"2,52,000",ASHISH RANJAN CHAMPATIRAY,"252,658",Rejected-Finance,29-May-2026,CE RW I||RWCIRCLE-BHUBANESWAR||RWDIVISION-PURI
