Tender ID,tender_externalreference,tender_title,Work Description,Tender Category,Tender Type,Form of contract,Product Category,Is Multi Currency Allowed For BOQ,Allow Two Stage Bidding,Independent External Monitor/Remarks,Published Date,Pre Bid Meeting Date,Bid Validity(Days),Should Allow NDA Tender,Allow Preferential Bidder,Payment Mode,Bid Opening Date,Organisation Chain,location,Pincode,No of Bids Received,Tender Value in ₹,Bidder Name,Awarded Value,Status,Contract Date :,Department
2023_SCDBH_92423_1,e-Procurement Notice No.2 / 2023-24,(1) Construction of 2nos of office-cum-Residential Quarter E-Type for Section Engineer(A.E./JE)at Bhadrak.,Construction of office building,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,17-Aug-2023 11:00 AM,NA ,90.0,No ,No,Online,01-Sep-2023 11:00 AM,CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle Salapada||SE Salandi Canal Division Bhadrak,Bhadrak,756100.0,1.0,,SK SAIBAR QUADRI,"3,471,164",Rejected-Finance,07-Dec-2023,CE BM Baitarani Basin Kenojhar||Addl CE Salapada Irrigation Circle Salapada||SE Salandi Canal Division Bhadrak
2023_RWSS_90545_4,Bid Identification No. 04 of 2023.24,Supplying of Drinking Water with PVC Tank at Labdajore village near School and AWC of Sumura GP under Hemgir Block.(Installation of Solar dual pump including laying of HDPE pipe) as per reference proposal no-07.,Supplying of Drinking Water with PVC Tank at Labdajore village near School and AWC of Sumura GP under Hemgir Block.(Installation of Solar dual pump including laying of HDPE pipe) as per reference proposal no-07.,Works,Open Tender,Percentage,Civil Works - Water Works,No,No,NA ,14-Jul-2023 10:00 AM,NA ,90.0,No ,No,Online,26-Jul-2023 11:00 AM,Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division Sundergarh,Sundargarh,770001.0,1.0,"7,67,522",PRADEEP KUMAR SAHOO,"652,470.08",Rejected-AOC,29-Dec-2023,Rural Water Supply and Sanitation||RWSS Circle Sambalpur||RWSS Division Sundergarh
2023_ORULB_93291_51,BLGR MPTY/06(01-75)/2023-24,"Construction of Drain and Culvert from OM Prakash res to Jamuna res,W.No.11",Drain with Cover Slab and Culvert,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Aug-2023 09:00 AM,NA ,180.0,No ,No,Online,08-Sep-2023 11:00 AM,Municipal Bodies||Balangir Municipality,Balangir Municipality,767001.0,1.0,"8,00,000",MRINAL MISHRA,"675,881.15",Accepted-AOC,13-Dec-2023,Municipal Bodies||Balangir Municipality
2023_ORULB_94603_11,EONM-04/2023-24(23),Construction of Paver Surface Over Kutcha Road From Nalini Mohapatra Res to Raghunath Rath Res at Ichhabatiguda in Ward no-17,Please referee the Tender Documents,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,25-Sep-2023 11:00 AM,NA ,90.0,No ,No,Online,05-Oct-2023 11:00 AM,Municipal Bodies||Nabarangpur Municipality,Nabarangpur,764059.0,1.0,"16,12,233",M/s SANGRAM KUMAR MOHAPATRA,"1,612,233",Rejected-AOC,26-Dec-2023,Municipal Bodies||Nabarangpur Municipality
2023_OSCSC_89577_1,585/01.06.2023,APPIONTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC CUM DSC TO FPS POINTS OF JHARIGAON BLOCK,TRANSPORTATION OF FOOD GRAINS FROM RRC CUM DSC TO FPS POINTS OF JHARIGAON BLOCK,Services,Open Tender,Percentage,Handling and Transportation,No,No,NA ,03-Jun-2023 10:00 AM,08-Jun-2023 11:00 AM ,45.0,No ,No,Online,21-Jun-2023 09:00 AM,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur,JHARIGAON BLOCK,764049.0,2.0,,V.NARAYAN RAO,"4,648,573",Rejected-Finance,01-Dec-2023,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Nawrangpur
2023_ORULB_92923_9,BPDM- 4 of 2023 / 2024,Construction of Paver road from Dipak Kumar Mishra house to Mantu Das house in Ward No.01,Construction of Paver road,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,23-Aug-2023 04:00 PM,NA ,120.0,No ,No,Online,02-Sep-2023 11:30 AM,Municipal Bodies||Baripada Municipality,"Baripada Municipality, Baripada",757001.0,1.0,"3,74,152",,,,21-Dec-2023,Municipal Bodies||Baripada Municipality
2023_ORULB_93128_40,BPM/03/2023-24,Construction of paver road from Krushna ch. Panda house side road in Shaktinagar pada in Ward No. 04,Construction of paver road from Krushna ch. Panda house side road in Shaktinagar pada in Ward No. 04,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,25-Aug-2023 11:00 AM,NA ,90.0,No ,No,Online,08-Sep-2023 10:00 AM,Municipal Bodies||Bhawanipatna Municipality,BHAWANIPATNA MUNICIPALITY,766001.0,1.0,"5,16,314",SUDHIR KUMAR PANIGRAHI,"438,918.68",Rejected-Finance,14-Dec-2023,Municipal Bodies||Bhawanipatna Municipality
2023_ORULB_94391_21,BM-BDK-02-2023-24,Construction of paver road from Sorag Bibi house towards Sk Salim (Hakar) house and Lala Khan house at Hazarinagar in Ward No.12,Construction of paver road from Sorag Bibi house towards Sk Salim (Hakar) house and Lala Khan house at Hazarinagar in Ward No.12,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,16-Sep-2023 10:00 AM,NA ,90.0,No ,No,Online,26-Sep-2023 11:00 AM,Municipal Bodies||Bhadrak Municipality,Bhadrak Municipality,756100.0,1.0,"12,89,700",BIDYADHAR BEHERA,"1,289,700",Accepted-AOC,16-Dec-2023,Municipal Bodies||Bhadrak Municipality
2023_ORULB_94680_1,EO/PDPM/W_03/2023-24,Construction of wall at Biju Maidan Sea beach to protect sand,Construction of wall at Biju Maidan Sea beach to protect sand,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,27-Sep-2023 05:00 PM,NA ,90.0,No ,No,Online,12-Oct-2023 11:00 AM,Municipal Bodies||Paradeep Municipality,Paradeep Municipality,754142.0,1.0,"16,91,932",PADAN CHARAN BEHERA,"1,847,000",Rejected-Finance,30-Dec-2023,Municipal Bodies||Paradeep Municipality
2023_STSCD_92953_12,ITDASNG-01/2023-2024,Construction of submersible bridge (box culvert 2x5x3m) on the road from Rampur RD Road to Kisanpada under Balisankara Block,Construction of submersible bridge (box culvert 2x5x3m) on the road from Rampur RD Road to Kisanpada under Balisankara Block,Works,National Competitive Bid,Percentage,Civil Works - Bridges,No,No,NA ,25-Aug-2023 11:00 AM,NA ,90.0,No ,No,Online,08-Sep-2023 11:00 AM,ST and SC Development Deptt||ITDA Sundergarh,Sundargarh,770001.0,2.0,"57,03,017",PRIYA RANJAN PATTNAIK,"4,848,134.957",Rejected-AOC,15-Nov-2023,ST and SC Development Deptt||ITDA Sundergarh
