Cover No,Cover,Document Type,Description,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Financial Bid Opening Date:,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1,Fee/PreQual/Technical,.pdf,Tender Document as per Tender call Notice,Executive Officer Barbil Municipality,Executive Officer Barbil Municipality,"8,170",Yes,percentage,1.0%,Nil,Nil,14-Aug-2023 10:00 AM,25-Aug-2023 11:00 AM,14-Aug-2023 10:00 AM,24-Aug-2023 05:00 PM,NA ,NA ,14-Aug-2023 10:00 AM,24-Aug-2023 05:00 PM,30-Aug-2023 05:00 PM,"4,000",0.0,Nil,Nil,No,Municipal Bodies||Barbil Municipality,4/2023-24,2023_ORULB_92229_27,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,1,ICICI BANK,"Improvement of road from Community Toilet to Nayak babu house, Uttamsingh hutting, ward No.13","Improvement of road from Community Toilet to Nayak babu house, Uttamsingh hutting, ward No.13",Please refer Tender documents. ,NA ,"8,17,000",Civil Works - Roads,NA ,Tender,45.0,45.0,Barbil,758035.0,NA ,NA ,NA ,Barbil Municipality office,No ,No,AOC,Municipal Bodies||Barbil Municipality,2023_ORULB_92229_27,4/2023-24,"Improvement of road from Community Toilet to Nayak babu house, Uttamsingh hutting, ward No.13",Technical,Open,Abhishek Panda,25-Aug-2023 05:39 PM,technical_448260.pdf,Laxman Mahanta,Internal,"AE,ME,EO",Abhishek Panda,09-Oct-2023 03:36 PM,finsummary_448260.pdf (416.02 KB),1.0,2216518.0,AJAYA KUMAR ROUT,INR,"788,622.71",09-Oct-2023,"INR 788,622.71",45.0,Abhishek Panda,09-Oct-2023 03:37 PM,27w.pdf (266.00 KB),Contact value excluding GST,1,2216518,AJAYA KUMAR ROUT,24-Aug-2023 03:36 PM,Accepted-AOC,Lowest,09-Oct-2023 03:37 PM,Laxman Mahanta,Internal,"Accountant,ME,AEE PWD",Abhishek Panda,30-Aug-2023 04:48 PM,30-Aug-2023 05:00 PM,techsummary_448260.pdf (3164.24 KB),Finance,Open,Abhishek Panda,30-Aug-2023 06:41 PM,finance_448260.pdf,BOQ Comparative Chart,AOC
2,Finance,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2216595,Padmabati Mahanta,24-Aug-2023 04:22 PM,Rejected-Finance,Second,09-Oct-2023 03:36 PM,,,,,,,,,,,,,,AOC
