EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
"28,213",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical,.pdf,Detail Call Notice,PA ITDA BALLIGUDA,PA ITDA Balliguda,Construction of Community Hall at Bastingia under Chakapad Block,Construction of Community Hall at Bastingia under Chakapad Block,Please refer Tender documents. ,NA ,"28,21,294",Civil Works - Buildings,NA ,Tender,90.0,90.0,Bastingia under Chakapad Block,762103.0,NA ,NA ,NA ,PA ITDA BALLIGUDA,No ,No,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,28-Aug-2023 11:00 AM,08-Sep-2023 11:00 AM,28-Aug-2023 11:00 AM,07-Sep-2023 05:00 PM,NA ,NA ,28-Aug-2023 11:00 AM,07-Sep-2023 05:00 PM,12-Sep-2023 04:05 PM,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-5/23-24,2023_STSCD_93289_3,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,AOC,ST and SC Development Deptt||ITDA Baliguda,2023_STSCD_93289_3,PA (ITDA)-BLG-5/23-24,Construction of Community Hall at Bastingia under Chakapad Block,1.0,2230268.0,Tapan Kumar Das,INR,"2,398,382.11",PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,MADHUMITA N.A,12-Sep-2023 04:03 PM,12-Sep-2023 04:05 PM,techsummary_454933.pdf (205.48 KB),27-Oct-2023,"INR 2,821,294.09",90.0,SUNDARSINGH BEHERA,27-Oct-2023 06:39 PM,1802.pdf (307.00 KB),it was put into lottery in presence of the bidders where Sri Tapan Kumar Das came as the winner.,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,BAIKUNTHANATH BEHERA,27-Oct-2023 05:59 PM,finsummary_454933.pdf (205.38 KB),Technical,TOTAL THREE BIDDERS,MADHUMITA N.A,12-Sep-2023 03:59 PM,,1,2241391,RANKANIDHI NAHAKA,07-Sep-2023 09:44 AM,Not Admitted-Fee/PreQual/Technical,Others-Tools & Plants and machineries not submitted,12-Sep-2023 03:59 PM,Finance,TOTAL TWO BIDDERS,BAIKUNTHANATH BEHERA,27-Oct-2023 05:49 PM,finance_454933.pdf,BOQ Comparative Chart,AOC
,,,,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2241133,Saroj Kumar Nayak,07-Sep-2023 09:57 AM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Tapan Kumar Das came as the winner.,27-Oct-2023 05:59 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2230268,Tapan Kumar Das,01-Sep-2023 09:39 PM,Accepted-AOC,it was put into lottery in presence of the bidders where Sri Tapan Kumar Das came as the winner.,27-Oct-2023 06:40 PM,,,,,,,AOC
