S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Stage,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,Municipal Bodies||Vyasanagar Municipality,VNM/05/2022-23,2023_ORULB_87271_68,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"1,275",No,fixed,,Nil,Nil,28-Mar-2023 10:00 AM,13-Apr-2023 11:00 AM,28-Mar-2023 10:00 AM,12-Apr-2023 05:00 PM,NA ,NA ,28-Mar-2023 10:00 AM,12-Apr-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,document as per DTCN,600.0,0.0,Nil,Nil,No,Construction of CC road from Guru charan house to Tikka khan house in ward no-16,Construction of CC road from Guru charan house to Tikka khan house in ward no-16,Please refer Tender documents. ,NA ,"1,27,489",Civil Works - Roads,NA ,Tender,30.0,90.0,vyasanagar municipality,755019.0,NA ,NA ,NA ,executive office chamber vyasanagar municipality,No ,No,executive officer,Executive Office chamber Vyasanagar Municipality,AOC,16-Oct-2023,"INR 127,490.147",90.0,Jheda Parween,16-Oct-2023 10:55 AM,TENDERCOMMITTEE.pdf (407.00 KB),due to l1,1.0,2112684.0,DIPENDRA KUMAR JENA,12-Apr-2023 09:55 AM,Accepted-AOC,due to l1,16-Oct-2023 10:56 AM,EO,Internal,JE ME,Jheda Parween,16-Oct-2023 10:50 AM,techsummary_432409.pdf (406.90 KB),EO,Internal,JE ME,Jheda Parween,16-Oct-2023 10:52 AM,finsummary_432409.pdf (406.90 KB),Municipal Bodies||Vyasanagar Municipality,2023_ORULB_87271_68,VNM/05/2022-23,Construction of CC road from Guru charan house to Tikka khan house in ward no-16,1.0,2112684.0,DIPENDRA KUMAR JENA,INR,"127,490.147",Finance,tender opened,Bikram Kumar Malik,16-Apr-2023 05:56 PM,finance_432409.pdf,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,2.0,2113082.0,Saroj Kumar Nayak,12-Apr-2023 03:52 PM,Rejected-Finance,DUE TO L2,16-Oct-2023 10:52 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,NIT,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
