Cover No,Cover,Document Type,Description,S.No,Bank Name,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Type :.1,Summary :.1,Updated By :.3,Updated On :.2,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidative, GST work experience cert",1.0,ICICI BANK,Superintending Engineer(I/C) O.T.D.C Ltd,Superintending Engineer(I/C) O.T.D.C Ltd Lewis road Bhubaneswar.,06-Jul-2023 09:00 AM,20-Jul-2023 11:30 AM,06-Jul-2023 09:00 AM,19-Jul-2023 05:00 PM,NA ,NA ,06-Jul-2023 09:00 AM,19-Jul-2023 05:00 PM,03-Aug-2023 03:30 PM,Infrastructure Development of Kapilash in Dhenkanal District.,Infrastructure Development of Kapilash in Dhenkanal District.,Please refer Tender documents. ,NA ,"3,18,00,000",Civil Works - Others,NA ,Tender,90.0,330.0,Kapilash in Dhenkanal District.,759016.0,NA ,NA ,NA ,Superintending Engineer(I/C) O.T.D.C Ltd,No ,No,Odisha Tourism Devl. Corp.,BP -I/02/2023-24Dt.21.06.2023,2023_OTDC_90411_3,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,"3,18,000",Yes,percentage,1.0%,Nil,Nil,"10,000","1,800",Nil,Nil,No,AOC,1,2178085,ANAND ENGINEERING,19-Jul-2023 04:31 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:03 PM,S.K. Behera,Internal,R.K.PaleIA.S. SWAINA.RATH.SPRADHAN,Sunil Kumar Behera,03-Aug-2023 11:28 AM,03-Aug-2023 03:30 PM,techsummary_442933.pdf (3223.66 KB),1.0,2180658.0,SANDEEP NAYAK,INR,"31,899,222",11-Oct-2023,"INR 31,899,222",330.0,Sunil Kumar Behera,11-Oct-2023 08:02 PM,Kapilash.pdf (1185.00 KB),Infrastructure Development of Kapilash in Dhenkanal District.,Finance,Infrastructure Development of Kapilash in Dhenkanal District.,Sunil Kumar Behera,11-Oct-2023 07:57 PM,finance_442933.pdf,BOQ Comparative Chart,Technical,Technical bid Proceeding,Sunil Kumar Behera,03-Aug-2023 11:22 AM,technical_442933.pdf,S.K. Behera,Internal,R.K.PaleIA.S. SWAINA.RATH.SPRADHAN,Sunil Kumar Behera,11-Oct-2023 08:01 PM,finsummary_442933.pdf (1185.33 KB),Odisha Tourism Devl. Corp.,2023_OTDC_90411_3,BP -I/02/2023-24Dt.21.06.2023,Infrastructure Development of Kapilash in Dhenkanal District.,AOC
,,.pdf,Other documents as per DTCN,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2180007,ARYA PRAKASH CHAMPATIRAY,18-Jul-2023 04:24 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2180364,Debabrata Bhatta,18-Jul-2023 09:45 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2178075,DIPTI RANJAN MOHANTY,15-Jul-2023 04:50 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2180658,SANDEEP NAYAK,19-Jul-2023 10:52 AM,Accepted-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2180462,SUBHASHKUMAR S JENA,18-Jul-2023 10:52 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
