Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,13-Sep-2023 11:00 AM,25-Sep-2023 11:00 AM,13-Sep-2023 11:00 AM,22-Sep-2023 05:00 PM,NA ,NA ,13-Sep-2023 11:00 AM,22-Sep-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, PAN, GST, Affidavit and other documents as per the relevant clauses of this DTCN","29,580",Yes,fixed,,Nil,Nil,Municipal Bodies||Brajrajnagar Municipality,BRJNRM -03/2023-24,2023_ORULB_94141_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,Const of Paver road from Crematorium to Railway Bridge W.No.18,Paver Road,Please refer Tender documents ,NA ,"29,58,081",Civil Works - Roads,NA ,Tender,90.0,45.0,Brajrajnagar Municipal Area,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,AOC,"Kumari Jagyanseni Oram, Administrator, Brajrajnagar Municipality",Internal,"Junior Engineer, Junior Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality",Chandramani Swain,13-Oct-2023 05:23 PM,finsummary_460755.pdf (384.74 KB),Finance,ok,Chandramani Swain,25-Sep-2023 03:56 PM,finance_460755.pdf,BOQ Comparative Chart,13-Oct-2023,"INR 2,958,081",45.0,Chandramani Swain,13-Oct-2023 05:25 PM,6.pdf (185.00 KB),1,2260526,ABANIKANTA RATHA,18-Sep-2023 02:10 PM,Rejected-AOC,Rejected,13-Oct-2023 05:27 PM,Municipal Bodies||Brajrajnagar Municipality,2023_ORULB_94141_6,BRJNRM -03/2023-24,Const of Paver road from Crematorium to Railway Bridge W.No.18,1.0,2265975.0,SOURAV TANTY,INR,"2,231,094.85","Kumari Jagyanseni Oram, Administrator, Brajrajnagar Municipality",Internal,"Junior Engineer, Junior Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality",Chandramani Swain,13-Oct-2023 05:20 PM,techsummary_460755.pdf (384.74 KB),AOC
,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,2,2265959,JAI MAA RAM CHANDI TRADERS,22-Sep-2023 12:42 PM,Rejected-AOC,Rejected,13-Oct-2023 05:27 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,3,2262868,KAMAL LOCHAN BHOI,20-Sep-2023 04:46 PM,Rejected-AOC,Rejected,13-Oct-2023 05:27 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,4,2266007,Pradip Kumar Suna,22-Sep-2023 10:48 AM,Rejected-AOC,Rejected,13-Oct-2023 05:27 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,5,2264767,PRADIP MUNDA,21-Sep-2023 02:12 PM,Rejected-AOC,Rejected,13-Oct-2023 05:27 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,6,2265975,SOURAV TANTY,22-Sep-2023 12:46 PM,Accepted-AOC,Accepted,13-Oct-2023 05:27 PM,,,,,,,,,,,,,,,,AOC
