Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage
07-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM,21-Sep-2023 05:30 PM,NA ,NA ,07-Sep-2023 10:00 AM,21-Sep-2023 05:30 PM,"18,946",No,fixed,,Nil,Nil,1,ICICI BANK,"7,080",0.0,Nil,Nil,No,"EXECUTIVE OFFICER,NAC,ASKA","EXECUTIVE OFFICER,NAC,ASKA",1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,CONSTRUCTION OF PAVER ROAD,CONSTRUCTION OF PAVER ROAD AT PAKAPALLI VILLAGE IN WARD NO. - 18 OF N A C ASKA,Please refer tender documents ,NA ,"16,05,612",Civil Works - Roads,NA ,Tender,60.0,60.0,"NAC OFFICE,ASKA",761110.0,NA ,NA ,NA ,"NAC OFFICE,ASKA",No ,No,Municipal Bodies||Aska NAC,ASKANAC/PAVERWORK/01/2023-24,2023_ORULB_93815_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Municipal Bodies||Aska NAC,2023_ORULB_93815_1,ASKANAC/PAVERWORK/01/2023-24,CONSTRUCTION OF PAVER ROAD,1.0,2262424.0,Santosh Kumar Jena,INR,"1,517,304",Chairperson,Internal,"Executive Officer,Junior Engineer, Accountant",Lokanath Bej,25-Sep-2023 07:42 PM,techsummary_458530.pdf (462.58 KB),Chairperson,Internal,"Executive Officer,Junior Engineer,Accountant",Lokanath Bej,26-Sep-2023 04:23 PM,finsummary_458530.pdf (562.43 KB),Finance,Accepted.,Lokanath Bej,25-Sep-2023 01:24 PM,,BOQ Comparative Chart,03-Oct-2023,"INR 1,517,304",60.0,Lokanath Bej,07-Oct-2023 05:49 PM,WorkOrder1.pdf (808.00 KB),Work Order issued to Santosh Kumar Jena,1,2262973,Pabitra Mohan Bisoyi,21-Sep-2023 11:58 AM,Rejected-Finance,Rejected,26-Sep-2023 04:23 PM,AOC
,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2262424,Santosh Kumar Jena,21-Sep-2023 04:38 PM,Accepted-AOC,Work order issued to L1 bidder,07-Oct-2023 05:50 PM,AOC
