Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
Municipal Bodies||Dharmagarh NAC,DHM/05/2023-24,2023_ORULB_92517_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"EMD,PAPER COST, LICENSCE AND OTHER DOCUMENT AS PER DTCN","6,000",0.0,Nil,Nil,No,CONSTRUCTION OF CLASS ROOM AT BHIMKHOJ PADA PRIMARY SCHOOL AT NAC DHARMAGARH,CONSTRUCTION OF CLASS ROOM AT BHIMKHOJ PADA PRIMARY SCHOOL AT NAC DHARMAGARH,Please refer Tender documents. ,NA ,"10,25,424",Civil Works - Buildings,NA ,Tender,90.0,60.0,DHARMAGARH NAC,766015.0,NA ,NA ,NA ,DHARMAGARH NAC,No ,No,16-Aug-2023 05:00 PM,28-Aug-2023 10:00 AM,16-Aug-2023 05:00 PM,27-Aug-2023 05:00 PM,NA ,NA ,16-Aug-2023 05:00 PM,27-Aug-2023 05:00 PM,"10,254",Yes,fixed,,Nil,Nil,"EXECUTIVE OFFICER, DHARMAGARH NAC",DHARMAGARH NAC,AOC,1,2219514,BAJI PRADHAN,27-Aug-2023 04:20 PM,Rejected-Finance,BY THE TENDER COMMITTEE,13-Oct-2023 01:41 PM,ASHOK KUMAR MOHANTY,Internal,"GARIBA DEEP, RAJIB LOCHAN PODH, SARAT KUMAR SAHOO",Garib Deep,13-Oct-2023 01:41 PM,finsummary_449260.pdf (1340.08 KB),Finance,Technical Summary,Garib Deep,11-Oct-2023 02:38 PM,finance_449260.pdf,BOQ Comparative Chart,13-Oct-2023,"INR 871,713.274",60.0,Garib Deep,13-Oct-2023 01:41 PM,technical.pdf (1340.00 KB),ASHOK KUMAR MOHANTY,Internal,"GARIBA DEEP, RAJIB LOCHAN PODH, SARAT KUMAR SAHOO",Garib Deep,13-Oct-2023 01:26 PM,techsummary_449260.pdf (1340.08 KB),1.0,2219646.0,SANJAYA KUMAR JAIN,INR,"871,713.274",Municipal Bodies||Dharmagarh NAC,2023_ORULB_92517_1,DHM/05/2023-24,CONSTRUCTION OF CLASS ROOM AT BHIMKHOJ PADA PRIMARY SCHOOL AT NAC DHARMAGARH,AOC
,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2219621,GAJINDRA PRADHAN,27-Aug-2023 04:22 PM,Rejected-Finance,BY THE TENDER COMMITTEE,13-Oct-2023 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2218322,PALLY SHREE SAHOO,27-Aug-2023 04:00 PM,Rejected-Finance,BY THE TENDER COMMITTEE,13-Oct-2023 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2217502,RASHMI RANJAN JENA,26-Aug-2023 08:49 AM,Rejected-Finance,BY THE TENDER COMMITTEE,13-Oct-2023 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2217546,ROSAN PRADHAN,26-Aug-2023 08:37 AM,Rejected-Finance,BY THE TENDER COMMITTEE,13-Oct-2023 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2219671,SAGAR MEHER,27-Aug-2023 04:57 PM,Rejected-Finance,BY THE TENDER COMMITTEE,13-Oct-2023 01:41 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,7,2219646,SANJAYA KUMAR JAIN,27-Aug-2023 04:35 PM,Accepted-AOC,by the tender committee,13-Oct-2023 01:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
