Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage
"6,000",Nil,Nil,Yes,1,Fee/PreQual/Technical,.pdf,Technical Details for Pre Qualification,"Superintendent of Museum, Odisha, Bhubaneswar","Odisha State Museum, Bhubaneswar",06-Sep-2023 10:30 AM,26-Sep-2023 04:00 PM,07-Sep-2023 09:00 AM,25-Sep-2023 04:00 PM,06-Sep-2023 12:00 PM ,07-Sep-2023 12:00 PM ,08-Sep-2023 09:00 AM,25-Sep-2023 04:00 PM,29-Sep-2023 05:00 PM,Director Odia Language Literature and Culture||Odisha State Museum,1765/OSM,2023_OLLCM_93895_1,Yes,Open Tender,Lump-sum,Works,2.0,No,No,Online,No,No,No,1,ICICI BANK,"SUPPLY, INSTALLATION, AND COMMISSIONING OF AN DIGITAL DISPLAY BOARD (LED WALL) AND NON LIT WALL FIXING INFORMATION DISPLAY BOARD SANDWITCH TYPE SIZE INFORMATION PANEL WITH A COMPREHENSIVE BACKEND SYSTEM WITH APPROVED SPECIFICATION","SUPPLY, INSTALLATION, AND COMMISSIONING OF AN DIGITAL DISPLAY BOARD (LED WALL) AND NON LIT WALL FIXING INFORMATION DISPLAY BOARD SANDWITCH TYPE SIZE INFORMATION PANEL WITH A COMPREHENSIVE BACKEND SYSTEM WITH APPROVED SPECIFICATION",Please refer Tender documents. ,NA ,,Miscellaneous Works,NA ,Tender,90.0,90.0,"Odisha State Museum, Bhubaneswar",751014.0,NA ,NA ,NA ,"Odisha State Museum, Bhubaneswar",No ,No,"58,000",No,fixed,,Nil,Nil,AOC,Bhagyalipi Malla,Internal,,Bhagyalipi Malla,19-Oct-2023 05:10 PM,finsummary_458926.pdf (1089.32 KB),19-Oct-2023,"INR 5,771,000",90.0,Bhagyalipi Malla,19-Oct-2023 05:36 PM,TMS_WorkOrder_1765.pdf (390.00 KB),Technical,Technicals are clear. Two Firms Qualify.,Bhagyalipi Malla,29-Sep-2023 04:03 PM,technical_458926.pdf,1,2268965,CREATIVE SOLUTION,25-Sep-2023 03:25 PM,Rejected-AOC,not acceptable cost,19-Oct-2023 05:37 PM,Finance,Financial Comparative,Bhagyalipi Malla,19-Oct-2023 04:57 PM,finance_458926.pdf,BOQ Comparative Chart,Director Odia Language Literature and Culture||Odisha State Museum,2023_OLLCM_93895_1,1765/OSM,"SUPPLY, INSTALLATION, AND COMMISSIONING OF AN DIGITAL DISPLAY BOARD (LED WALL) AND NON LIT WALL FIXING INFORMATION DISPLAY BOARD SANDWITCH TYPE SIZE INFORMATION PANEL WITH A COMPREHENSIVE BACKEND SYSTEM WITH APPROVED SPECIFICATION",1.0,2267583.0,TOMORROWS MARKETING SOLUTIONS,INR,"5,771,000",Director,Internal,,Bhagyalipi Malla,29-Sep-2023 04:07 PM,29-Sep-2023 05:00 PM,techsummary_458926.pdf (371.65 KB),AOC
,,,,2,Finance,.xls,BOQ / Estimate,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,2,2267583,TOMORROWS MARKETING SOLUTIONS,23-Sep-2023 06:33 PM,Accepted-AOC,L1,19-Oct-2023 05:37 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
