Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Telengiri Canal Division Ambaguda,2023_TCDA_93372_1,SEUKID 01/2023-24 (SL12),Construction of trough from R.D. 0.078Km to 0.116Km including repair of vertical fall of Kerkenda minor.,"SE,UKID, Borigumma",Internal,"Divisional Accountant , Estimator",PRADEEP KUMAR SENAPATI,15-Oct-2023 11:39 PM,finsummary_455265.pdf (389.29 KB),1.0,2245786.0,DAMBRU DHAR NAYAK,INR,"689,328",16-Oct-2023,"INR 810,878",90.0,PRADEEP KUMAR SENAPATI,18-Oct-2023 11:01 PM,WO12.pdf (224.00 KB),Work Order,"SE,UKID, Borigumma",Internal,"Divisional Accountant , Estimator",PRADEEP KUMAR SENAPATI,15-Oct-2023 12:51 AM,techsummary_455265.pdf (247.67 KB),1,2245786,DAMBRU DHAR NAYAK,09-Sep-2023 11:17 AM,Accepted-AOC,Qualified in transparent lottery system.,18-Oct-2023 11:02 PM,Finance,Bid opening summary,PRADEEP KUMAR SENAPATI,14-Oct-2023 11:54 PM,finance_455265.pdf,BOQ Comparative Chart,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, EMD, GST Registration Certificate, GSTIN, PAN and Contractor RC",1.0,ICICI BANK,"4,000",Nil,Nil,Yes,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Telengiri Canal Division Ambaguda,SEUKID 01/2023-24 (SL12),2023_TCDA_93372_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,29-Aug-2023 11:00 AM,11-Sep-2023 11:00 AM,29-Aug-2023 11:00 AM,09-Sep-2023 05:30 PM,NA ,NA ,29-Aug-2023 11:00 AM,09-Sep-2023 05:30 PM,"8,200",Yes,fixed,,Nil,Nil,"SE UKIDIVN, Borigumma,Dist-Koraput","Office of the Superintending Engineer, U.K.I.Division,Borigumma, Dist- Koraput, PIN 764056",Construction of trough from R.D. 0.078Km to 0.116Km including repair of vertical fall of Kerkenda minor.,CANAL STRUCTURAL WORK,AS PER DTCN ,NA ,"8,10,878",Civil Works - Canal,NA ,Tender,90.0,90.0,BORIGUMMA,764056.0,NA ,NA ,NA ,"Office of the SE UKIDIVN, Borigumma,Dist-Koraput.",No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2232197,JANHABI BISOI,02-Sep-2023 08:41 PM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 11:39 PM,,,,,,,AOC,,,.pdf,"Tender cost, undertaking, Check List and any other documents as per DTCN",2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2244206,Khirod Kumar Moharana,08-Sep-2023 10:13 AM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 11:39 PM,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2244321,NITYANANDA MAJHI,08-Sep-2023 04:43 PM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 11:39 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2244576,Rajesh Gouda,08-Sep-2023 12:20 PM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 11:39 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2244020,RASHMITA BISHOI,07-Sep-2023 09:56 PM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 11:39 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2245804,SANJUKTA PATTNAYAK,09-Sep-2023 10:09 AM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 11:39 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2246031,SUJATA RANI PATNAIK,09-Sep-2023 01:05 PM,Rejected-Technical,Invalid Contractor Registration Certificate,15-Oct-2023 12:51 AM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2245566,SURAJ KUMAR RAY,09-Sep-2023 09:40 AM,Rejected-Finance,Disqualified in transparent lottery system.(Negotiated Amount),15-Oct-2023 11:39 PM,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
