Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
29-Aug-2023 11:00 AM,11-Sep-2023 11:00 AM,29-Aug-2023 11:00 AM,09-Sep-2023 05:30 PM,NA ,NA ,29-Aug-2023 11:00 AM,09-Sep-2023 05:30 PM,Renovation of canal lining from RD 0.360km to 0.390km near CD No-1 from RD 2.900km to 2.930km near CD No-6 and trough wall from RD 2.470km to 2.490km near CD No-5 of Dharanahandi Disty.,CANAL STRUCTURAL WORK,AS PER DTCN ,NA ,"7,85,206",Civil Works - Canal,NA ,Tender,90.0,90.0,Borigumma,764056.0,NA ,NA ,NA ,"Office of the SE UKIDIVN, Borigumma,Dist-Koraput.",No ,No,1.0,ICICI BANK,"SE UKIDIVN, Borigumma,Dist-Koraput","Office of the Superintending Engineer, U.K.I.Division,Borigumma, Dist- Koraput, PIN 764056",CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Telengiri Canal Division Ambaguda,SEUKID 01/2023-24 (SL02),2023_TCDA_93326_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",Nil,Nil,Yes,"7,900",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Affidavit, EMD, GST Registration Certificate, GSTIN, PAN and Contractor RC",AOC,1,2245665,BHASKAR GANDA,09-Sep-2023 10:41 AM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 12:11 PM,"SE,UKID, Borigumma",Internal,"Divisional Accountant , Estimator",PRADEEP KUMAR SENAPATI,15-Oct-2023 01:13 AM,techsummary_455106.pdf (230.55 KB),Finance,Bid Opening Summary,PRADEEP KUMAR SENAPATI,14-Oct-2023 11:08 PM,finance_455106.pdf,BOQ Comparative Chart,1.0,2239352.0,Rajesh Gouda,INR,"667,504",16-Oct-2023,"INR 785,206",90.0,PRADEEP KUMAR SENAPATI,18-Oct-2023 11:20 PM,WO02.pdf (230.00 KB),Work Order,"SE,UKID, Borigumma",Internal,"Divisional Accountant , Estimator",PRADEEP KUMAR SENAPATI,15-Oct-2023 12:11 PM,finsummary_455106.pdf (356.40 KB),CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Telengiri Canal Division Ambaguda,2023_TCDA_93326_1,SEUKID 01/2023-24 (SL02),Renovation of canal lining from RD 0.360km to 0.390km near CD No-1 from RD 2.900km to 2.930km near CD No-6 and trough wall from RD 2.470km to 2.490km near CD No-5 of Dharanahandi Disty.,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,"Tender cost, undertaking, Check list, and any other documents as per DTCN",AOC,2,2245177,GANESHA HARIJAN,09-Sep-2023 01:54 PM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 12:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,3,2246233,MANORANJAN BARAD,09-Sep-2023 02:25 PM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 12:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2243897,MIHIR KUMAR SADANGI,07-Sep-2023 09:55 PM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 12:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,5,2245593,NILAKANTHA MANDI,09-Sep-2023 11:07 AM,Rejected-Finance,Disqualified in transparent lottery system.,15-Oct-2023 12:11 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,6,2239352,Rajesh Gouda,07-Sep-2023 11:15 AM,Accepted-AOC,Qualified in transparent lottery system.,18-Oct-2023 11:20 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
