Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
Finance,"Tender opened in online 7 Nos of bidder participated and all bidder have quoted 14.99percent less than tender value i.e Rs.16, 93,854.49.Tender will be finalized through transparent lottery system as per rule.",Saroj Kumar Acharya,28-Sep-2023 04:17 PM,,BOQ Comparative Chart,1.0,2260241.0,NIRANJAN SWAIN,INR,"1,699,136",Municipal Bodies||Konark NAC,2023_ORULB_93801_30,KNK-3(33)-2023-24,Construction of Boundary wall over Plot No.1604 Khata no 415 Konark Mouza of Konark NAC .,Executive officer,Internal,Executive officer Assistant Manager WATCO Nimapada cum Municipal Engineer Konark NAC Engineer Assistant Engineer Accountant Junior Engineer of konark NAC Assistant Engineer Gop Block,Jagadish Naik,13-Oct-2023 04:18 PM,finsummary_458991.pdf (2505.96 KB),Executive officer,Internal,Executive officer Municipal Engineer cum Assistant Manager WATCO Nimapada Accountant Junior Engineer of konark NAC Assistant Engineer Accounts officerGop Block,Jagadish Naik,09-Oct-2023 05:44 PM,techsummary_458991.pdf (234.13 KB),16-Oct-2023,"INR 1,699,136",60.0,Jagadish Naik,16-Oct-2023 07:08 PM,30.pdf (204.00 KB),Including GST,1,2263431,DEBENDRANATH MAHARI,20-Sep-2023 08:39 PM,Rejected-Finance,Un Successful in Lottery,13-Oct-2023 04:18 PM,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Regd license,GST Regd ,PAN,Papercost,Affidevit and other doc as per DTCN","Executive officer, Konark NAC","Executive officer, Konark NAC,Puri,Pin 752111",Municipal Bodies||Konark NAC,KNK-3(33)-2023-24,2023_ORULB_93801_30,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"6,000",0.0,Nil,Nil,No,07-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,07-Sep-2023 10:00 AM ,12-Sep-2023 05:00 PM ,07-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,"16,939",No,fixed,,Nil,Nil,Construction of Boundary wall over Plot No.1604 Khata no 415 Konark Mouza of Konark NAC .,Construction of Boundary wall over Plot No.1604 Khata no 415 Konark Mouza of Konark NAC .,Please refer to tender document. ,NA ,"16,93,854",Civil Works - Others,NA ,Tender,90.0,60.0,Mausima sahi W No 09,752111.0,Konark NAC Office ,"Konark NAC Office,Konark,Puri,Pin 752111 ",15-Sep-2023 12:00 PM ,Konark NAC Office,No ,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2263358,DIPAK PRADHAN,20-Sep-2023 08:04 PM,Rejected-Finance,Un Successful in Lottery,13-Oct-2023 04:18 PM,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2260241,NIRANJAN SWAIN,19-Sep-2023 08:08 PM,Accepted-AOC,"Deposited required APS,EMD,ISD in time",16-Oct-2023 07:09 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2263598,PADMANAV BARAL,20-Sep-2023 10:47 PM,Rejected-Finance,Un Successful in Lottery,13-Oct-2023 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2259994,SANATAN KANDI,19-Sep-2023 05:44 PM,Rejected-Finance,Un Successful in Lottery,13-Oct-2023 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2264836,SUMITRA SAHU,21-Sep-2023 02:29 PM,Rejected-Finance,Un Successful in Lottery,13-Oct-2023 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2262481,SWADHIN KUMAR PRADHAN,20-Sep-2023 01:51 PM,Rejected-Finance,Un Successful in Lottery,13-Oct-2023 04:18 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
