S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :,Updated On :,Document :,Type :.1,Summary :.1,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.3,Updated on :.1,Document :.2,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Tender Stage
1.0,2176624.0,ASHOK KUMAR LODHA,18-Jul-2023 07:37 PM,Accepted-AOC,THE LOWEST BIDDER,26-Oct-2023 09:17 PM,Technical,TECHNICAL BID L-II BELPAHAR MPL,Sibanarayan Sethy,20-Jul-2023 06:03 PM,technical_442788.pdf,Finance,FINACIAL,Sibanarayan Sethy,26-Oct-2023 08:23 PM,finance_442788.pdf,BOQ Comparative Chart,26-Oct-2023,INR 32.6,547.0,Sibanarayan Sethy,26-Oct-2023 09:16 PM,13705_2units_2nd_phase.pdf (509.00 KB),AWARD OF CONTRACT,"COLLECTOR, JHARSUGUDA",Internal,"ADM (GEN), JHARSUGUDA, DSWO, JHARSUGUDA, DLO, JHARSUGUDA, RTO, JHARSUGUDA AND CSO, JHARSUGUDA",Sibanarayan Sethy,26-Oct-2023 08:47 PM,finsummary_442788.pdf (994.65 KB),COLLECTOR JHARSUGUDA,Internal,"DLO JHARSUGUDA, RTO, JHARSUGUDA, DSWO, JHARSUGUDA, CSO, JHARSUGUDA",Sibanarayan Sethy,20-Jul-2023 06:08 PM,20-Jul-2023 06:15 PM,techsummary_442788.pdf (1125.99 KB),1.0,2176624.0,ASHOK KUMAR LODHA,INR,32.6,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jharsuguda,2023_OSCSC_90342_1,2070 (L-II) (BELPAHAR) DT. 04.07.2023,APPOINTMENT OF LEVELII TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC-CUM-DSC TO ALL FPS POINT OF BELPAHAR MPL,AOC,1.0,Fee/PreQual/Technical,.pdf,NIT,"1,00,000",No,fixed,,Nil,Nil,"DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA","DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA",Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Jharsuguda,2070 (L-II) (BELPAHAR) DT. 04.07.2023,2023_OSCSC_90342_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,"5,900",0.0,Nil,Nil,No,05-Jul-2023 10:00 AM,20-Jul-2023 03:30 PM,05-Jul-2023 05:47 AM,19-Jul-2023 05:57 PM,05-Jul-2023 10:00 AM ,07-Jul-2023 05:30 PM ,05-Jul-2023 10:00 AM,19-Jul-2023 05:30 PM,20-Jul-2023 06:15 PM,APPOINTMENT OF LEVELII TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC-CUM-DSC TO ALL FPS POINT OF BELPAHAR MPL,APPOINTMENT OF LEVEL-II TRANSPORT CONTRACTOR FOR TRANSPORTATION OF FOOD GRAINS FROM RRC-CUM-DSC TO ALL FPS POINT OF BELPAHAR MPL,Please refer Tender documents. ,NA ,,Handling and Transportation,TRANSPORTION OF FOOD GRAIN ,Tender,30.0,730.0,SERVICE,768204.0,"DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA ","DISTRICT MANAGER, OSCSC LTD., JHARSUGUDA ",13-Jul-2023 12:00 PM ,"OFFICE CHAMBER OF COLLECTOR, JHARSUGUDA",No ,No,1.0,ICICI BANK,AOC
2.0,2176318.0,KANHA ENTERPRISES,18-Jul-2023 06:04 PM,Rejected-Finance,THE BIDDER WAS ASOR.,26-Oct-2023 08:47 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,.pdf,TENDER DOCUMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2.0,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
