Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
CONSTRUCTION OF PAVER ROAD,CONSTRUCTION OF PAVER ROAD AT GOPINATH MANDIR CHHAKA TOWARDS MALASAHI IN WARD NO.- 04,Please refer tender documents ,NA ,"12,72,945",Civil Works - Roads,NA ,Tender,60.0,60.0,"NAC OFFICE,ASKA",761110.0,NA ,NA ,NA ,"NAC OFFICE,ASKA",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,"EXECUTIVE OFFICER,NAC,ASKA","EXECUTIVE OFFICER,NAC,ASKA",1.0,ICICI BANK,"15,021",No,fixed,,Nil,Nil,"7,080",0.0,Nil,Nil,No,07-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM,21-Sep-2023 05:30 PM,NA ,NA ,07-Sep-2023 10:00 AM,21-Sep-2023 05:30 PM,Municipal Bodies||Aska NAC,ASKANAC/PAVERWORK/01/2023-24,2023_ORULB_93815_22,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC,Chairperson,Internal,"Executive Officer,Accountnat,EO",Lokanath Bej,10-Oct-2023 01:45 PM,finsummary_458745.pdf (462.58 KB),Municipal Bodies||Aska NAC,2023_ORULB_93815_22,ASKANAC/PAVERWORK/01/2023-24,CONSTRUCTION OF PAVER ROAD,1.0,2265187.0,SUDESHNA PANDA,INR,"1,145,778",Finance,Admitted,Lokanath Bej,26-Sep-2023 06:05 PM,,BOQ Comparative Chart,1,2263322,BULU MAHARANA,21-Sep-2023 04:48 PM,Rejected-Finance,L2 Rejected,10-Oct-2023 01:45 PM,10-Oct-2023,"INR 1,145,778",60.0,Lokanath Bej,10-Oct-2023 01:56 PM,Workorder22.pdf (795.00 KB),L1 bidder accepted,Chairperson,Internal,"EO,JE,Accountant",Lokanath Bej,26-Sep-2023 06:07 PM,techsummary_458745.pdf (462.58 KB),AOC
,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2263191,Pabitra Mohan Bisoyi,21-Sep-2023 01:12 PM,Rejected-Finance,L3 Rejected,10-Oct-2023 01:45 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2265187,SUDESHNA PANDA,21-Sep-2023 04:49 PM,Accepted-AOC,L1 bidder accepted,10-Oct-2023 01:56 PM,,,,,,,,,,,,,,AOC
