Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,Scanned copy of all documents,Construction of Drain with cover slab at Bramhesware Lane 3 from end of Plot no 410 to Prachivihar main Main drain ward no 18,Construction of Drain with cover slab at Bramhesware Lane 3 from end of Plot no 410 to Prachivihar main Main drain ward no 18,Please refer Tender documents. ,NA ,"7,44,468",Civil Works - Others,NA ,Tender,120.0,90.0,BMC Area Limited,751007.0,NA ,NA ,NA ,Superintending Engineer chamber,No ,No,"Superintending Engineer, Drainage Division","Superintending Engineer, Drainage Division, BMC",1.0,ICICI BANK,"7,445",Yes,percentage,1.0%,Nil,Nil,25-Aug-2023 10:30 AM,08-Sep-2023 11:00 AM,25-Aug-2023 10:30 AM,07-Sep-2023 05:00 PM,NA ,NA ,25-Aug-2023 10:30 AM,07-Sep-2023 05:00 PM,Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-18/2023-24 dtd.23.08.23,2023_ORULB_93061_3,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,AOC,1,2239641,BISWA PRAKASH BEHERA,06-Sep-2023 04:01 PM,Rejected-Finance,other than 1st lowest,07-Oct-2023 02:55 PM,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,07-Oct-2023 02:55 PM,finsummary_452871.pdf (112.18 KB),Finance,4 bids opened successfully.,Goutam Chandra Das,08-Sep-2023 11:33 AM,finance_452871.pdf,BOQ Comparative Chart,07-Oct-2023,"INR 807,316",90.0,Goutam Chandra Das,07-Oct-2023 03:03 PM,WO-331.23.pdf (300.00 KB),Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,07-Oct-2023 02:36 PM,techsummary_452871.pdf (112.18 KB),1.0,2242107.0,SANJAY KUMAR SETHI,INR,"807,316",Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_93061_3,BMC-EE-DD-18/2023-24 dtd.23.08.23,Construction of Drain with cover slab at Bramhesware Lane 3 from end of Plot no 410 to Prachivihar main Main drain ward no 18,AOC
,,.xls,boq,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,2,2242041,GANESH SAHOO,07-Sep-2023 12:35 PM,Rejected-Finance,other than 1st lowest,07-Oct-2023 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2237012,MILLAN MALLA PROPRIETOR SARALA FABRICATION,07-Sep-2023 10:41 AM,Rejected-Finance,other than 1st lowest,07-Oct-2023 02:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,4,2242107,SANJAY KUMAR SETHI,07-Sep-2023 12:46 PM,Accepted-AOC,1st lowest,07-Oct-2023 03:03 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
