Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.1,Updated on :,Document :.1,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage
"6,000",0.0,Nil,Nil,No,"18,644",Yes,fixed,,Nil,Nil,Municipal Bodies||Dharmagarh NAC,DHM/06/2023-24,2023_ORULB_93685_6,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,CONSTRUCTION OF PAVER ROAD FROM NH 130 TO MITU BEHERA IN WARD NO 09,CONSTRUCTION OF PAVER ROAD FROM NH 130 TO MITU BEHERA IN WARD NO 09,Please refer Tender documents. ,NA ,"18,64,407",Civil Works - Roads,NA ,Tender,90.0,45.0,DHARMAGARH NAC,766015.0,NA ,NA ,NA ,DHARMAGARH NAC,No ,No,02-Sep-2023 01:00 PM,13-Sep-2023 10:00 AM,02-Sep-2023 01:00 PM,12-Sep-2023 05:00 PM,NA ,NA ,02-Sep-2023 01:00 PM,12-Sep-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GST, REGISTRATION CERTIFICATE, AND OTHER DOCUMENT AS PER DTCN","EXECUTIVE OFFICER, DHARMAGARH NAC",DHARMAGARH NAC,1,ICICI BANK,AOC,ASHOK KUMAR MOHANTY,Internal,"GARIBA DEEP,RAJIB LOCHAN PODH,SARAT KUMAR SAHOO",Garib Deep,10-Oct-2023 05:56 AM,techsummary_457862.pdf (1340.08 KB),1.0,2250561.0,RASHMI RANJAN JENA,INR,"1,864,407.42",Municipal Bodies||Dharmagarh NAC,2023_ORULB_93685_6,DHM/06/2023-24,CONSTRUCTION OF PAVER ROAD FROM NH 130 TO MITU BEHERA IN WARD NO 09,1,2249593,PALLY SHREE SAHOO,12-Sep-2023 01:18 PM,Rejected-Finance,by the tender committee,10-Oct-2023 06:51 AM,ASHOK KUMAR MOHANTY,Internal,"GARIBA DEEP,RAJIB LOCHAN PODH,SARAT KUMAR SAHOO",Garib Deep,10-Oct-2023 06:51 AM,finsummary_457862.pdf (1340.08 KB),Finance,Technical Evaluation,Sarat Kumar Sahoo,09-Oct-2023 02:28 PM,finance_457862.pdf,BOQ Comparative Chart,10-Oct-2023,"INR 1,864,407.42",45.0,Garib Deep,10-Oct-2023 06:52 AM,technical.pdf (1340.00 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,2,2250561,RASHMI RANJAN JENA,12-Sep-2023 01:52 PM,Accepted-AOC,by the tender committee,10-Oct-2023 06:52 AM,,,,,,,,,,,,,,,,,,,AOC
