Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,Type :.1,Summary :.1,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated On :.2,Financial Bid Opening Date:,Document :.3,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,S.No,Bank Name,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage
AS PER AS ACCEPTANCE LETTER,Internal,AS PER AS ACCEPTANCE LETTER,Bikram Keshari Malla,13-Oct-2023 05:15 PM,finsummary_452220.pdf (747.42 KB),13-Oct-2023,"INR 36,630,335.67",120.0,Bikram Keshari Malla,13-Oct-2023 05:17 PM,WORKL.pdf (388.00 KB),AWARDED AS L1 TENDERER AND AWARDED ON DATE 06.10.2023,1,2236092,ASWINI KUMAR SETHI,05-Sep-2023 08:33 AM,Rejected-Finance,DUE TO L2 BIDDER,13-Oct-2023 05:15 PM,Technical,TECHNICAL BID OPEN,Bikram Keshari Malla,07-Sep-2023 11:58 AM,,Finance,financial bid open and comparative generated,Bikram Keshari Malla,16-Sep-2023 11:52 AM,,BOQ Comparative Chart,Orissa State Police Housing and Welfare Corporation Ltd,2023_OSPHW_92596_2,16/OPHWC/2023-24,"Constn. of Site Development Work for Automated Driving Testing System(ADTS) Track and MVI Building at RTO , Koraput.",1.0,2234335.0,SOUMIT PANDA,INR,"36,630,335.67",AS PER TC MINUTES,Internal,AS PER TC MINUTES,DURGA CHARANA MISHRA,15-Sep-2023 07:32 PM,16-Sep-2023 11:00 AM,techsummary_452220.pdf (352.99 KB),AOC,"11,800",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical,.pdf,"GST, GSTR-1, PAN, Contractor Registration Certificate and Affidavit","Constn. of Site Development Work for Automated Driving Testing System(ADTS) Track and MVI Building at RTO , Koraput.",Building Work,Please refer Tender documents  ,NA ,"3,85,70,428",Civil Works - Buildings,NA ,Tender,90.0,120.0,Koraput,751022.0,NA ,NA ,NA ,OPHWC BHUBANESWAR,No ,No,Orissa State Police Housing and Welfare Corporation Ltd,16/OPHWC/2023-24,2023_OSPHW_92596_2,Yes,National Competitive Bid,Percentage,Works,2.0,No,No,Online,No,No,No,22-Aug-2023 06:00 PM,07-Sep-2023 11:00 AM,22-Aug-2023 06:00 PM,05-Sep-2023 05:00 PM,22-Aug-2023 06:00 PM ,25-Aug-2023 05:00 PM ,22-Aug-2023 06:00 PM,05-Sep-2023 05:00 PM,16-Sep-2023 11:00 AM,1.0,ICICI BANK,CHIEF ENGINEER OPHWC,OPHWC BHUBANESWAR,"3,85,700",Yes,fixed,,Nil,Nil,AOC
,,,,,,,,,,,,,2,2237424,KAPIL CONSTRUCTION CO.,05-Sep-2023 04:38 PM,Rejected-Technical,Due to non-securing qualifying marks in Point of Presentation as per DTCN Cl.110(m).,15-Sep-2023 07:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,.pdf,Other Document as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,AOC
,,,,,,,,,,,,,3,2237061,PRAMOD KUMAR NAYAK,05-Sep-2023 02:00 PM,Rejected-Technical,Due to non-securing qualifying marks in Point of Presentation as per DTCN Cl.110(m).,15-Sep-2023 07:32 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,2.0,Finance,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,4,2234335,SOUMIT PANDA,04-Sep-2023 01:33 PM,Accepted-AOC,QUALIFIED BIDDER,13-Oct-2023 05:17 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
