S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage
1.0,ICICI BANK,"1,00,000",Yes,fixed,,Nil,Nil,"5,900",0.0,Nil,Nil,No,"D.M., OSCSC Ltd.,Kandhamal","O/o of the D.M., OSCSC Ltd.,Kandhamal, Phulbani",26-Apr-2023 09:00 AM,17-May-2023 11:55 AM,26-Apr-2023 09:30 AM,16-May-2023 05:00 PM,26-Apr-2023 10:00 AM ,28-Apr-2023 09:30 AM ,28-Apr-2023 01:00 PM,16-May-2023 05:00 PM,16-Jun-2023 10:00 AM,"UNIT-KHAJURIPADA BLOCK, APPOINTMENT OF L-2 TC FOR KHAJURIPADA OF KANDHAMAL DISTRICT FOR THE TERM 2023-25","UNIT-KHAJURIPADA, APPOINTMENT OF L-2 TC FOR TRANSPORTATION OF CMR FROM RRC TO FPS POINTS OF KHAJURIPADA OF KANDHAMAL DISTRICT FOR THE TERM 2023-25",Please refer to Tender document ,NA ,,Handling and Transportation,Transportation ,Tender,45.0,730.0,KANDHAMAL,762001.0,NA ,NA ,NA ,Conference Hall of Collectorate phulbani,No ,No,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kandhamala,650_5,2023_OSCSC_88408_1,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical,.pdf,NIT,AOC,1.0,2139064.0,BRAJA KISHOR MISHRA,INR,1.15,Odisha State Civil Supplies Corp. Ltd.||CSO cum DM Kandhamala,2023_OSCSC_88408_1,650_5,"UNIT-KHAJURIPADA BLOCK, APPOINTMENT OF L-2 TC FOR KHAJURIPADA OF KANDHAMAL DISTRICT FOR THE TERM 2023-25",COLLECTOR KANDHAMAL,Internal,"DLO,DSWO,RTO, CSO, KANDHAMAL",Anath Charan Swain,08-Jun-2023 07:50 PM,16-Jun-2023 10:00 AM,techsummary_435829.pdf (835.31 KB),02-Oct-2023,INR 1.15,730.0,Prafulla Kumar Sabat,02-Oct-2023 02:43 PM,1457.pdf (855.00 KB),"The bidder found lowest bid and also agreed to work at 1.150 before the Committee on negotiation. Further MD,OSCSC Ltd., Bhubaneswar approved the price @ 1.150","Collector, Kandhamal and Chairman",Internal,"DSWOKANDHAMAL, DLOKANDHAMAL, RTOKANDHAMAL AND CSOKANDHAMAL.",Prafulla Kumar Sabat,02-Oct-2023 01:37 PM,finsummary_435829.pdf (1249.10 KB),Technical,The uploaded documents furnished by the bidders were verified with originals ones and produced before the Committee and were found genuine.,Anath Charan Swain,08-Jun-2023 06:53 PM,,1.0,2139064.0,BRAJA KISHOR MISHRA,16-May-2023 10:17 AM,Accepted-AOC,"The bidder found lowest bid and also agreed to work at 1.150 before the Committee on negotiation. Further MD,OSCSC Ltd., Bhubaneswar approved the price @ 1.150",02-Oct-2023 02:44 PM,Finance,THE COMMITTEE ADMITTED THE BIDS QUOTED BY BOTH THE BIDDERS.,Prafulla Kumar Sabat,02-Oct-2023 01:04 PM,,BOQ Comparative Chart,AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.pdf,DTCN,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2138846.0,MANOJ KUMAR TRIPATHY,15-May-2023 05:11 PM,Rejected-Finance,"Both the bid price and the negotiation price are higher than the lowest bid, the Committee consider the bidder as 2nd rank, hence rejected.",02-Oct-2023 01:37 PM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
