S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,2249205.0,Pradip Kumar Suna,INR,"1,686,440.95",Municipal Bodies||Brajrajnagar Municipality,2023_ORULB_93506_1,BRJNRM -02/2023-24,Const of Paver road at Khadiapada W.No.21.,"Kumari Jagyanseni Oram, Administrator, Brajrajnagar Municipality",Internal,"Junior Engineer, Junior Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality",Chandramani Swain,06-Oct-2023 12:41 PM,techsummary_456328.pdf (487.97 KB),Finance,ok,Chandramani Swain,16-Sep-2023 10:47 AM,finance_456328.pdf,BOQ Comparative Chart,"Kumari Jagyanseni Oram, Administrator, Brajrajnagar Municipality",Internal,"Junior Engineer, Junior Engineer, Municipal Engineer, Executive Officer, Chairperson, Brajrajnagar Municipality",Chandramani Swain,06-Oct-2023 12:44 PM,finsummary_456328.pdf (487.97 KB),06-Oct-2023,"INR 1,990,000",45.0,Chandramani Swain,06-Oct-2023 12:46 PM,1.pdf (127.00 KB),1,2247743,JAGANNATH SAHU,10-Sep-2023 09:25 PM,Rejected-AOC,Rejected,06-Oct-2023 12:48 PM,AOC,"19,900",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Contractor License, PAN, GST, Affidavit and other documents as per the relevant clauses of this DTCN",1.0,ICICI BANK,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Brajrajnagar Municipality,BRJNRM -02/2023-24,2023_ORULB_93506_1,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,Const of Paver road at Khadiapada W.No.21.,Paver Road,Please refer Tender documents ,NA ,"19,90,000",Civil Works - Roads,NA ,Tender,90.0,45.0,Brajrajnagar Municipal Area,768216.0,NA ,NA ,NA ,Brajrajnagar Municipality,No ,No,Executive Officer Brajrajnagar Municipality,Brajrajnagar Municipality At-Lamtibahal PO-Brajrajnagar Dist-Jharsuguda,31-Aug-2023 11:00 AM,14-Sep-2023 11:00 AM,31-Aug-2023 11:00 AM,11-Sep-2023 05:00 PM,NA ,NA ,31-Aug-2023 11:00 AM,11-Sep-2023 05:00 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2249063,NAGESWAR SAHU,11-Sep-2023 03:17 PM,Rejected-AOC,Rejected,06-Oct-2023 12:48 PM,AOC,,,,,,,,,.xls,Bills of Quantity,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2249205,Pradip Kumar Suna,11-Sep-2023 03:35 PM,Accepted-AOC,Accepted,06-Oct-2023 12:48 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2239139,RBS ENTERPRISES,11-Sep-2023 09:03 AM,Rejected-AOC,Rejected,06-Oct-2023 12:48 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2248042,SARVAN PANDIT,11-Sep-2023 10:13 AM,Rejected-AOC,Rejected,06-Oct-2023 12:48 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2247756,SOURAV TANTY,10-Sep-2023 10:00 PM,Rejected-AOC,Rejected,06-Oct-2023 12:48 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2248428,SUMAN MANHAR,11-Sep-2023 12:30 PM,Rejected-AOC,Rejected,06-Oct-2023 12:48 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
