Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"EO, Paradeep Municipality",Paradeep Municipality,"5,546",Yes,percentage,1.0%,Nil,Nil,1,ICICI BANK,Construction of RCC drain from GJAI-96 Children park front side towards GJAI back and electric sub-station front in w no 10,Construction of RCC drain from GJAI-96 Children park front side towards GJAI back and electric sub-station front in w no 10,Please refer Tender documents. ,NA ,"5,54,622",Civil Works - Others,NA ,Tender,90.0,60.0,Paradeep Municipality,754142.0,NA ,NA ,NA ,Paradeep Municipality,No ,No,25-May-2023 05:00 PM,06-Jun-2023 11:00 AM,25-May-2023 05:00 PM,03-Jun-2023 05:00 PM,25-May-2023 05:00 PM ,03-Jun-2023 05:00 PM ,25-May-2023 05:00 PM,03-Jun-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender documents,Municipal Bodies||Paradeep Municipality,EO/PDPM/W_01/2023-24,2023_ORULB_89244_61,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,AOC,Municipal Bodies||Paradeep Municipality,2023_ORULB_89244_61,EO/PDPM/W_01/2023-24,Construction of RCC drain from GJAI-96 Children park front side towards GJAI back and electric sub-station front in w no 10,BASANT BISWAL,Internal,"CP, EO, ME, JE, HA and Accountant",Lagnajit Rout,07-Oct-2023 09:44 AM,finsummary_439081.pdf (336.84 KB),Finance,BIDS OF PABITRA MOHAN NAYAK AND CHITTARANJAN SETHY HAVE BEEN ADMITTED.,Kahnu Charan Dhir,21-Jun-2023 10:59 AM,finance_439081.pdf,BOQ Comparative Chart,1.0,2153449.0,CHITTARANJAN SETHY,INR,"690,400",1,2153449,CHITTARANJAN SETHY,03-Jun-2023 03:14 PM,Accepted-AOC,Awarded value includes GST,07-Oct-2023 09:47 AM,07-Oct-2023,"INR 690,400",60.0,Lagnajit Rout,07-Oct-2023 09:46 AM,58069.pdf (732.00 KB),Contract vale includes GST,BASANT BISWAL,Internal,"CP, EO, ME, JE, HA and Accountant",Lagnajit Rout,07-Oct-2023 09:42 AM,techsummary_439081.pdf (336.84 KB),AOC
,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,2,2152882,M/s.PABITRA MOHAN NAYAK,02-Jun-2023 11:09 PM,Rejected-Finance,"Quoted rate excess eleven percent, hence L2",07-Oct-2023 09:44 AM,,,,,,,,,,,,,,AOC
