Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,Tender Stage,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Corrigendum Title,Corrigendum Type,View,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No.1,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
EO ME CP,Internal,,Pranabananda Sahu,31-Oct-2023 05:05 PM,techsummary_445818.pdf (425.44 KB),1.0,2195133.0,SRIKANTA MOHANTY,INR,"691,794.38",Municipal Bodies||Balasore Municipality,2023_ORULB_91404_9,BM_05_2023_24,RR Road and Drain from Police Canteen to Central School Main Road in Ward No_09 under Balasore Municipality,1,2200428,bishnupriya mallik,14-Aug-2023 10:07 AM,Rejected-Technical,L2,31-Oct-2023 05:05 PM,Finance,The tender has been opened successfully,Kunal Motiram Chavan,16-Aug-2023 01:23 PM,,BOQ Comparative Chart,EO ME CP,Internal,,Pranabananda Sahu,31-Oct-2023 05:07 PM,finsummary_445818.pdf (425.44 KB),31-Oct-2023,"INR 960,260",60.0,Pranabananda Sahu,31-Oct-2023 05:09 PM,WO0509.pdf (450.00 KB),AOC,31-Jul-2023 11:00 AM,16-Aug-2023 11:00 AM,31-Jul-2023 11:00 AM,14-Aug-2023 05:00 PM,NA ,NA ,31-Jul-2023 11:00 AM,14-Aug-2023 05:00 PM,1.0,Modification,Date,,"8,138",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,DTCN,EXECUTIVE OFFICER,Balasore Municipality,RR Road and Drain from Police Canteen to Central School Main Road in Ward No_09 under Balasore Municipality,RR Road and Drain from Police Canteen to Central School Main Road in Ward No_09 under Balasore Municipality,Please refer Tender documents. ,NA ,"8,13,780",Civil Works - Others,NA ,Tender,90.0,60.0,BALASORE MUNICIPALITY,756003.0,NA ,NA ,NA ,BALASORE MUNICIPALITY,No ,No,1.0,ICICI BANK,Municipal Bodies||Balasore Municipality,BM_05_2023_24,2023_ORULB_91404_9,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,2,2201773,M/S. DALAI CONSTRUCTION,14-Aug-2023 03:14 PM,Rejected-Technical,L3,31-Oct-2023 05:05 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,3,2195133,SRIKANTA MOHANTY,05-Aug-2023 01:56 PM,Accepted-AOC,WO,31-Oct-2023 05:09 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
