Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
"SE, Drainage Division,BMC","SE, Drainage Division,BMC",Municipal Bodies||Bhubaneswar Municipal Corporation,BMC-EE-DD-13/2023-24 dtd.04.08.2023,2023_ORULB_91733_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,05-Aug-2023 10:30 AM,22-Aug-2023 11:00 AM,05-Aug-2023 10:30 AM,21-Aug-2023 05:00 PM,NA ,NA ,05-Aug-2023 10:30 AM,21-Aug-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,Scan Copy of all Documents,Construction of RCC drain with cover slab from Neheru Basti to Quarter No-C/1 and renovation of internal drain in ward no-47,Construction of RCC drain with cover slab from Neheru Basti to Quarter No-C/1 and renovation of internal drain in ward no-47,As per DTCN ,NA ,"6,77,171",Civil Works - Others,NA ,Tender,120.0,90.0,BMC area limited,751007.0,NA ,NA ,NA ,"SE, Drainage Chamber",No ,No,"6,772",Yes,percentage,1.0%,Nil,Nil,"4,000",0.0,Nil,Nil,No,1,ICICI BANK,AOC,1,2208121,BIJAYLAXMI MOHAPATRA,20-Aug-2023 02:40 PM,Rejected-Finance,other than 1st lowest,06-Oct-2023 04:46 PM,06-Oct-2023,"INR 835,020",90.0,Goutam Chandra Das,06-Oct-2023 04:56 PM,WO-354.23.pdf (305.00 KB),Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,06-Oct-2023 04:29 PM,techsummary_446478.pdf (109.63 KB),Municipal Bodies||Bhubaneswar Municipal Corporation,2023_ORULB_91733_14,BMC-EE-DD-13/2023-24 dtd.04.08.2023,Construction of RCC drain with cover slab from Neheru Basti to Quarter No-C/1 and renovation of internal drain in ward no-47,Superintending Engineer,Internal,"SE DRAINAGE,AEE DRAINAGE,AE DRAINAGE,HEAD ASSISTANT",Goutam Chandra Das,06-Oct-2023 04:46 PM,finsummary_446478.pdf (109.63 KB),Finance,2 BIDS OPENED SUCCESSFULLY,Goutam Chandra Das,22-Aug-2023 01:38 PM,finance_446478.pdf,BOQ Comparative Chart,1.0,2208072.0,HARAPRASAD MOHANTY,INR,"835,020",AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,2,2208072,HARAPRASAD MOHANTY,20-Aug-2023 01:56 PM,Accepted-AOC,1st lowest,06-Oct-2023 04:57 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
