S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
1.0,2138654.0,CHANDRA SEKHAR BEHERA,INR,"975,417.99",Municipal Bodies||Cuttack Municipal Corporation,2023_ORULB_88197_5,MC(CMC)CTC_Div-II_No6/2023-24,Construction of road and RCC drain with cover slab form Cuttack Diesel to Surya Garrage at Chunabhati lane in Ward No.42.,Executive Engineer,Internal,Deputy Executive Engineer,Dibya Ranjan Tripathy,21-Oct-2023 03:33 PM,techsummary_436883.pdf (75.01 KB),Finance,Three bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Dibya Ranjan Tripathy,18-May-2023 12:00 PM,finance_436883.pdf,BOQ Comparative Chart,Executive Engineer,Internal,Deputy Executive Engineer,Dibya Ranjan Tripathy,21-Oct-2023 03:48 PM,finsummary_436883.pdf (75.01 KB),21-Oct-2023,"INR 975,418",90.0,Dibya Ranjan Tripathy,21-Oct-2023 03:49 PM,wo.pdf (73.00 KB),W.O.,1,2138654,CHANDRA SEKHAR BEHERA,15-May-2023 12:16 PM,Accepted-AOC,Accepted,21-Oct-2023 03:49 PM,AOC,"11,500",Yes,fixed,,Nil,Nil,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-II_No6/2023-24,2023_ORULB_88197_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"7,080",0.0,Nil,Nil,No,"Executive Engineer,Div-II","Bikash Bhawan,Jagannath Lane,Badambadi-753012",1.0,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,VAT,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",Construction of road and RCC drain with cover slab form Cuttack Diesel to Surya Garrage at Chunabhati lane in Ward No.42.,Construction of road and RCC drain with cover slab form Cuttack Diesel to Surya Garrage at Chunabhati lane in Ward No.42.,Please refer Tender documents. ,NA ,"11,47,416",Civil Works - Others,NA ,Tender,105.0,90.0,CMC area,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,06-May-2023 11:00 AM,18-May-2023 10:00 AM,06-May-2023 11:00 AM,15-May-2023 05:30 PM,NA ,NA ,06-May-2023 11:00 AM,15-May-2023 05:30 PM,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2139347,M/S SK SHAUKAT ALI,15-May-2023 05:12 PM,Rejected-AOC,Rejected,21-Oct-2023 03:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2138086,SRIKANT RANJAN SAHOO,15-May-2023 02:21 PM,Rejected-AOC,Rejected,21-Oct-2023 03:49 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
