S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,Tender Stage,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,S.No,Bank Name,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage
1.0,2263457.0,DEBENDRANATH MAHARI,INR,"1,435,630",Finance,Tender opened in online 8 Nos of bidder participated and all bidder have quoted 14.99percent less than tender value i.e Rs. 1431167.53.Tender will be finalized through transparent lottery system as per rule.,Saroj Kumar Acharya,28-Sep-2023 04:29 PM,,BOQ Comparative Chart,Executive officer,Internal,Executive officer Municipal Engineer cum Assistant Manager WATCO Nimapada Accountant Junior Engineer of konark NAC Assistant Engineer Accounts officerGop Block,Jagadish Naik,15-Oct-2023 06:24 PM,finsummary_458682.pdf (11639.14 KB),Municipal Bodies||Konark NAC,2023_ORULB_93801_20,KNK-3(33)-2023-24,Laying of paver Block with Guard wall on both side of CC Road from Navodaya vidyalaya to Bhagabati Mandir W No 10 of Konark NAC.,Executive officer,Internal,Executive officer Municipal Engineer cum Assistant Manager WATCO Nimapada Accountant Junior Engineer of konark NAC Assistant Engineer Accounts officerGop Block,Jagadish Naik,09-Oct-2023 05:20 PM,techsummary_458682.pdf (221.71 KB),1,2263457,DEBENDRANATH MAHARI,20-Sep-2023 08:48 PM,Accepted-AOC,"Deposited required APS,EMD,ISD in time",16-Oct-2023 06:51 PM,16-Oct-2023,"INR 1,435,630",30.0,Jagadish Naik,16-Oct-2023 06:51 PM,20.pdf (219.00 KB),Including GST,AOC,1.0,Fee/PreQual/Technical/Finance,.pdf,"Regd license,GST Regd ,PAN,Papercost,Affidevit and other doc as per DTCN",Municipal Bodies||Konark NAC,KNK-3(33)-2023-24,2023_ORULB_93801_20,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,07-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,07-Sep-2023 10:00 AM ,12-Sep-2023 05:00 PM ,07-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,"6,000",0.0,Nil,Nil,No,"Executive officer, Konark NAC","Executive officer, Konark NAC,Puri,Pin 752111","14,312",No,fixed,,Nil,Nil,1.0,ICICI BANK,Laying of paver Block with Guard wall on both side of CC Road from Navodaya vidyalaya to Bhagabati Mandir W No 10 of Konark NAC.,Laying of paver Block with Guard wall on both side of CC Road from Navodaya vidyalaya to Bhagabati Mandir W No 10 of Konark NAC.,Please refer to tender document. ,NA ,"14,31,168",Civil Works - Roads,NA ,Tender,90.0,30.0,Navodaya vidyalaya W.No10,752111.0,Konark NAC Office ,"Konark NAC Office,Konark,Puri,Pin 752111 ",15-Sep-2023 12:00 PM ,Konark NAC Office,No ,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2264548,MADHUSUDAN BISWAL,21-Sep-2023 01:28 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 06:24 PM,,,,,,,,AOC,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2260219,NIRANJAN SWAIN,19-Sep-2023 08:04 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 06:24 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2261583,SAMBIT RAY,19-Sep-2023 04:10 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 06:24 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2259987,SANATAN KANDI,19-Sep-2023 05:38 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 06:24 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2262398,SUCHITRA DIXIT,21-Sep-2023 03:14 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 06:24 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2265039,SUMITRA SAHU,21-Sep-2023 03:13 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 06:24 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2262545,SWADHIN KUMAR PRADHAN,20-Sep-2023 01:57 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 06:24 PM,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
