S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Name,Address,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Stage
1.0,2235864.0,MANOJ KUMAR PANDA,INR,"1,288,204",Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,2023_OLIC_92867_58,02/2023-24,Revival of Hataguda-I L.I.Project under Semiliguda Block of Koraput District,Executive Engineer,Internal,"Executive Engineer, Divisional Accountant, Estimater",JUGAL TAKRI,08-Oct-2023 04:05 PM,techsummary_452206.pdf (204.04 KB),Finance,Seven no bidders are participated successfully.,JUGAL TAKRI,06-Oct-2023 04:18 PM,,BOQ Comparative Chart,Executive Engineer,Internal,"Executive Engineer, Divisional Accountant, Estimater",JUGAL TAKRI,08-Oct-2023 06:52 PM,finsummary_452206.pdf (204.04 KB),11-Oct-2023,"INR 1,288,204",90.0,JUGAL TAKRI,11-Oct-2023 04:37 PM,AOCsummary.pdf (40.00 KB),Accepted,1,2235700,CHANDAN NAYAK,05-Sep-2023 10:47 AM,Rejected-AOC,Rejected,11-Oct-2023 04:38 PM,AOC,"6,000",0.0,Nil,Nil,No,"12,842",No,percentage,1.0%,Nil,Nil,25-Aug-2023 10:00 AM,07-Sep-2023 11:00 AM,25-Aug-2023 10:00 AM,05-Sep-2023 05:00 PM,NA ,NA ,25-Aug-2023 10:00 AM,05-Sep-2023 05:00 PM,1.0,ICICI BANK,E E L I Division Koraput,E E L I Division Koraput,1.0,Fee/PreQual/Technical/Finance,.pdf,"Detail Tender Call notice, PAN ,GST, Civil and Electrical Contractors Licence, Labour Licence,Experi",Revival of Hataguda-I L.I.Project under Semiliguda Block of Koraput District,Revival of Hataguda-I L.I.Project under Semiliguda Block of Koraput District,Please refer Tender documents. ,NA ,"12,84,200",Civil Works - Lift Irrigation Schemes,NA ,Tender,270.0,90.0,Koraput,764020.0,NA ,NA ,NA ,L I Division Koraput,No ,No,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,02/2023-24,2023_OLIC_92867_58,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2235119,DAITARI SIA,04-Sep-2023 10:12 PM,Rejected-AOC,Rejected,11-Oct-2023 04:38 PM,AOC,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2237637,DEBABRATA ROUT,05-Sep-2023 04:43 PM,Rejected-AOC,Rejected,11-Oct-2023 04:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2235864,MANOJ KUMAR PANDA,04-Sep-2023 11:01 PM,Accepted-AOC,Accepted,11-Oct-2023 04:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2236349,M/s. G.S ENTERPRISES,05-Sep-2023 02:07 PM,Rejected-AOC,Rejected,11-Oct-2023 04:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2236842,SRI. KAMADEV NAYAK,05-Sep-2023 02:05 PM,Rejected-AOC,Rejected,11-Oct-2023 04:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2237117,SUBHAM ELECTRICALS,05-Sep-2023 02:02 PM,Rejected-AOC,Rejected,11-Oct-2023 04:38 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
