Cover No,Cover,Document Type,Description,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,Fee/PreQual/Technical/Finance,.pdf,"Detail Tender Call notice, PAN ,GST, Civil and Electrical Contractors Licence, Labour Licence,Experi",25-Aug-2023 10:00 AM,07-Sep-2023 11:00 AM,25-Aug-2023 10:00 AM,05-Sep-2023 05:00 PM,NA ,NA ,25-Aug-2023 10:00 AM,05-Sep-2023 05:00 PM,"15,314",No,percentage,1.0%,Nil,Nil,Revival of Chintaguda-I L.I.Project under Narayanpatna Block of Koraput District,Revival of Chintaguda-I L.I.Project under Narayanpatna Block of Koraput District,Please refer Tender documents. ,NA ,"15,31,400",Civil Works - Lift Irrigation Schemes,NA ,Tender,270.0,90.0,Koraput,764020.0,NA ,NA ,NA ,L I Division Koraput,No ,No,Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,02/2023-24,2023_OLIC_92867_50,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,E E L I Division Koraput,E E L I Division Koraput,"6,000",0.0,Nil,Nil,No,1,ICICI BANK,AOC,1,2235554,CHANDAN NAYAK,04-Sep-2023 08:06 PM,Rejected-AOC,Rejected,11-Oct-2023 04:56 PM,Executive Engineer,Internal,"Executive Engineer, Divisional Accountant, Estimater",JUGAL TAKRI,08-Oct-2023 06:39 PM,finsummary_452143.pdf (204.04 KB),Finance,Two no bidders are participated successfully.,JUGAL TAKRI,06-Oct-2023 04:10 PM,,BOQ Comparative Chart,11-Oct-2023,"INR 1,626,528",90.0,JUGAL TAKRI,11-Oct-2023 04:55 PM,AOCsummary.pdf (40.00 KB),Accepted,Executive Engineer,Internal,"Executive Engineer, Divisional Accountant, Estimater",JUGAL TAKRI,08-Oct-2023 04:11 PM,techsummary_452143.pdf (204.05 KB),Orissa Lift Irrigation Corporation||LI KORAPUT||LI Division Koraput,2023_OLIC_92867_50,02/2023-24,Revival of Chintaguda-I L.I.Project under Narayanpatna Block of Koraput District,1.0,2235512.0,M/S. MAA DURGA ENGINEERING ASSOCIATES,INR,"1,626,528",AOC
,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,2,2235512,M/S. MAA DURGA ENGINEERING ASSOCIATES,05-Sep-2023 09:43 AM,Accepted-AOC,Accepted,11-Oct-2023 04:56 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
