Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Construction of Concrete Paver block road from Balukeswar Temple to Harizan sahi at Nuagada in Ward No.58.,Construction of Concrete Paver block road from Balukeswar Temple to Harizan sahi at Nuagada in Ward No.58.,Please refer Tender documents. ,NA ,"14,59,175",Civil Works - Others,NA ,Tender,120.0,90.0,CMC area,753012.0,NA ,NA ,NA ,"Bikash Bhawan,Jagannath Lane,Badambadi-753012",No ,No,1,ICICI BANK,Municipal Bodies||Cuttack Municipal Corporation,MC(CMC)CTC_Div-II_No15/2023-24,2023_ORULB_89234_19,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"14,600",Yes,fixed,,Nil,Nil,10-Jul-2023 10:00 AM,24-Jul-2023 10:00 AM,10-Jul-2023 10:00 AM,19-Jul-2023 05:30 PM,NA ,NA ,10-Jul-2023 10:00 AM,19-Jul-2023 05:30 PM,"Executive Engineer,Div-II","Bikash Bhawan,Jagannath Lane,Badambadi-753012","7,080",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"TENDER PAPER COST,EMD,GST,PAN,REGISTRATION CERTIFICATE,OTHER DOCUMENTS AS PER DTCN in online.",AOC,Executive Engineer,Internal,Deputy Executive Engineer,Dibya Ranjan Tripathy,13-Oct-2023 04:47 PM,finsummary_443338.pdf (72.10 KB),Municipal Bodies||Cuttack Municipal Corporation,2023_ORULB_89234_19,MC(CMC)CTC_Div-II_No15/2023-24,Construction of Concrete Paver block road from Balukeswar Temple to Harizan sahi at Nuagada in Ward No.58.,1.0,2178379.0,SOUMYARANJAN LENKA,INR,"1,517,542",Finance,Two bidders participated. BOQ Comparative Chart is enclosed for reference. The Original documents of bidders to be verified.,Dibya Ranjan Tripathy,25-Jul-2023 12:57 PM,finance_443338.pdf,BOQ Comparative Chart,13-Oct-2023,"INR 1,517,542",90.0,Dibya Ranjan Tripathy,13-Oct-2023 04:53 PM,wo.pdf (71.00 KB),W.O.,1,2178493,MAMATA JENA,16-Jul-2023 10:38 AM,Rejected-AOC,Rejected,13-Oct-2023 04:53 PM,Executive Engineer,Internal,Deputy Executive Engineer,Dibya Ranjan Tripathy,13-Oct-2023 04:41 PM,techsummary_443338.pdf (72.10 KB),AOC
,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,Bill of Quantity,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2178379,SOUMYARANJAN LENKA,17-Jul-2023 07:36 PM,Accepted-AOC,Accepted,13-Oct-2023 04:53 PM,,,,,,,AOC
