Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Cover No,Cover,Document Type,Description,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Construction of road and drain from i) Pradeep Tripathy house to Manoj Nayak house ii) Praboth Setha house to Tapan Samal house in Ward No. 19,Construction of road and drain from i) Pradeep Tripathy house to Manoj Nayak house ii) Praboth Setha house to Tapan Samal house in Ward No. 19,Please refer Tender documents. ,NA ,"16,20,174",Civil Works - Others,NA ,Tender,90.0,60.0,Paradeep Municipality,754142.0,NA ,NA ,NA ,Paradeep Municipality,No ,No,"16,202",Yes,percentage,1.0%,Nil,Nil,"6,000",0.0,Nil,Nil,No,1.0,Fee/PreQual/Technical/Finance,.pdf,Tender documents,"EO, Paradeep Municipality",Paradeep Municipality,Municipal Bodies||Paradeep Municipality,EO/PDPM/W_01/2023-24,2023_ORULB_89244_77,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,25-May-2023 05:00 PM,06-Jun-2023 11:00 AM,25-May-2023 05:00 PM,03-Jun-2023 05:00 PM,25-May-2023 05:00 PM ,03-Jun-2023 05:00 PM ,25-May-2023 05:00 PM,03-Jun-2023 05:00 PM,1.0,ICICI BANK,AOC,Municipal Bodies||Paradeep Municipality,2023_ORULB_89244_77,EO/PDPM/W_01/2023-24,Construction of road and drain from i) Pradeep Tripathy house to Manoj Nayak house ii) Praboth Setha house to Tapan Samal house in Ward No. 19,BASANT BISWAL,Internal,"Chairperson, Executive Officer, Municipal Engineer, JE, Head Asst. and Accountant",Lagnajit Rout,07-Oct-2023 10:17 AM,finsummary_439098.pdf (336.84 KB),Finance,"BIDS OF AKSHAYA KUMAR MALLA, DEEPAK BEHERA AND DILLIP KUMAR ROUT HAVE BEEN ADMITTED.",Kahnu Charan Dhir,19-Jun-2023 05:51 PM,finance_439098.pdf,BOQ Comparative Chart,1.0,2152927.0,AKSHAYA KUMAR MALLA,INR,"1,848,700",07-Oct-2023,"INR 1,848,700",60.0,Lagnajit Rout,07-Oct-2023 10:21 AM,58483.pdf (734.00 KB),Contract value includes GST,1,2152927,AKSHAYA KUMAR MALLA,03-Jun-2023 07:20 AM,Accepted-AOC,Awarded value includes GST,07-Oct-2023 10:21 AM,BASANT BISWAL,Internal,"Chairperson, Executive Officer, Municipal Engineer, Junior Engineer, Head Assistant and Accountant",Lagnajit Rout,07-Oct-2023 10:14 AM,techsummary_439098.pdf (336.84 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2153293,DEEPAK BEHERA,03-Jun-2023 01:10 PM,Rejected-Finance,"Quoted second lowest among the three, hence L2",07-Oct-2023 10:17 AM,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2153374,DILLIP KUMAR ROUT,03-Jun-2023 01:56 PM,Rejected-Finance,"Quoted highest among the three, hence L3",07-Oct-2023 10:17 AM,,,,,,,AOC
