Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Cover No,Cover,Document Type,Description,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"Executive officer, Konark NAC","Executive officer, Konark NAC,Puri,Pin 752111",Construction of Paver Road with Guard wall from Main Road to Harijan Sahi (Back side of Ramachandi Thakurani) W No 6 of Konark NAC.,Construction of Paver Road with Guard wall from Main Road to Harijan Sahi (Back side of Ramachandi Thakurani) W No 6 of Konark NAC.,Please refer to tender document. ,NA ,"3,24,571",Civil Works - Roads,NA ,Tender,90.0,30.0,Ramachandi Thakurani in W No 06,752111.0,Konark NAC Office ,"Konark NAC Office,Konark,Puri,Pin 752111 ",15-Sep-2023 12:00 PM ,Konark NAC Office,No ,No,1,ICICI BANK,07-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,07-Sep-2023 10:00 AM ,12-Sep-2023 05:00 PM ,07-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,"2,000",0.0,Nil,Nil,No,Municipal Bodies||Konark NAC,KNK-3(33)-2023-24,2023_ORULB_93801_14,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,Fee/PreQual/Technical/Finance,.pdf,"Regd license,GST Regd ,PAN,Papercost,Affidevit and other doc as per DTCN","3,246",No,fixed,,Nil,Nil,AOC,1,2262356,SUCHITRA DIXIT,21-Sep-2023 03:18 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 06:41 PM,16-Oct-2023,"INR 325,583",30.0,Jagadish Naik,16-Oct-2023 06:38 PM,14.pdf (209.00 KB),Including GST,Executive officer,Internal,Executive officer Municipal Engineer cum Assistant Manager WATCO Nimapada Accountant Junior Engineer of konark NAC Assistant Engineer Accounts officerGop Block,Jagadish Naik,09-Oct-2023 05:10 PM,techsummary_458661.pdf (222.43 KB),Executive officer,Internal,Executive officer Municipal Engineer cum Assistant Manager WATCO Nimapada Accountant Junior Engineer of konark NAC Assistant Engineer Accounts officerGop Block,Jagadish Naik,15-Oct-2023 06:41 PM,finsummary_458661.pdf (11639.14 KB),Municipal Bodies||Konark NAC,2023_ORULB_93801_14,KNK-3(33)-2023-24,Construction of Paver Road with Guard wall from Main Road to Harijan Sahi (Back side of Ramachandi Thakurani) W No 6 of Konark NAC.,1.0,2265119.0,SUMITRA SAHU,INR,"325,583",Finance,Tender opened in online 2 Nos of bidder participated and all bidder have quoted 14.99percent less than tender value i.e Rs. 324571.14.Tender will be finalized through transparent lottery system as per rule.,Saroj Kumar Acharya,28-Sep-2023 04:39 PM,,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,AOC,2,2265119,SUMITRA SAHU,21-Sep-2023 03:34 PM,Accepted-AOC,"Deposited required APS,EMD,ISD in time",16-Oct-2023 06:39 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
