Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,Tender Stage,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Tender Stage
ASHOK KUMAR MOHANTY,External,"GARIBA DEEP, RAJIB LOCHAN PODH, SARAT KUMAR SAHOO",Garib Deep,09-Oct-2023 03:46 PM,techsummary_457854.pdf (1340.08 KB),Municipal Bodies||Dharmagarh NAC,2023_ORULB_93685_2,DHM/06/2023-24,CONSTRUCTION OF PAVER ROAD FROM NABIN AGRAWAL HOUSE TO SISHU MANDIR CHOWK IN WARD NO 01,1.0,2250548.0,RASHMI RANJAN JENA,INR,"1,071,186.99",1,2249634,PALLY SHREE SAHOO,12-Sep-2023 01:36 PM,Rejected-Finance,BY THE TENDER COMMITTEE,09-Oct-2023 03:51 PM,09-Oct-2023,"INR 1,071,186.99",45.0,Garib Deep,09-Oct-2023 03:52 PM,technical.pdf (1340.00 KB),Finance,TECHNICAL EVALUATION,Sarat Kumar Sahoo,09-Oct-2023 01:53 PM,finance_457854.pdf,BOQ Comparative Chart,ASHOK KUMAR MOHANTY,External,"GARIBA DEEP, RAJIB LOCHAN PODH, SARAT KUMAR SAHOO",Garib Deep,09-Oct-2023 03:51 PM,finsummary_457854.pdf (1340.08 KB),AOC,"10,712",Yes,fixed,,Nil,Nil,"EXECUTIVE OFFICER, DHARMAGARH NAC",DHARMAGARH NAC,1.0,Fee/PreQual/Technical/Finance,.pdf,"PAN,GST, REGISTRATION CERTIFICATE, AND OTHER DOCUMENT AS PER DTCN","6,000",0.0,Nil,Nil,No,CONSTRUCTION OF PAVER ROAD FROM NABIN AGRAWAL HOUSE TO SISHU MANDIR CHOWK IN WARD NO 01,CONSTRUCTION OF PAVER ROAD FROM NABIN AGRAWAL HOUSE TO SISHU MANDIR CHOWK IN WARD NO 01,Please refer Tender documents. ,NA ,"10,71,186",Civil Works - Roads,NA ,Tender,90.0,45.0,DHARMAGARH NAC,766015.0,NA ,NA ,NA ,DHARMAGARH NAC,No ,No,Municipal Bodies||Dharmagarh NAC,DHM/06/2023-24,2023_ORULB_93685_2,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,02-Sep-2023 01:00 PM,13-Sep-2023 10:00 AM,02-Sep-2023 01:00 PM,12-Sep-2023 05:00 PM,NA ,NA ,02-Sep-2023 01:00 PM,12-Sep-2023 05:00 PM,AOC
,,,,,,,,,,,,,,,2,2250548,RASHMI RANJAN JENA,12-Sep-2023 01:50 PM,Accepted-AOC,by the tender committee,09-Oct-2023 03:53 PM,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,,,,,,,AOC
