Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Type :,Summary :,Updated By :.2,Updated On :.1,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated on :.1,Document :.2,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Name,Address,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Tender Stage
Municipal Bodies||Nimapara NAC,2023_ORULB_92666_5,NP-NAC-01/2023-24,Improvement of Guard Wall from RD road to Dakhina bhoi Sahi Ward No 1,1.0,2248350.0,SUBAS KUMAR SENAPATI,INR,"536,212",Sasmita Sahoo,Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, Nimapara NAC, Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara",Saroj Kumar Acharya,31-Oct-2023 04:16 PM,techsummary_455058.pdf (231.13 KB),31-Oct-2023,"INR 536,212",60.0,Saroj Kumar Acharya,31-Oct-2023 04:33 PM,WO5.pdf (231.00 KB),SUBAS KUMAR SENAPATI awarded as L1 Bidder.,Finance,All three bidders are accepted.,Saroj Kumar Acharya,31-Oct-2023 04:14 PM,,BOQ Comparative Chart,Sasmita Sahoo,Internal,"E.O, Nimapara NAC, M.E, Nimapara NAC, Asst.Engineer, Nimapara NAC, Asst.Engineer, Nimapara Block, Asst.Engineer, PHD WATCO, Nimapara",Saroj Kumar Acharya,31-Oct-2023 04:27 PM,finsummary_455058.pdf (231.13 KB),1,2242949,BISWAJIT KANUNGO,10-Sep-2023 09:57 PM,Rejected-AOC,rejected,31-Oct-2023 04:35 PM,AOC,"EXECUTIVE OFFICER, NIMAPARA NAC","OFFICE OF THE EXECUTIVE OFFICER, NIMAPARA NAC",29-Aug-2023 12:00 PM,13-Sep-2023 11:00 AM,29-Aug-2023 12:00 PM,11-Sep-2023 05:00 PM,NA ,NA ,29-Aug-2023 12:00 PM,11-Sep-2023 05:00 PM,"6,308",Yes,fixed,,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Paper cost, EMD, Registration Certificate, Labour Licences, PAN, GST and Other Documents","4,000",0.0,Nil,Nil,No,Improvement of Guard Wall from RD road to Dakhina bhoi Sahi Ward No 1,Improvement of Guard Wall from RD road to Dakhina bhoi Sahi Ward No 1,Please refer Tender documents. ,NA ,"6,30,764",Civil Works - Others,NA ,Tender,120.0,60.0,"Nimapara NAC, Ward No-1",752106.0,NA ,NA ,NA ,OFFICE OF THE NIMAPARA NAC,No ,No,Municipal Bodies||Nimapara NAC,NP-NAC-01/2023-24,2023_ORULB_92666_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1.0,ICICI BANK,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2233227,JYOTI RANJAN MOHANTY,10-Sep-2023 08:06 PM,Rejected-AOC,rejected,17-Jun-2026 03:12 PM,AOC,,,,,,,,,,,,,,,,,,,.pdf,"Affidavit, Undertaking and other documents as per DTCN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2248350,SUBAS KUMAR SENAPATI,11-Sep-2023 12:13 PM,Accepted-AOC,accepted,31-Oct-2023 04:35 PM,AOC,,,,,,,,,,,,,,,,,,,.xls,BOQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
