S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Name,Address,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :.1,Document :,Type :,Summary :,Updated By :.2,Updated On :,Document :.1,BOQ Comparative Chart :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Tender Stage
1.0,ICICI BANK,"11,953",Yes,percentage,1.0%,Nil,Nil,Construction of Paver Road with drain,Construction Of Paver road with drain at Bapujinagar from Rajunu Khapardhua house to Parichaya in ward no 16,Please refer Tender documents. ,NA ,"11,95,345",Civil Works - Roads,NA ,Tender,90.0,30.0,NAC Boudhgarh,762014.0,NA ,NA ,NA ,NAC Boudhgarh,No ,No,Executive Officer NAC Boudhagrah,Executive Officer NAC Boudhagrah,"6,000",0.0,Nil,Nil,No,Municipal Bodies||Boudhgarh NAC,NACBDH/4/2023-24,2023_ORULB_89756_5,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,09-Jun-2023 10:00 AM,17-Jun-2023 11:00 AM,09-Jun-2023 10:00 AM,16-Jun-2023 05:00 PM,NA ,NA ,09-Jun-2023 11:00 AM,16-Jun-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Registration Certificate, Pan Card, GST Registration, No relation and genuineness affidavite",AOC,1,2161159,Biswanath Patra,16-Jun-2023 01:18 PM,Rejected-AOC,As per lottery,07-Oct-2023 07:10 PM,07-Oct-2023,"INR 1,016,163",30.0,Pabitra Mohan Pradhan,07-Oct-2023 07:09 PM,5.pdf (369.00 KB),The work is allotted to Sri Nilachala Behera as per lottery.,Chairperson,Internal,"Chairperson, EO,ME, JE and Acct",Pabitra Mohan Pradhan,07-Oct-2023 06:29 PM,finsummary_440810.pdf (1200.83 KB),Finance,ALL BID ARE ADMITTED,Manoranjan Panda,21-Jun-2023 07:19 AM,,BOQ Comparative Chart,Chairperson,Internal,"chairperson, eo, me, je and acct",Pabitra Mohan Pradhan,07-Oct-2023 05:25 PM,techsummary_440810.pdf (1200.82 KB),Municipal Bodies||Boudhgarh NAC,2023_ORULB_89756_5,NACBDH/4/2023-24,Construction of Paver Road with drain,1.0,2161504.0,Nilanchala Behera,INR,"1,016,163",AOC
2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,2,2161504,Nilanchala Behera,16-Jun-2023 04:31 PM,Accepted-AOC,As per lottery,07-Oct-2023 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,3,2160346,Nirod Kumar Sethy,16-Jun-2023 01:02 PM,Rejected-AOC,As per lottery,07-Oct-2023 07:10 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
