Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Cover No,Cover,Document Type,Description,S.No,Bank Name,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No.1,Bid Number.1,Bidder Name.1,Awarded Currency,Awarded Value,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
"2,000",0.0,Nil,Nil,No,Improvement of raod from Gagapur Jayaswar thakurani to Prmila Kandi house W.No.3 of Konark NAC.,Improvement of raod from Gagapur Jayaswar thakurani to Prmila Kandi house W.No.3 of Konark NAC.,Please refer to tender document. ,NA ,"3,02,152",Civil Works - Roads,NA ,Tender,90.0,30.0,"Gagapu,W.No.3",752111.0,Konark NAC Office ,"Konark NAC Office,Konark,Puri,Pin 752111 ",15-Sep-2023 12:00 PM ,Konark NAC Office,No ,No,"3,022",No,fixed,,Nil,Nil,07-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,07-Sep-2023 10:00 AM ,12-Sep-2023 05:00 PM ,07-Sep-2023 10:00 AM,21-Sep-2023 05:00 PM,1.0,Fee/PreQual/Technical/Finance,.pdf,"Regd license,GST Regd ,PAN,Papercost,Affidevit and other doc as per DTCN",1.0,ICICI BANK,Municipal Bodies||Konark NAC,KNK-3(33)-2023-24,2023_ORULB_93801_4,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"Executive officer, Konark NAC","Executive officer, Konark NAC,Puri,Pin 752111",AOC,Executive officer,Internal,Executive officer Municipal Engineer cum Assistant Manager WATCO Nimapada Accountant Junior Engineer of konark NAC Assistant Engineer Accounts officerGop Block,Jagadish Naik,15-Oct-2023 07:17 PM,finsummary_458643.pdf (11639.14 KB),Finance,Tender opened in online 4 Nos of bidder participated and all bidder have quoted 14.99percent less than tender value i.e Rs. 302152.49.Tender will be finalized through transparent lottery system as per rule.,Saroj Kumar Acharya,29-Sep-2023 04:48 PM,,BOQ Comparative Chart,16-Oct-2023,"INR 303,095",30.0,Jagadish Naik,16-Oct-2023 04:00 PM,4.pdf (217.00 KB),Including GST,1,2259841,BATAKRUSHNA NISHANK,20-Sep-2023 09:56 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 07:17 PM,Municipal Bodies||Konark NAC,2023_ORULB_93801_4,KNK-3(33)-2023-24,Improvement of raod from Gagapur Jayaswar thakurani to Prmila Kandi house W.No.3 of Konark NAC.,1.0,2260158.0,NIRANJAN SWAIN,INR,"303,095",Executive officer,Internal,Executive officer Municipal Engineer cum Assistant Manager WATCO Nimapada Accountant Junior Engineer of konark NAC Assistant Engineer Accounts officerGop Block,Jagadish Naik,09-Oct-2023 04:16 PM,techsummary_458643.pdf (221.87 KB),AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,2,2260061,LINGARAJ NAYAK,19-Sep-2023 06:06 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 07:17 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,3,2260158,NIRANJAN SWAIN,19-Sep-2023 07:54 PM,Accepted-AOC,Deposited required APS EMD ISD in time,16-Oct-2023 04:00 PM,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,4,2264652,SUMITRA SAHU,21-Sep-2023 01:47 PM,Rejected-Finance,Un Successful in Lottery,15-Oct-2023 07:17 PM,,,,,,,,,,,,,,,,AOC
