EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Name,Address,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :.1,Updated On :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :,AOC document :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.4,Updated on :.1,Document :.3,Tender Stage
"2,00,000",No,fixed,,Nil,Nil,10-May-2023 10:00 AM,31-May-2023 11:00 AM,10-May-2023 10:00 AM,30-May-2023 05:00 PM,NA ,NA ,10-May-2023 10:00 AM,30-May-2023 05:00 PM,05-Jun-2023 06:00 PM,1,Fee/PreQual/Technical,.pdf,Required Document as per DTCN,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Koraput to recipient district Rayagada in the State of Odisha,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Koraput to recipient district Rayagada in the State of Odisha,Please refer Tender documents. ,NA ,,Handling and Transportation,NA ,Tender,45.0,670.0,"OSCSC LTD, C/2, NAYAPALI BHUBANESWAR",751012.0,"CONFERENCE HALL, OSCSC LTD ","CONFERENCE HALL, OSCSC LTD, C/2, NAYAPALI BHUBANESWAR-12 ",15-May-2023 04:30 PM ,"CONFERENCE HALL, OSCSC LTD",No ,No,Odisha State Civil Supplies Corp. Ltd.,No.6720 P-II 91 2023 PDS Dt.09.05.2023,2023_OSCSC_88846_7,Yes,Open Tender,Percentage,Services,2.0,No,No,Online,No,No,No,590.0,0.0,Nil,Nil,No,MANAGING DIRECTOR,"OSCSC LTD, C/2, NAYAPALI BHUBANESWAR-12",1,ICICI BANK,AOC,Managing Director,Internal,,sudhakar sabaro,05-Jun-2023 05:46 PM,05-Jun-2023 06:00 PM,techsummary_437293.pdf (745.83 KB),1.0,2136547.0,S PRATIVA KUMARI PATRA,INR,18.86,Odisha State Civil Supplies Corp. Ltd.,2023_OSCSC_88846_7,No.6720 P-II 91 2023 PDS Dt.09.05.2023,selection and appointment of transport contractor for inter district transportation of Custom Milled Rice (CMR) from source district Koraput to recipient district Rayagada in the State of Odisha,Technical,All bidders are admitted for technical evaluation,sudhakar sabaro,05-Jun-2023 01:18 PM,,1,2146361,SMKR AND ASSOCIATE,30-May-2023 02:12 PM,Rejected-Finance,ASOR,05-Aug-2023 07:36 PM,Finance,All are admitted for financial evaluation,sudhakar sabaro,05-Aug-2023 06:22 PM,,BOQ Comparative Chart,13-Oct-2023,INR 18.86,670.0,sudhakar sabaro,13-Oct-2023 04:27 PM,AbstractRoad.pdf (267.00 KB),MANAGING DIRECTOR,Internal,,sudhakar sabaro,05-Aug-2023 07:36 PM,finsummary_437293.pdf (1258.27 KB),AOC
,,,,,,,,,,,,,,,2,Finance,.xls,BoQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,,,,,,,2,2136547,S PRATIVA KUMARI PATRA,30-May-2023 04:42 PM,Accepted-AOC,Being the lowest Bidder,13-Oct-2023 04:28 PM,,,,,,,,,,,,,,,,,,,AOC
