Type :,Summary :,Updated By :,Updated On :,Document :,BOQ Comparative Chart :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated on :,Document :.1,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated On :.1,Document :.2,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.3,Updated on :.1,AOC document :,AOC Description :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Tender Stage,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Name,Address,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,S.No,Bank Name,Cover No,Cover,Document Type,Description,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Tender Stage
Finance,BIDS HAVE BEEN OPENED,Satya Narayan Pradhan,05-Sep-2023 04:14 PM,,BOQ Comparative Chart,1.0,2229537.0,PRADYUMNA HOTA,INR,"492,348",Municipal Bodies||Binka NAC,2023_ORULB_92933_23,BINKA-NAC-02/2023-24,"Construction of C.C. Paver block road from Rahila road to GadadharPatra land, w.no.11(Between Bhamarpali to Kairapali Road)",CHAIRPERSON NAC BINKA,Internal,MUNICIPAL ENGINEER JUNIOR ENGINEER ACCOUNTANT,Satya Narayan Pradhan,15-Sep-2023 03:40 PM,finsummary_452814.pdf (308.66 KB),CHAIRPERSON NAC BINKA,Internal,MUNICIPAL ENGINEER JUNIOR ENGINEER ACCOUNTANT,Satya Narayan Pradhan,13-Sep-2023 12:51 PM,techsummary_452814.pdf (308.66 KB),15-Sep-2023,"INR 492,348",60.0,Satya Narayan Pradhan,17-Oct-2023 05:07 PM,23.pdf (788.00 KB),OK,1,2229537,PRADYUMNA HOTA,01-Sep-2023 03:52 PM,Accepted-AOC,SELECTED,17-Oct-2023 05:08 PM,AOC,"Construction of C.C. Paver block road from Rahila road to GadadharPatra land, w.no.11(Between Bhamarpali to Kairapali Road)","Construction of C.C. Paver block road from Rahila road to GadadharPatra land, w.no.11(Between Bhamarpali to Kairapali Road)",Please refer Tender documents. ,NA ,"5,97,165",Civil Works - Roads,NA ,Tender,120.0,60.0,NAC BINKA,767019.0,NA ,NA ,NA ,NAC BINKA,No ,No,24-Aug-2023 11:00 AM,02-Sep-2023 11:00 AM,24-Aug-2023 11:00 AM,01-Sep-2023 05:00 PM,24-Aug-2023 11:00 AM ,01-Sep-2023 05:00 PM ,24-Aug-2023 11:00 AM,01-Sep-2023 05:00 PM,"6,000",Yes,fixed,,Nil,Nil,EXECUTIVE OFFICER NAC BINKA,NAC OFFICE CAMPUS BINKA,Municipal Bodies||Binka NAC,BINKA-NAC-02/2023-24,2023_ORULB_92933_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,1,ICICI BANK,1.0,Fee/PreQual/Technical/Finance,.pdf,Affidavit registration certificate labour license etc all other docs as per DTCN,"4,000",0.0,Nil,Nil,No,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2218486,SNEHALATA BEHERA,31-Aug-2023 08:29 PM,Rejected-AOC,NOT SELECTED,17-Oct-2023 05:08 PM,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ICICI NEFT/RTGS,,,.xls,Bill of Quantity,,,,,,AOC
