Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Cover No,Cover,Document Type,Description,Name,Address,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,S.No,Bank Name,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,BOQ Comparative Chart :,Tender Stage
"6,000","1,080",Nil,Nil,No,"32,320",Yes,percentage,1.0%,Nil,Nil,1.0,Fee/PreQual/Technical/Finance,.pdf,"Cost of Tender, EMD, Contractor Registration License, Pan card, Affidative, GST work experience cert",Superintending Engineer(I/C) O.T.D.C Ltd,Superintending Engineer(I/C) O.T.D.C Ltd Lewis road Bhubaneswar.,Renovation and Upgradation of Way Side Amenity Centre at Rishigaon in Kalahandi Dist.,Renovation and Upgradation of Way Side Amenity Centre at Rishigaon in Kalahandi Dist.,Please refer Tender documents. ,NA ,"32,32,000",Civil Works - Others,NA ,Tender,90.0,90.0,Rishigaon in Kalahandi Dist.,766002.0,NA ,NA ,NA ,Superintending Engineer(I/C) O.T.D.C Ltd,No ,No,Odisha Tourism Devl. Corp.,BP -I/02/2023-24Dt.21.06.2023,2023_OTDC_90420_17,Yes,National Competitive Bid,Percentage,Works,1.0,No,No,Online,No,No,No,07-Jul-2023 12:00 PM,20-Jul-2023 11:30 AM,07-Jul-2023 12:00 PM,19-Jul-2023 05:00 PM,NA ,NA ,07-Jul-2023 12:00 PM,19-Jul-2023 05:00 PM,1.0,ICICI BANK,AOC,S.K. Behera,Internal,R.K.PaleIA.S. SWAINA.RATH.SPRADHAN,Sunil Kumar Behera,11-Oct-2023 08:48 PM,techsummary_443224.pdf (2757.19 KB),Odisha Tourism Devl. Corp.,2023_OTDC_90420_17,BP -I/02/2023-24Dt.21.06.2023,Renovation and Upgradation of Way Side Amenity Centre at Rishigaon in Kalahandi Dist.,1.0,2180167.0,USHASHREE PARIDA,INR,"3,242,087",1,2176334,BIJAY KUMAR SAHOO,12-Jul-2023 07:20 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:55 PM,11-Oct-2023,"INR 3,242,087",90.0,Sunil Kumar Behera,11-Oct-2023 08:54 PM,Rishigaon.pdf (1153.00 KB),Renovation and Upgradation of Way Side Amenity Centre at Rishigaon in Kalahandi Dist.,S.K. Behera,Internal,R.K.PaleIA.S. SWAINA.RATH.SPRADHAN,Sunil Kumar Behera,11-Oct-2023 08:52 PM,finsummary_443224.pdf (2757.19 KB),Finance,Renovation and Upgradation of Way Side Amenity Centre at Rishigaon in Kalahandi Dist.,Sunil Kumar Behera,11-Oct-2023 08:44 PM,finance_443224.pdf,BOQ Comparative Chart,AOC
,,,,,,,,,,,,,.pdf,Other documents as per DTCN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,AOC,,,,,,,,,,,,,,,,2,2180273,DILLIP KUMAR MISHRA,19-Jul-2023 03:39 PM,Rejected-Technical,Not Fulfilled eligibility criteria,11-Oct-2023 08:48 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,.xls,Bill of Quantity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,3,2178494,KRISHNA KUMAR AGRAWAL,16-Jul-2023 06:10 PM,Rejected-Technical,Not Fulfilled eligibility criteria,11-Oct-2023 08:48 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,4,2181329,M/S MAA MANGALA CONSTRUCTION,19-Jul-2023 04:32 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:55 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,5,2179310,PRIYAMBADA DAS,17-Jul-2023 05:19 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:55 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,6,2181080,Rabinarayan Pattnaik,19-Jul-2023 01:55 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:55 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,7,2179927,SANTANU KUMAR PRADHAN,18-Jul-2023 02:46 PM,Rejected-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:55 PM,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,8,2180167,USHASHREE PARIDA,19-Jul-2023 09:48 AM,Accepted-AOC,Fulfilled eligibility criteria,11-Oct-2023 08:55 PM,,,,,,,,,,,,,,,,,,,,AOC
