Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,S.No,Bank Name,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Cover No,Cover,Document Type,Description,Tender Stage,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated on :,Document :,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Type :,Summary :,Updated By :.1,Updated On :,Document :.1,BOQ Comparative Chart :,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.2,Updated on :.1,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.3,Updated On :.1,Document :.2,Tender Stage
Municipal Bodies||Aska NAC,ASKANAC/PAVERWORK/01/2023-24,2023_ORULB_93815_23,Yes,Open Tender,Percentage,Works,1.0,No,No,Online,No,No,No,"EXECUTIVE OFFICER,NAC,ASKA","EXECUTIVE OFFICER,NAC,ASKA",1.0,ICICI BANK,"7,080",0.0,Nil,Nil,No,"17,313",No,fixed,,Nil,Nil,07-Sep-2023 10:00 AM,22-Sep-2023 11:00 AM,07-Sep-2023 10:00 AM,21-Sep-2023 05:30 PM,NA ,NA ,07-Sep-2023 10:00 AM,21-Sep-2023 05:30 PM,CONSTRUCTION OF PAVER ROAD,CONSTRUCTION OF PAVER ROAD AT PANCHAMUKHI HANUMAN MANDIR TOWARDS TOTA SAHI CHHAKA IN WARD NO. - 06,Please refer tender documents ,NA ,"14,67,165",Civil Works - Roads,NA ,Tender,60.0,60.0,"NAC OFFICE,ASKA",761110.0,NA ,NA ,NA ,"NAC OFFICE,ASKA",No ,No,1.0,Fee/PreQual/Technical/Finance,.pdf,dtcn,AOC,Chairperson,Internal,"Executive Officer, Accountant, JE",Lokanath Bej,10-Oct-2023 04:37 PM,finsummary_458754.pdf (462.58 KB),Municipal Bodies||Aska NAC,2023_ORULB_93815_23,ASKANAC/PAVERWORK/01/2023-24,CONSTRUCTION OF PAVER ROAD,1.0,2265192.0,SUDESHNA PANDA,INR,"1,320,595",Finance,Admitted,Lokanath Bej,26-Sep-2023 06:09 PM,,BOQ Comparative Chart,1,2263342,BULU MAHARANA,21-Sep-2023 04:49 PM,Rejected-Finance,L3 Rejected,10-Oct-2023 04:37 PM,10-Oct-2023,"INR 1,320,595",60.0,Lokanath Bej,10-Oct-2023 04:38 PM,Workorder23.pdf (766.00 KB),L1 accepted,Chairperson,Internal,"JE,EO,Accountant",Lokanath Bej,26-Sep-2023 06:10 PM,techsummary_458754.pdf (462.58 KB),AOC
,,,,,,,,,,,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.xls,BOQ,AOC,,,,,,,,,,,,,,,,,,,,,,2,2263195,Pabitra Mohan Bisoyi,21-Sep-2023 01:10 PM,Rejected-Finance,L2 Rejected,10-Oct-2023 04:37 PM,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,3,2265192,SUDESHNA PANDA,21-Sep-2023 04:51 PM,Accepted-AOC,L bidder accepted,10-Oct-2023 04:39 PM,,,,,,,,,,,,,,AOC
