S.No,Bid Number,Bidder Name,Awarded Currency,Awarded Value,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :,Updated On :,Financial Bid Opening Date:,Document :,Contract Date :,Total Contract Value :,Work Completion Period in days :,Updated By :.1,Updated on :,AOC document :,AOC Description :,Committee Chairperson/Co-ordinator Name :.1,Committee Chairperson/Co-ordinator Type :.1,Committee Members :.1,Updated By :.2,Updated on :.1,Document :.1,S.No.1,Bid Number.1,Bidder Name.1,Submitted Date,Status,Remarks,Status Updated On,Type :,Summary :,Updated By :.3,Updated On :.1,Document :.2,Type :.1,Summary :.1,Updated By :.4,Updated On :.2,Document :.3,BOQ Comparative Chart :,Tender Stage,Tender Fee in ₹,VAT Charges in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,S.No,Bank Name,EMD Amount in ₹,EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Name,Address,Tender Stage
1.0,2241175.0,UMA KANTA NAIK,INR,"2,398,382.11",ST and SC Development Deptt||ITDA Baliguda,2023_STSCD_93289_2,PA (ITDA)-BLG-5/23-24,Construction of Community Centre at Balliguda under Balliguda Block,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,MADHUMITA N.A,12-Sep-2023 01:19 PM,12-Sep-2023 01:20 PM,techsummary_454923.pdf (205.48 KB),27-Oct-2023,"INR 2,821,294.09",90.0,SUNDARSINGH BEHERA,27-Oct-2023 06:44 PM,1806.pdf (315.00 KB),it was put into lottery in presence of the bidders where Sri Umakant Naik came as the winner.,PA ITDA BALLIGUDA,Internal,AEE ITDA BALLIGUDA,BAIKUNTHANATH BEHERA,27-Oct-2023 05:56 PM,finsummary_454923.pdf (205.38 KB),1,2241661,M/S KANYAKA PARAMESWARI ASSOCIATES,07-Sep-2023 12:02 PM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Umakant Naik came as the winner,27-Oct-2023 05:56 PM,Technical,TOTAL THREE BIDDERS,MADHUMITA N.A,12-Sep-2023 01:18 PM,technical_454923.pdf,Finance,TOTAL THREE BIDDERS,BAIKUNTHANATH BEHERA,27-Oct-2023 05:51 PM,finance_454923.pdf,BOQ Comparative Chart,AOC,"6,000",0.0,Nil,Nil,No,1.0,ICICI BANK,"28,213",Yes,fixed,,Nil,Nil,Construction of Community Centre at Balliguda under Balliguda Block,Construction of Community Centre at Balliguda under Balliguda Block,Please refer Tender documents. ,NA ,"28,21,294",Civil Works - Buildings,NA ,Tender,90.0,90.0,Balliguda,762103.0,NA ,NA ,NA ,PA ITDA BALLIGUDA,No ,No,28-Aug-2023 11:00 AM,08-Sep-2023 11:00 AM,28-Aug-2023 11:00 AM,07-Sep-2023 05:00 PM,NA ,NA ,28-Aug-2023 11:00 AM,07-Sep-2023 05:00 PM,12-Sep-2023 01:20 PM,1.0,Fee/PreQual/Technical,.pdf,Detail Call Notice,ST and SC Development Deptt||ITDA Baliguda,PA (ITDA)-BLG-5/23-24,2023_STSCD_93289_2,Yes,Open Tender,Percentage,Works,2.0,No,No,Online,No,No,No,PA ITDA BALLIGUDA,PA ITDA Balliguda,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2242744,M/S SANJUKTA SAHU,07-Sep-2023 03:20 PM,Rejected-Finance,It was put into lottery in presence of the bidders where Sri Umakant Naik came as the winner,27-Oct-2023 05:56 PM,,,,,,,,,,,,AOC,,,,,,2.0,ICICI NEFT/RTGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,Finance,.xls,Bills of Quantity,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2241175,UMA KANTA NAIK,07-Sep-2023 12:32 PM,Accepted-AOC,it was put into lottery in presence of the bidders where Sri Umakant Naik came as the winner.,27-Oct-2023 06:44 PM,,,,,,,,,,,,AOC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC
